rows,50
columns,6
x1,x2,x3,x4,x5,F16
-4,3,2,-4,-3,-13.985819427194606
2,4,-3,-5,1,32.23873325117222
-2,1,2,-1,-5,26.094790158208532
4,3,1,-4,-1,-0.776825542027467
-2,5,5,-5,1,30.060910962480015
4,5,0,-4,-5,32.0
-4,-2,0,4,-2,32.0
4,-2,5,-3,-2,69.69897974332667
0,4,3,-2,3,32.0
1,4,4,2,-5,34.13827823122214
-3,0,-4,1,-1,inf
4,1,-2,3,2,66.18716857262828
2,5,0,-2,2,32.0
0,2,3,-3,-3,32.0
4,-1,-5,4,-2,38.511811170698394
-1,-3,4,2,-5,14.632030280778185
-4,0,1,1,-4,inf
-4,3,-1,-3,0,298.2267731083727
5,-4,1,-2,-4,25.756824340361042
-1,3,5,-1,-3,-39.14549956820227
-2,0,-1,-4,3,inf
-3,-2,5,-3,2,36.641354690711175
-3,-3,-4,-1,1,29.769714512095156
-5,3,0,-4,4,32.0
-3,2,1,2,-5,31.860504069002783
1,-2,-4,-2,-4,33.13304296425895
-5,4,5,4,0,57.574310548542115
3,-2,-2,5,3,31.873498674482253
-1,4,4,-5,-5,33.38210395911016
-2,2,4,4,4,35.0
1,3,5,5,4,64.77682554202747
2,-1,2,0,1,inf
-5,2,-3,-5,2,32.19571250685766
-3,5,0,2,2,32.0
3,0,3,5,-2,inf
1,-5,-3,4,-5,31.82984062864985
1,-5,1,0,-3,inf
-1,-5,-1,-3,5,16.899673217100293
3,-3,4,5,-1,30.972504532406926
-5,5,4,-4,4,29.0
1,3,-1,-1,4,64.77682554202747
-2,2,-2,1,-3,36.208993885167146
-1,-2,-1,0,-1,inf
5,-2,0,-2,3,32.0
2,-5,3,-1,4,32.17748110185658
-4,3,5,3,0,-545.8728250220291
-1,0,-3,-4,2,inf
-3,-2,-1,-3,-2,34.13827823122214
-5,-4,-1,3,2,127.69918284547126
4,-3,0,2,3,32.0
