rows,1000
columns,6
x1,x2,x3,x4,x5,F16
-5,5,0,-5,-5,32.0
3,-4,-4,-4,-2,31.630651434947698
2,-5,4,-1,1,30.558425953287934
-2,3,5,1,3,-67.8169908799083
1,3,-4,3,-4,298.2267731083727
5,-3,2,0,-2,inf
-4,-5,2,1,3,30.558425953287934
-3,-5,1,-3,1,30.617896040889843
5,1,-4,-2,0,28.54948466302926
-5,-1,2,0,0,inf
-5,4,2,5,4,26.338401193937123
-5,5,2,-4,3,37.66159880606288
4,1,2,5,-5,30.558425953287934
3,-4,0,4,2,32.0
-2,1,2,-1,3,26.094790158208532
4,2,3,3,1,33.58965696939919
-2,-5,-3,2,-4,32.12650132551775
1,3,1,-2,-3,55.361990848361046
0,-5,3,5,-4,32.0
2,3,-4,5,5,16.249926321668035
-2,-4,-5,-1,2,19.710912550222364
4,2,-3,-5,-4,32.06703123791584
-1,5,-4,2,-5,31.26764293632211
-2,2,1,0,-1,inf
-1,-5,-1,-1,1,33.38210395911016
2,-5,2,1,-1,29.27946203276125
4,-4,1,-5,-4,33.38210395911016
2,2,-1,0,3,inf
-3,3,1,-5,4,33.38210395911016
3,4,3,-2,-3,31.975904622143112
-1,2,-2,1,0,29.0
-2,2,-2,4,1,37.66159880606288
4,5,-5,0,-1,inf
3,-3,-3,4,1,32.369348565052306
1,-4,4,-1,0,29.0
-3,4,1,0,-3,inf
5,-2,2,-5,-2,29.0
-2,2,-3,5,-2,31.873498674482253
-5,-2,2,-3,2,103.14549956820227
1,2,-3,0,4,inf
-4,-5,2,-3,-4,16.249926321668035
-3,4,-5,2,-2,32.57142589830431
-4,3,2,2,-4,7.632773884675764
3,-1,-1,-3,-5,35.0
-5,1,3,5,4,31.725415751795122
2,2,2,-4,-4,26.338401193937123
-3,-3,2,3,5,-13.985819427194606
-3,2,5,2,-2,32.30279038724488
-1,-3,-5,-1,-2,-39.14549956820227
-2,-1,-1,3,4,77.9858194271946
3,-1,2,4,0,32.518195283933466
4,2,1,4,-1,34.13827823122214
2,-3,1,2,-1,-0.776825542027467
-1,-1,-2,-2,-4,29.0
3,-5,2,-4,1,32.23873325117222
-5,5,-2,0,-3,inf
0,3,-3,-3,0,32.0
-4,-2,3,0,-5,inf
-2,1,-3,1,-5,31.614758859447488
-4,2,5,1,1,35.45051533697074
-4,-4,3,4,-3,32.369348565052306
-3,-3,5,5,-4,29.0
-2,-5,5,-1,-1,27.791006114832857
-5,2,-4,-5,0,30.410343030600806
-2,2,5,-3,-5,-39.14549956820227
-5,-5,-3,-5,-5,31.873498674482253
2,-1,-5,0,4,inf
0,-4,2,-1,-4,32.0
-4,3,5,5,5,7.632773884675764
-2,5,5,4,2,26.338401193937123
-4,-4,-1,-5,2,33.38210395911016
-3,5,2,0,-4,inf
2,-1,5,-2,1,38.511811170698394
-3,1,0,3,-2,32.0
-3,2,1,2,-5,31.860504069002783
2,1,-1,0,-2,inf
-3,1,-5,-5,1,31.725415751795122
0,-1,-1,-2,1,32.0
4,-3,3,-1,3,29.769714512095156
-2,5,3,1,2,31.822518898143418
3,-1,-3,-4,3,32.033805766020144
-2,3,2,3,-2,736.8985294635163
0,0,-5,-2,-5,inf
-2,-2,2,-1,-2,27.791006114832857
-2,4,-2,-3,-3,-54.784420121609315
1,4,3,0,5,inf
-1,4,-4,-4,1,36.0353578269725
-3,-2,4,3,-5,33.58965696939919
4,-1,-1,5,0,33.02749546759307
0,-4,-5,2,5,32.0
-4,3,-2,0,1,inf
-2,0,-2,5,0,inf
3,5,4,1,-1,31.905955309832347
4,-5,5,-1,3,29.769714512095156
-1,-2,2,0,5,inf
-3,1,-1,-1,1,31.725415751795122
3,-5,1,-5,-1,32.05827932761026
-5,4,-2,0,5,inf
4,2,1,4,-1,34.13827823122214
-1,4,-3,3,-3,27.9646421730275
4,2,-4,0,4,inf
4,-4,-5,0,-2,inf
4,2,2,-5,3,30.972504532406926
0,0,5,-1,5,inf
5,2,5,-4,-4,18.448539666310243
1,-3,2,-2,-2,64.77682554202747
2,3,-3,-3,2,-13.985819427194606
2,-3,0,1,-4,32.0
-2,2,1,-2,5,34.13827823122214
-2,5,4,-4,3,30.060910962480015
-2,-3,-1,-2,4,64.77682554202747
1,-4,5,4,-4,20.21788137978242
-2,-1,-3,-4,5,31.481804716066534
