rows,500
columns,6
x1,x2,x3,x4,x5,F16
0,2,-1,-4,-5,32.0
2,-2,4,1,-2,34.230285487904844
4,0,-1,3,3,inf
-3,-3,1,1,1,29.0
-4,-5,0,-1,-5,32.0
-2,1,-4,1,2,35.129085993589506
-1,-2,-1,5,-2,32.98510760301706
0,0,2,-3,-3,inf
3,2,3,-3,-3,32.19571250685766
-3,-2,3,-5,-5,32.00825263051263
1,4,4,0,-4,inf
5,3,5,0,2,inf
1,4,-3,4,3,31.50318212571171
2,0,0,3,-3,inf
-1,-2,-3,4,2,32.26325666546149
2,-3,-5,-2,-1,103.14549956820227
4,3,2,4,4,-13.985819427194606
3,-2,-3,-4,-2,31.975904622143112
-3,1,5,3,-5,25.488188829301606
5,0,5,-3,-1,inf
0,-3,2,0,-2,inf
-2,4,1,-4,-5,39.615525685074665
1,-1,-5,-2,-2,36.641354690711175
2,1,-4,4,5,27.791006114832857
5,-3,0,1,3,32.0
5,-1,1,5,5,35.0
5,3,-3,-5,5,29.0
-2,1,-5,5,1,36.208993885167146
2,5,-4,0,-3,inf
-3,-4,2,2,0,32.369348565052306
-5,1,5,4,1,51.012671226528425
0,-3,-1,3,0,32.0
-4,-1,1,2,-3,33.58965696939919
-4,-4,1,4,0,27.9646421730275
-1,2,-2,0,0,inf
-5,5,-4,3,-4,56.367226115324236
2,-4,3,4,-5,32.69703446497372
-4,-2,5,1,4,28.54948466302926
-4,2,-1,4,5,34.13827823122214
5,-4,-5,3,2,239.72500262661586
-5,-5,-3,2,0,32.19571250685766
1,-3,2,2,3,-0.776825542027467
-4,-3,2,2,1,56.367226115324236
0,-1,-5,-1,0,32.0
5,3,-4,2,-5,-5.698979743326667
2,-5,4,4,0,33.939089037519985
-1,-1,0,-2,-2,32.0
-1,3,-4,4,4,64.77682554202747
-2,2,5,-2,-1,27.358645309288825
-3,-5,2,-5,3,32.081765777847735
0,5,-2,0,4,inf
5,2,5,3,-2,-78.07049938128853
5,-3,-3,5,-5,29.0
-4,-2,-1,3,-4,49.36796971922182
0,-2,5,-5,-5,32.0
-4,5,2,-4,1,30.060910962480015
-5,-2,1,0,4,inf
3,-2,2,0,0,inf
1,5,4,4,-5,33.38210395911016
2,2,-3,-2,5,31.80428749314234
5,4,-1,4,-1,20.21788137978242
5,1,-3,2,0,31.5751857038663
1,-5,1,4,0,30.140905323638382
0,-2,-1,-2,-1,32.0
2,-4,-5,0,-3,inf
-3,-4,4,0,3,inf
5,3,1,-2,-2,-18.70962432537035
1,-2,-3,3,-1,34.13827823122214
5,0,0,-4,2,inf
-1,0,2,0,-3,inf
3,-4,1,-5,-5,31.82984062864985
5,-5,1,1,-4,35.0
-2,0,5,-3,2,inf
-3,1,-5,2,2,32.424814296133704
1,3,1,5,-5,16.899673217100293
3,5,2,4,-3,32.23873325117222
2,-4,-3,-1,-1,32.518195283933466
-5,-5,3,-2,-5,32.19571250685766
-2,3,-3,-4,3,26.338401193937123
1,1,5,3,4,-39.14549956820227
-3,1,2,-2,1,32.274584248204874
4,0,0,5,-2,inf
-1,4,2,-5,4,29.39169395841572
3,0,5,2,-4,inf
-2,1,-1,-1,0,27.791006114832857
1,-2,-2,0,-5,inf
-2,-3,-3,4,-4,26.338401193937123
4,-2,-1,-2,1,33.13304296425895
-5,3,-5,-1,5,-122.42868627771236
-2,2,-3,0,2,inf
0,-1,4,-4,-2,32.0
3,-5,-2,-5,-4,32.081765777847735
4,0,3,3,-4,inf
-4,1,2,0,4,inf
0,-3,0,-1,0,32.0
0,3,-1,-4,1,32.0
-4,-2,-1,3,-1,49.36796971922182
2,2,-2,-2,0,29.0
0,2,-5,2,-3,32.0
1,5,2,0,-1,inf
-4,0,3,-1,2,inf
-4,5,4,-2,-3,31.455544889638198
3,4,-3,4,-5,32.045472787502064
1,0,0,4,-2,inf
-2,1,-5,5,-1,36.208993885167146
4,5,-2,-3,2,47.750073678331965
-1,-1,3,-3,-1,35.0
-5,1,-2,-5,0,27.791006114832857
0,2,0,-2,-5,32.0
-4,4,2,-1,-1,36.208993885167146
-2,-3,-5,4,-3,-102.26575847069358
-5,-2,3,-3,1,36.641354690711175
1,3,5,-2,-3,-18.709624325370356
2,-4,2,-3,-1,118.78442012160932
-2,-1,-1,1,3,27.791006114832857
3,-2,-1,3,4,34.13827823122214
-4,3,-1,0,5,inf
-2,-5,4,4,2,30.060910962480015
2,4,0,-5,-5,32.0
0,-5,4,4,-5,32.0
-4,0,1,5,2,inf
2,0,5,-3,-5,inf
2,5,1,3,3,53.18572769775017
3,2,-3,0,1,inf
-5,1,3,2,2,31.5751857038663
3,1,0,0,-1,inf
-2,4,1,2,3,36.0353578269725
-4,4,3,2,3,32.19571250685766
-3,1,2,0,3,inf
-2,-4,2,0,4,inf
3,-3,-5,4,3,40.759162725148244
-4,-2,3,0,1,inf
1,0,4,-4,4,inf
-3,-5,2,-4,0,31.76126674882778
-3,3,0,-4,3,32.0
-2,3,-3,-5,-3,33.939089037519985
-1,0,2,-1,-3,inf
-3,-3,-3,-4,-4,32.369348565052306
4,2,-4,-4,-4,33.58965696939919
5,4,5,4,5,6.425689451457885
-3,1,-5,-2,-2,31.5751857038663
4,3,1,-5,5,43.226013228840685
1,0,-3,-2,-4,inf
0,-1,3,-3,0,32.0
-4,5,5,-1,4,29.769714512095156
5,4,-1,0,-1,inf
0,5,3,-2,2,32.0
-5,4,1,1,4,23.24083727485176
-1,4,4,2,-5,29.861721768777862
2,0,-3,2,0,inf
-3,-2,3,0,3,inf
1,-3,-2,0,4,inf
-1,4,-1,4,1,26.571962402763923
-5,-3,3,-3,-1,103.14549956820227
-2,-2,-1,4,0,36.0353578269725
2,1,-4,2,-5,34.230285487904844
-3,-2,-1,-2,0,32.139495930997214
4,-3,4,4,-5,7.632773884675764
-5,3,0,0,-4,inf
5,-2,-1,-5,1,29.861721768777862
-4,-4,-1,-2,-1,34.13827823122214
-5,4,5,5,2,23.24083727485176
-2,2,2,-5,-2,30.060910962480015
3,-3,-1,-5,0,30.617896040889843
4,-4,0,5,5,32.0
-1,3,-4,-2,3,49.36796971922182
0,2,-3,-3,-2,32.0
2,2,-5,1,-1,25.48818882930161
5,-3,4,-3,2,609.8728250220291
-5,-4,-2,1,2,44.28908744977764
-2,-3,2,2,1,-13.985819427194606
-3,0,3,4,-2,inf
0,-3,4,5,-2,32.0
1,3,3,-2,-4,29.861721768777862
4,4,2,-3,2,77.9858194271946
5,-3,-3,-4,-3,23.24083727485176
1,-1,0,-1,-1,32.0
-1,0,3,2,5,inf
-1,-3,1,0,-1,inf
-3,1,-4,-4,1,31.725415751795122
-5,4,-5,0,0,inf
4,5,3,2,1,32.06703123791584
-2,-1,-2,-2,-4,36.208993885167146
4,5,-1,-2,5,31.26764293632211
2,-4,-2,-5,-2,28.34055194010908
1,4,-1,-4,-3,26.571962402763923
1,4,1,2,4,34.87623926553572
-3,-1,1,4,-3,32.369348565052306
-5,-2,-5,-5,-1,27.358645309288825
3,-3,-5,-4,-3,23.24083727485176
3,1,4,0,4,inf
3,1,-3,5,2,31.98842157621193
4,-2,0,4,-5,32.0
-4,5,2,4,3,33.939089037519985
-5,-2,1,-1,3,36.641354690711175
3,-5,2,5,-3,32.081765777847735
-5,5,4,-5,-2,33.02749546759307
-1,4,0,-3,3,32.0
4,-5,4,-2,-1,31.455544889638198
-4,3,-2,2,4,56.367226115324236
-5,1,1,0,0,inf
4,-5,-2,-4,2,33.939089037519985
-4,-5,-1,4,-4,30.617896040889843
-2,5,-1,0,5,inf
-1,2,-4,-2,5,33.13304296425895
-5,2,0,5,-4,32.0
-3,4,-3,-3,-1,31.630651434947698
3,1,-3,-3,1,32.274584248204874
5,0,-3,1,-4,inf
-2,-4,5,-5,1,26.338401193937123
2,4,5,1,5,19.710912550222364
-4,-3,2,-2,4,7.632773884675764
5,-1,4,4,1,25.48818882930161
2,-4,2,4,2,42.684567013604195
-2,5,2,-1,-1,34.720537967238755
0,1,0,4,2,32.0
2,-2,5,5,4,35.0
-1,4,1,-2,-1,34.87623926553572
3,2,-4,3,1,30.410343030600806
3,4,4,4,2,32.369348565052306
-2,2,3,-2,2,31.80428749314234
4,0,-5,-5,4,inf
1,-5,1,-1,-4,33.38210395911016
5,-1,-1,5,-5,29.0
-3,0,2,-4,3,inf
-3,-1,5,1,-1,31.40398640841389
-5,2,3,-1,-4,32.424814296133704
-2,0,3,-5,-5,inf
1,-1,3,-3,5,29.0
0,-3,-2,2,2,32.0
-4,5,-2,4,5,30.060910962480015
4,4,4,3,-3,56.367226115324236
3,2,-1,0,-2,inf
2,-2,-2,2,2,29.0
-3,-1,-4,-5,5,31.905955309832347
1,4,-2,2,-4,36.0353578269725
3,5,0,0,-4,inf
2,-2,0,-5,1,32.0
3,-3,-3,0,-1,inf
3,1,-2,-4,-2,31.481804716066534
0,-5,-3,-1,4,32.0
-5,0,5,0,-3,inf
0,-5,-3,2,-2,32.0
-4,3,-1,5,0,20.773986771159315
1,4,5,4,-3,43.78211862021758
-4,4,4,3,-2,7.632773884675764
5,-1,5,5,4,25.48818882930161
-2,0,-3,2,3,inf
1,-5,2,-2,3,33.38210395911016
-3,5,1,0,4,inf
-1,-4,1,-5,-2,30.140905323638382
-3,-5,-2,5,3,32.081765777847735
2,-5,3,-3,4,30.060910962480015
-5,4,-3,5,-5,32.369348565052306
-3,-3,5,-5,-1,35.0
3,1,3,5,-5,32.01157842378807
-2,3,1,-3,2,534.4230602574451
-3,1,5,5,-5,31.725415751795122
-1,1,1,3,0,-0.776825542027467
1,-1,1,-2,-1,34.13827823122214
-2,0,-5,-4,-3,inf
-1,4,5,1,3,23.24083727485176
0,-1,-3,-1,2,32.0
1,-1,-5,0,2,inf
0,5,-3,4,5,32.0
4,-3,4,-3,4,-165.92056951844648
-5,5,2,2,-2,35.0
-2,2,3,4,4,31.630651434947698
3,-4,-3,3,-5,32.369348565052306
4,-1,-3,-5,-5,32.09404469016766
-5,4,-2,-1,0,44.28908744977764
-2,2,2,3,0,77.9858194271946
3,5,2,3,1,30.060910962480015
3,-4,-3,-2,-3,31.975904622143112
-2,4,5,2,5,23.240837274851756
1,1,2,1,-2,36.208993885167146
-3,-3,-3,2,5,32.19571250685766
3,2,-4,0,-2,inf
-3,2,1,-1,-2,31.80428749314234
-4,2,-4,2,0,31.157663573213526
-2,-1,-3,0,3,inf
-5,1,4,3,0,84.89159173890064
1,3,-3,2,-5,29.861721768777862
5,-5,3,0,5,inf
2,-5,1,3,-2,10.814272302249837
0,5,3,-2,2,32.0
1,4,1,4,0,26.571962402763923
3,-1,4,1,3,31.795866245340466
