rows,500
columns,3
x1,x2,F9
-4,-3,321.8
-2,2,inf
3,3,45.0
3,1,55.0
5,-4,502.6666666666667
-5,-5,753.5714285714286
-2,-1,24.333333333333332
-1,-2,3.0
-5,3,741.0
-2,-1,24.333333333333332
-1,-1,2.3333333333333335
0,2,inf
-3,-4,110.66666666666667
2,-1,8.333333333333334
-5,-1,750.3333333333334
3,-5,57.57142857142857
4,1,193.0
3,0,54.0
-5,1,751.0
-1,2,inf
-1,2,inf
0,-3,1.8
5,-5,503.57142857142856
-5,5,741.6666666666666
-3,5,99.66666666666667
2,3,-1.0
5,-3,501.8
0,3,-9.0
-1,4,-6.0
4,-4,194.66666666666666
-4,-3,321.8
-2,-1,24.333333333333332
3,-4,56.666666666666664
-1,1,3.0
0,1,1.0
-4,2,inf
3,-1,54.333333333333336
-1,-1,2.3333333333333335
-4,3,311.0
5,1,501.0
4,2,inf
4,-1,192.33333333333334
3,5,45.666666666666664
1,2,inf
-4,-2,321.0
-3,-3,109.8
3,-4,56.666666666666664
-5,4,742.0
-5,2,inf
1,-1,0.3333333333333333
-4,-4,322.6666666666667
3,4,46.0
-2,4,16.0
3,-4,56.666666666666664
-3,3,99.0
2,-4,10.666666666666666
4,-4,194.66666666666666
2,4,0.0
-1,-3,3.8
-3,1,109.0
-2,2,inf
-2,1,25.0
5,4,492.0
-3,-5,111.57142857142857
3,-1,54.333333333333336
3,5,45.666666666666664
-1,1,3.0
-4,-5,323.57142857142856
1,4,-8.0
-2,0,24.0
4,-4,194.66666666666666
-2,-4,26.666666666666668
0,-2,1.0
-4,-5,323.57142857142856
2,5,-0.3333333333333339
-5,3,741.0
1,2,inf
2,-2,9.0
2,1,9.0
-5,-4,752.6666666666666
4,2,inf
1,3,-9.0
4,4,184.0
-1,2,inf
-5,1,751.0
-4,-5,323.57142857142856
0,-2,1.0
-2,3,15.0
-4,-5,323.57142857142856
-5,1,751.0
-4,2,inf
-4,5,311.6666666666667
3,0,54.0
-5,-1,750.3333333333334
-1,1,3.0
