rows,50
columns,3
x1,x2,F11
-5,4,-8.928571428571429
1,0,0.25
-1,3,-0.12200846792814621
2,0,2.6666666666666665
5,5,20.225424859373685
-2,2,-1.0219166471782635
3,0,13.5
1,3,0.16139047779640892
3,-5,(1.0862068965517242+1.7348803273705269j)
-5,-3,(-8.290816326530612-3.313872718562903j)
3,3,6.434465977426117
-2,1,-1.1428571428571428
-5,1,-12.5
1,-5,(0.04368932038834951+0.05427349459950947j)
5,-4,(6.249999999999998+12.500000000000002j)
2,-5,(0.3386243386243386+0.4732418999999556j)
0,0,0.0
-3,3,-2.6480577065395305
1,2,0.20710678118654754
5,-4,(6.249999999999998+12.500000000000002j)
-1,3,-0.12200846792814621
3,-1,(8.1+2.6999999999999997j)
-1,-5,(-0.04471544715447154-0.04544853612804452j)
-5,-1,(-11.270491803278688-1.0245901639344261j)
-2,5,-0.6069646206610875
-3,4,-2.25
-1,-5,(-0.04471544715447154-0.04544853612804452j)
3,2,9.545941546018392
4,1,64.0
-1,-5,(-0.04471544715447154-0.04544853612804452j)
-5,-2,(-9.868421052631579-2.3260091486399594j)
-4,5,-4.215979383485621
1,5,0.09822854747983023
3,-2,(4.5+3.1819805153394647j)
-4,-4,(-3.5708154506437775-2.197424892703863j)
1,2,0.20710678118654754
4,-3,(5.953488372093023+7.7338082570517335j)
-4,-1,(-6.336633663366337-0.6336633663366337j)
-2,2,-1.0219166471782635
-1,3,-0.12200846792814621
-2,4,-0.7272727272727273
-5,0,-12.5
-1,-2,(-0.1111111111111111-0.03928371006591932j)
-1,5,-0.08209951522176571
0,2,0.0
-3,-1,(-2.9634146341463414-0.32926829268292684j)
-4,-2,(-5.457364341085271-1.4032506665407456j)
-5,5,-7.725424859373685
2,-4,(0.49557522123893805+0.5663716814159293j)
2,-1,(1.8823529411764706+0.47058823529411764j)
