rows,50
columns,6
x1,x2,x3,x4,x5,F15
1,-1,-4,-5,4,1.1328682966920074
2,1,3,1,0,6.9403951367781165
-1,4,0,-1,1,-38.07
1,5,-5,4,-3,-0.3539763779527558
0,1,2,0,2,10.681875000000002
4,-4,-1,2,2,-0.8198780487804878
-2,3,4,-2,2,6.37875
-2,4,-5,-1,-5,-2.7643887775551104
-5,4,1,-5,-5,0.7928884194353755
4,4,-2,2,-3,-0.9257142857142857
-4,-2,0,-1,0,20.25
-2,3,1,2,-1,2.1435365853658537
1,3,-3,-4,0,1.190004170141785
3,-3,5,3,1,3.223647375504711
-4,-5,0,1,-4,-47.79
0,4,2,-4,5,0.6562025316455696
-4,-5,5,4,1,1.973976377952756
3,-4,-3,0,-5,-5.865
-1,5,-5,1,3,-2.7307185628742516
-5,4,-5,-2,-4,-3.001153846153846
-2,0,-4,-2,3,-4.59
1,5,4,-4,3,-0.38838867187500004
-3,-1,5,-3,1,7.863618677042801
2,-1,4,1,-1,5.296880466472302
4,-5,-3,2,-2,-3.7588016528925627
-4,3,2,-5,0,0.763152111046848
1,-1,0,1,1,-8.91
-5,-3,5,-5,-1,0.12682285714285713
5,-2,-5,-4,0,4.325152671755726
-2,-1,3,4,2,1.1626267450404115
-4,-2,4,0,4,5.271328125
0,3,-4,5,0,0.5385242356898312
0,3,-1,2,-2,1.2545121951219513
3,-4,-4,-5,0,1.1428539141154717
-1,-3,-5,-5,3,1.5153942857142857
-2,4,5,0,3,4.53276
-2,5,-5,1,0,-2.7307185628742516
-5,-3,-4,4,-5,0.026894531249999964
2,3,-1,1,2,8.910000000000002
3,4,1,-1,2,-266.49
-1,-1,-4,-1,0,-3.8163002944062803
2,-5,2,2,-2,2.3287500000000003
-2,0,-3,2,-1,-3.256735537190082
-3,0,1,-3,-2,0.7498018166804294
-5,1,0,-1,-2,-8.91
4,2,3,-1,1,7.284921630094043
-2,-4,2,3,3,1.1139874902267397
3,-3,-3,-4,2,1.2508048373644705
3,2,-2,-5,-1,0.8412319259687682
-5,0,5,3,4,3.262893674293405
