rows,50000
columns,6
x1,x2,x3,x4,x5,F15
-1,3,-1,-2,-2,0.3426923076923077
2,-5,4,2,4,4.545304054054054
-4,5,-5,-2,-5,-2.980384615384615
-3,-2,-4,4,5,0.03480468749999999
-4,2,2,3,1,1.3419781078967943
-5,2,-4,-3,0,24.728324607329846
1,4,-3,2,5,-2.8550826446280992
-1,3,-1,-5,2,0.805333205300557
3,-1,3,1,5,6.644954407294833
-1,-5,-3,-3,-2,3.291818181818182
2,-2,-3,2,-3,-3.457561983471074
-3,-5,0,-3,5,1.01
-5,-1,1,5,5,0.8115548019706955
4,2,3,-1,-3,7.284921630094043
4,-3,5,-4,5,-2.612404580152672
0,-5,-4,3,4,-1.382317999106744
-5,-2,2,5,-4,0.8409771177257952
-3,2,0,-1,4,-18.630000000000003
1,4,5,-5,-4,0.10090285714285718
0,0,-2,-2,0,6.885
-3,-3,3,3,-1,1.9942105263157894
-2,-5,-1,0,-5,-78.165
-5,-3,3,-2,3,11.922804878048781
-3,-5,3,3,3,1.9310526315789474
0,4,2,-5,5,0.7600289184499711
5,1,4,2,3,4.791587837837838
-3,2,2,1,-2,10.67086956521739
2,-3,1,-5,-5,0.8146667946994431
0,1,0,-3,4,0.77
0,3,1,-4,5,0.7672517591868648
-3,3,3,3,0,2.183684210526316
0,-1,2,3,-4,1.227982799061767
1,-2,5,-5,-4,0.12312000000000001
-3,-3,1,-2,0,1.2773076923076925
-2,-1,4,5,5,1.0873139527899573
-3,-4,5,4,4,1.9803543307086615
-2,5,4,5,0,1.1048285182293232
-5,5,0,0,2,inf
5,2,3,-2,0,13.404512195121951
-2,1,-2,-5,-2,0.8443551185656449
-3,4,-5,-4,5,4.213854961832061
2,-2,-3,4,4,0.43059147685525356
-4,5,2,1,-1,12.783913043478263
4,5,4,-2,0,6.491250000000001
1,4,4,2,-1,4.91472972972973
-5,-4,5,5,-4,1.302033103448276
-3,5,-1,-2,3,-0.28038461538461523
-4,5,-3,5,-2,0.7018239388049408
5,3,1,4,4,0.8526814988290399
-1,-2,4,5,3,1.0843948585500631
-4,5,-5,3,3,-1.5774831763122474
3,4,-2,4,-5,0.7350000000000001
-4,-2,-5,2,-1,-2.652293233082707
-3,-3,-1,2,1,-0.5235365853658538
2,3,4,2,3,4.8736824324324335
-3,5,-1,-1,1,-169.29
2,2,5,2,3,4.272293233082707
-2,4,1,-5,2,0.7928884194353755
3,4,1,0,-3,67.635
3,-2,2,2,2,2.9796428571428573
-3,-5,-4,5,-2,0.515171481770677
-2,-5,5,5,4,1.299351724137931
-5,-1,-1,-1,3,122.31
1,-1,0,5,2,0.8068896000000001
-5,-3,0,0,-5,inf
0,3,4,0,2,5.5086328125
-3,0,1,2,-5,1.2545121951219513
4,1,-4,4,3,0.05853515625000005
2,0,-4,3,-4,-1.273787405091559
5,5,-2,1,-5,-4.120434782608696
5,3,3,-3,-4,-1.5627272727272725
3,-3,5,2,5,4.18093984962406
4,-3,-3,5,-3,0.6774462348736598
2,-5,4,5,1,1.0756375758303802
-3,2,-1,2,4,0.9581707317073171
-5,-2,0,4,3,0.791015625
-3,1,-4,-1,-4,-3.7209126594700686
-5,0,4,3,-5,2.893787405091559
3,0,1,3,3,0.86980311730927
-5,2,3,-3,-2,-1.5081818181818183
2,-5,-5,2,-5,-2.707105263157895
1,1,-2,4,2,0.706875
-4,3,-3,-4,1,1.190004170141785
-4,0,1,-2,-3,0.3426923076923077
-2,-4,4,-2,4,5.984999999999999
0,-3,-2,3,3,0.24002345582486317
-4,-3,5,3,5,3.223647375504711
-5,0,3,1,2,6.792674772036474
0,5,2,5,-2,0.8626611001338518
4,3,-4,5,-1,0.5385242356898312
2,4,0,-5,-2,0.7975584
5,2,1,5,3,0.8208836137948685
1,2,-4,-5,0,1.1228826792685433
-2,-1,-4,-1,-5,-3.8163002944062803
4,-1,0,-1,-4,10.530000000000001
0,0,4,-4,0,-0.32906250000000004
1,0,2,-2,4,-5.265000000000001
2,5,-5,4,0,-0.3539763779527558
-1,-1,1,0,5,6.885
-1,2,0,-4,-5,0.791015625
1,1,0,-4,-1,0.8005078125
1,1,-5,5,-3,0.30992275862068974
2,2,-1,-5,4,0.8084444017668524
3,0,-3,-5,1,0.9386386510685576
2,-2,-2,1,-4,-9.05086956521739
3,-1,3,0,3,6.734999999999999
-5,4,-2,-1,1,-5.779830508474577
5,1,0,-4,-1,0.8005078125
2,-4,4,-3,0,-22.599424083769634
2,-3,-4,3,1,-1.33890576150067
2,-2,1,2,4,0.661829268292683
-2,-1,-4,-3,-4,25.491675392670153
-4,5,5,2,4,4.327105263157895
2,-1,1,5,-4,0.8115548019706955
5,1,-5,2,0,-2.5974812030075185
3,-3,2,-1,3,8.223559322033898
5,-4,3,-1,0,6.370815047021944
-3,2,0,0,2,inf
1,-5,-1,-3,-2,1.070858794384806
5,3,5,5,4,1.3208027586206899
5,-3,-5,3,1,-1.6821399730820996
5,1,-4,0,-4,-3.6987890625
-1,3,-3,-4,-5,1.190004170141785
-3,0,-1,2,-5,0.36548780487804877
-2,4,-4,3,-2,-1.1869629298794102
1,0,-3,3,-3,-0.46894736842105256
3,-5,-2,-5,3,0.8630942741469058
1,4,-2,5,-5,0.7852183058193639
4,-1,-2,-2,4,7.391250000000001
5,-5,0,2,-2,-0.70875
3,-2,3,1,2,6.497234042553192
-2,0,-1,1,5,-7.290000000000001
5,2,5,-4,5,-2.7051526717557253
4,-3,0,3,2,0.6900000000000001
3,0,3,0,-1,6.885
3,2,-2,-1,1,-7.427288135593219
-5,-4,-2,-3,-4,1.4855864465682016
-1,-1,4,1,1,5.296880466472302
1,-1,-1,-2,0,1.5888461538461538
2,-3,-5,2,0,-2.6705639097744363
4,-1,-3,-4,-5,1.2305379482902419
-4,4,-5,2,-5,-2.5426691729323307
5,0,2,5,-3,0.8471725412709542
0,-1,-1,5,3,0.8022259901465225
-2,0,5,-4,5,-2.6680534351145035
-2,-1,-1,2,-4,0.0691463414634147
2,-3,4,-3,2,-22.85387434554974
1,-5,2,5,1,0.8316839824080566
1,3,-2,-1,-4,-6.603559322033899
0,5,4,0,3,5.603554687500001
-4,-5,-3,2,-2,-3.7588016528925627
1,2,-3,-2,3,-10.599146341463415
-1,1,1,2,-5,1.5508536585365853
-3,-5,-2,-5,2,0.8630942741469058
4,5,-1,-5,4,0.7991108123679662
-3,-1,-2,1,1,-8.346521739130436
2,-1,5,-2,0,4.683461538461538
-3,-5,0,-4,4,0.8574609375000001
-3,0,1,4,-1,0.8242271662763466
3,-4,1,-3,-5,0.9103303055326177
0,-3,3,3,2,1.9942105263157894
4,-2,-2,4,0,0.6787500000000001
2,2,-3,1,-2,-4.877234042553193
4,5,-1,4,0,0.8431967213114755
5,0,4,-4,2,-0.32906250000000004
1,0,-4,0,-4,-3.7462500000000003
-2,5,-5,0,4,-2.7378
0,-1,-3,3,-3,-0.5005263157894737
5,0,-2,2,2,-1.7935714285714286
0,5,-3,-4,-1,1.1697372810675564
0,-2,5,4,2,1.9931102362204727
5,-4,-2,2,3,-2.6614285714285715
-1,-2,-2,-2,5,7.897499999999999
1,4,1,5,2,0.8271028216776506
1,1,-3,5,-4,0.6896350868393003
-1,-3,-1,-5,4,0.8240003840983292
-4,5,1,0,1,79.78500000000001
-5,-4,4,1,-4,5.155189504373178
-4,-4,-3,1,3,-5.76355623100304
1,0,-5,3,1,-1.642893674293405
5,-5,1,3,4,0.670459392945037
-3,-5,2,-3,0,0.5144309296264119
0,-4,-4,0,-4,-3.93609375
4,2,4,0,0,5.461171875
5,-2,0,-5,-5,0.8162208000000001
-5,3,-2,-5,4,0.8381087333718913
0,5,-3,4,-2,0.49308229243203533
5,1,-4,3,4,-1.2520812862885218
-5,1,0,-1,-3,-8.91
2,-4,2,-1,0,7.399830508474576
3,-5,0,2,-5,-0.70875
5,1,1,1,-2,14.31
-1,2,-1,-4,2,0.8052501954652073
2,3,1,1,1,25.11
-4,2,0,2,3,1.4175
4,-5,-3,2,3,-3.7588016528925627
1,2,-3,-2,2,-10.599146341463415
5,0,1,1,-1,8.910000000000002
2,3,-4,-3,3,24.47387434554974
5,-4,0,0,-2,inf
-5,0,1,-4,0,0.7957505863956217
1,-5,0,-1,-3,49.410000000000004
-5,1,1,-4,5,0.786250977326036
2,-3,-4,4,-5,0.026894531249999964
5,-5,1,-1,3,170.91
2,-2,3,-4,-5,0.41986238532110093
0,1,-1,3,3,0.7900656275635768
