rows,50
columns,3
x1,x2,F1
-1,0,6.257907054051594
-1,-1,12.257907054051593
5,-3,30.25000053553478
-5,2,0.25
2,3,0.7772924240430485
4,0,6.250393669040655
5,5,6.25000053553478
0,2,0.4869277586821218
-1,3,0.2579070540515934
3,-4,42.28916389509899
1,3,1.210789439152323
0,2,0.4869277586821218
-4,-1,12.250000000001807
-1,1,2.2579070540515933
5,1,2.25000053553478
-5,1,2.25
-5,5,6.25
2,-4,42.77729242404305
5,-4,42.25000053553478
3,-1,12.289163895098987
-2,3,0.25003571284964166
-1,-3,30.257907054051593
-1,-4,42.25790705405159
-5,3,0.25
-2,-2,20.25003571284964
1,3,1.210789439152323
3,2,0.28916389509898704
3,-5,56.28916389509899
-3,-5,56.25000002182958
1,1,3.210789439152323
-3,5,6.250000021829578
1,2,1.210789439152323
1,0,7.2107894391523235
0,2,0.4869277586821218
-4,-4,42.250000000001805
0,-4,42.48692775868212
4,4,2.250393669040655
5,-4,42.25000053553478
3,-4,42.28916389509899
-5,-2,20.25
4,4,2.250393669040655
-2,0,6.250035712849642
2,-5,56.77729242404305
-2,0,6.250035712849642
2,2,0.7772924240430485
-3,3,0.250000021829578
-4,2,0.25000000000180583
1,-3,31.21078943915232
0,5,6.486927758682122
2,2,0.7772924240430485
