rows,50000
columns,3
x1,x2,F8
1,-4,0.11538461538461539
4,-5,1.0121951219512195
-1,-3,0.05846153846153847
-2,-1,0.06548856548856549
5,5,1.0
-2,3,0.527027027027027
1,-1,0.13846153846153847
-2,1,0.12702702702702703
-5,2,0.21219512195121953
3,-4,0.5153846153846153
4,-2,1.027027027027027
2,-3,0.22
-3,-1,0.05846153846153847
-2,5,0.527027027027027
-5,2,0.21219512195121953
5,2,0.7
0,-5,0.07101865136298421
-5,-1,0.05065666041275797
0,-2,0.08585055643879173
4,-1,1.0384615384615385
3,1,0.6
4,-1,1.0384615384615385
4,5,1.5
1,3,0.6
-1,-3,0.05846153846153847
-2,1,0.12702702702702703
4,-5,1.0121951219512195
5,-1,0.5384615384615384
3,0,0.5588235294117647
-1,-1,0.07692307692307693
-1,2,0.23846153846153847
-5,-4,0.027579737335834898
0,-3,0.07882352941176471
4,-3,1.02
2,0,0.25882352941176473
5,3,1.0
-5,5,0.5121951219512195
1,-1,0.13846153846153847
-1,0,0.09728506787330317
2,-2,0.22702702702702704
5,0,0.5588235294117647
4,3,1.5
4,2,1.2
-1,0,0.09728506787330317
-5,-1,0.05065666041275797
4,2,1.2
4,-4,1.0153846153846153
-4,3,0.5153846153846153
-2,3,0.527027027027027
4,2,1.2
0,2,0.25882352941176473
5,4,1.5
-1,0,0.09728506787330317
5,-3,0.52
-4,-5,0.027579737335834898
-4,-1,0.05384615384615385
1,4,1.1
-1,-4,0.05384615384615385
1,3,0.6
3,-3,0.52
-5,-4,0.027579737335834898
-5,-5,0.024390243902439025
3,-5,0.5121951219512195
-4,-1,0.05384615384615385
4,4,2.0
-3,-4,0.03538461538461539
2,-4,0.2153846153846154
-2,0,0.08585055643879173
-4,5,0.5153846153846153
0,2,0.25882352941176473
-3,-5,0.03219512195121951
5,-4,0.5153846153846153
2,1,0.30000000000000004
-5,2,0.21219512195121953
-2,-1,0.06548856548856549
-4,-5,0.027579737335834898
-3,-3,0.04
3,-3,0.52
-1,-1,0.07692307692307693
4,-2,1.027027027027027
4,5,1.5
0,-4,0.07420814479638009
1,-1,0.13846153846153847
4,-1,1.0384615384615385
-4,-1,0.05384615384615385
5,0,0.5588235294117647
5,2,0.7
5,5,1.0
0,-5,0.07101865136298421
5,1,0.6
1,-1,0.13846153846153847
3,-3,0.52
1,0,0.1588235294117647
5,0,0.5588235294117647
1,-4,0.11538461538461539
4,-4,1.0153846153846153
3,-5,0.5121951219512195
-3,-3,0.04
2,-4,0.2153846153846154
-4,-5,0.027579737335834898
4,1,1.1
3,0,0.5588235294117647
0,-5,0.07101865136298421
4,0,1.0588235294117647
1,0,0.1588235294117647
-2,-5,0.03922214897824654
-2,2,0.22702702702702704
1,0,0.1588235294117647
0,-5,0.07101865136298421
4,1,1.1
1,3,0.6
2,4,1.2
-1,-1,0.07692307692307693
-4,5,0.5153846153846153
-5,-1,0.05065666041275797
4,-5,1.0121951219512195
-1,-5,0.05065666041275797
-5,2,0.21219512195121953
-1,-2,0.06548856548856549
4,-3,1.02
4,-1,1.0384615384615385
-4,-5,0.027579737335834898
-4,0,0.07420814479638009
-3,-2,0.04702702702702703
-1,-1,0.07692307692307693
0,4,1.0588235294117647
-1,1,0.13846153846153847
1,-4,0.11538461538461539
-5,-4,0.027579737335834898
4,-2,1.027027027027027
-1,-3,0.05846153846153847
3,4,1.5
0,3,0.5588235294117647
-3,3,0.52
0,2,0.25882352941176473
3,-5,0.5121951219512195
2,5,0.7
2,1,0.30000000000000004
0,3,0.5588235294117647
-4,4,1.0153846153846153
-5,5,0.5121951219512195
0,-2,0.08585055643879173
1,-5,0.11219512195121951
1,-5,0.11219512195121951
-5,-3,0.03219512195121951
0,4,1.0588235294117647
-4,1,0.11538461538461539
-3,1,0.12000000000000001
3,0,0.5588235294117647
-2,3,0.527027027027027
3,5,1.0
4,3,1.5
-1,-2,0.06548856548856549
5,-4,0.5153846153846153
0,3,0.5588235294117647
0,5,0.5588235294117647
-1,3,0.5384615384615384
0,-2,0.08585055643879173
1,1,0.2
5,-4,0.5153846153846153
1,-1,0.13846153846153847
0,-4,0.07420814479638009
2,-1,0.23846153846153847
5,-2,0.527027027027027
-3,-3,0.04
5,5,1.0
-2,4,1.027027027027027
-5,-5,0.024390243902439025
0,-3,0.07882352941176471
5,-2,0.527027027027027
4,1,1.1
-3,4,1.02
-4,-2,0.042411642411642414
-1,0,0.09728506787330317
-4,-3,0.03538461538461539
4,3,1.5
2,2,0.4
5,-3,0.52
2,-3,0.22
0,3,0.5588235294117647
-3,3,0.52
-1,2,0.23846153846153847
5,5,1.0
-4,4,1.0153846153846153
2,5,0.7
-5,-1,0.05065666041275797
5,2,0.7
-1,-5,0.05065666041275797
0,3,0.5588235294117647
3,3,1.0
-3,5,0.52
1,0,0.1588235294117647
-5,3,0.5121951219512195
1,-5,0.11219512195121951
5,5,1.0
-3,-2,0.04702702702702703
-4,3,0.5153846153846153
5,5,1.0
0,3,0.5588235294117647
2,1,0.30000000000000004
2,3,0.7
4,0,1.0588235294117647
1,5,0.6
0,4,1.0588235294117647
4,3,1.5
5,5,1.0
0,-4,0.07420814479638009
0,3,0.5588235294117647
-3,-5,0.03219512195121951
-5,2,0.21219512195121953
-5,-5,0.024390243902439025
-1,-3,0.05846153846153847
2,0,0.25882352941176473
4,-5,1.0121951219512195
-3,5,0.52
-4,1,0.11538461538461539
4,2,1.2
-4,0,0.07420814479638009
0,-2,0.08585055643879173
-5,-4,0.027579737335834898
1,-2,0.12702702702702703
-2,-4,0.042411642411642414
-4,4,1.0153846153846153
2,3,0.7
4,-4,1.0153846153846153
4,-1,1.0384615384615385
2,2,0.4
1,-2,0.12702702702702703
4,-4,1.0153846153846153
0,0,0.11764705882352941
1,1,0.2
-1,0,0.09728506787330317
-4,1,0.11538461538461539
4,-1,1.0384615384615385
-2,-4,0.042411642411642414
3,2,0.7
-5,5,0.5121951219512195
-1,-2,0.06548856548856549
1,-5,0.11219512195121951
1,-1,0.13846153846153847
3,-1,0.5384615384615384
2,-1,0.23846153846153847
2,-4,0.2153846153846154
-5,-2,0.03922214897824654
-5,1,0.11219512195121951
-3,4,1.02
-2,5,0.527027027027027
-3,2,0.22
2,-2,0.22702702702702704
5,3,1.0
0,-2,0.08585055643879173
-3,1,0.12000000000000001
-4,5,0.5153846153846153
5,-2,0.527027027027027
-3,-1,0.05846153846153847
5,1,0.6
5,0,0.5588235294117647
-2,-3,0.04702702702702703
-1,-1,0.07692307692307693
4,0,1.0588235294117647
2,4,1.2
0,4,1.0588235294117647
4,-1,1.0384615384615385
3,3,1.0
-1,-5,0.05065666041275797
-5,-3,0.03219512195121951
3,-4,0.5153846153846153
0,-2,0.08585055643879173
-5,5,0.5121951219512195
5,1,0.6
4,2,1.2
-2,-1,0.06548856548856549
3,0,0.5588235294117647
1,-1,0.13846153846153847
0,-1,0.09728506787330317
1,-5,0.11219512195121951
0,-4,0.07420814479638009
-3,-3,0.04
2,-4,0.2153846153846154
-1,0,0.09728506787330317
2,4,1.2
5,-4,0.5153846153846153
5,-3,0.52
2,0,0.25882352941176473
5,-4,0.5153846153846153
-1,-5,0.05065666041275797
0,5,0.5588235294117647
-3,5,0.52
4,5,1.5
0,-3,0.07882352941176471
-5,-3,0.03219512195121951
3,-1,0.5384615384615384
-5,4,1.0121951219512195
0,5,0.5588235294117647
-3,-2,0.04702702702702703
-3,-4,0.03538461538461539
1,5,0.6
2,-3,0.22
-2,4,1.027027027027027
0,5,0.5588235294117647
5,4,1.5
-4,1,0.11538461538461539
-2,-5,0.03922214897824654
-1,4,1.0384615384615385
-4,-4,0.03076923076923077
1,5,0.6
5,1,0.6
0,4,1.0588235294117647
2,2,0.4
5,1,0.6
4,3,1.5
5,-4,0.5153846153846153
5,1,0.6
-3,1,0.12000000000000001
-1,5,0.5384615384615384
0,5,0.5588235294117647
-4,1,0.11538461538461539
4,2,1.2
-4,-2,0.042411642411642414
-3,-3,0.04
4,-2,1.027027027027027
3,5,1.0
-4,-2,0.042411642411642414
1,2,0.30000000000000004
-5,-3,0.03219512195121951
-5,1,0.11219512195121951
0,3,0.5588235294117647
2,-4,0.2153846153846154
-3,-3,0.04
5,0,0.5588235294117647
5,1,0.6
-3,0,0.07882352941176471
1,0,0.1588235294117647
-3,1,0.12000000000000001
3,-3,0.52
-4,1,0.11538461538461539
-3,-1,0.05846153846153847
4,-5,1.0121951219512195
-2,0,0.08585055643879173
-5,-5,0.024390243902439025
-1,-3,0.05846153846153847
1,-3,0.12000000000000001
4,-4,1.0153846153846153
1,2,0.30000000000000004
2,5,0.7
1,2,0.30000000000000004
-2,4,1.027027027027027
4,3,1.5
4,5,1.5
-2,0,0.08585055643879173
-1,5,0.5384615384615384
-1,2,0.23846153846153847
-3,-1,0.05846153846153847
-1,-1,0.07692307692307693
-3,-5,0.03219512195121951
-5,4,1.0121951219512195
5,-3,0.52
-5,-5,0.024390243902439025
-5,1,0.11219512195121951
-4,1,0.11538461538461539
-2,-5,0.03922214897824654
-2,4,1.027027027027027
-3,-1,0.05846153846153847
2,-3,0.22
5,-2,0.527027027027027
2,-5,0.21219512195121953
1,-2,0.12702702702702703
-1,-5,0.05065666041275797
0,-3,0.07882352941176471
5,5,1.0
-5,1,0.11219512195121951
1,-4,0.11538461538461539
-5,-2,0.03922214897824654
-4,1,0.11538461538461539
4,-1,1.0384615384615385
-5,3,0.5121951219512195
2,5,0.7
-2,-1,0.06548856548856549
2,4,1.2
-5,-5,0.024390243902439025
1,2,0.30000000000000004
1,0,0.1588235294117647
-3,-2,0.04702702702702703
5,5,1.0
-1,0,0.09728506787330317
3,-4,0.5153846153846153
-5,0,0.07101865136298421
5,-3,0.52
-5,-1,0.05065666041275797
4,1,1.1
5,0,0.5588235294117647
3,0,0.5588235294117647
3,4,1.5
3,4,1.5
1,-1,0.13846153846153847
-1,0,0.09728506787330317
2,2,0.4
-3,2,0.22
2,-4,0.2153846153846154
2,1,0.30000000000000004
2,2,0.4
2,3,0.7
3,0,0.5588235294117647
0,-5,0.07101865136298421
2,-3,0.22
-4,-5,0.027579737335834898
5,-2,0.527027027027027
4,-4,1.0153846153846153
-4,4,1.0153846153846153
-4,4,1.0153846153846153
-5,2,0.21219512195121953
5,0,0.5588235294117647
0,0,0.11764705882352941
-5,1,0.11219512195121951
0,2,0.25882352941176473
-5,-3,0.03219512195121951
3,3,1.0
5,3,1.0
-4,-4,0.03076923076923077
-3,4,1.02
0,-1,0.09728506787330317
4,3,1.5
4,-3,1.02
4,-4,1.0153846153846153
