rows,50000
columns,6
x1,x2,x3,x4,x5,F17
3,-2,2,3,3,23.814159627445722
-1,2,-5,-5,3,32.97526980531234
5,3,-5,-4,1,23.35461147885628
-5,-5,-5,-1,4,32.943835786352714
3,4,-4,-2,3,30.19710498819454
3,4,3,-5,2,30.607503462999734
-2,4,-1,5,5,26.827842986690385
3,3,1,-3,4,21.617462957261633
-2,4,-1,0,4,22.0
1,-4,-3,-5,-1,28.80534076531113
-2,-5,-3,-3,0,24.239168517492182
3,-2,4,2,-2,34.117472124341546
-1,-5,5,-3,2,20.316747321535548
0,-3,-1,0,-5,22.0
-5,-4,1,1,-5,18.120089526999607
-5,2,1,-4,-4,16.023813721249716
0,3,-2,4,3,18.49897505394516
2,3,2,-2,2,20.992694349147605
0,-1,1,0,2,22.0
-5,-1,3,5,-3,29.378207450886805
-1,-1,5,-3,-1,23.24320830867673
-3,2,3,-4,1,18.220242444995822
1,-5,-2,0,0,22.0
4,-2,0,1,3,22.0
4,-5,3,-2,-4,6.669539432379256
-4,2,-2,5,1,16.05419531140957
-5,3,2,-5,1,20.345200421486993
-3,-5,0,-3,-3,22.0
1,2,-5,-5,0,32.97526980531234
-3,-3,5,3,-1,22.671199509721234
0,5,-5,-2,-2,5.272116660342508
0,-4,-1,-2,4,15.723835362775645
-4,5,-2,-1,0,12.70942594579981
4,5,-5,4,-1,13.333234087721253
-4,5,3,0,-1,22.0
0,-5,-4,2,1,12.914793627166738
-5,-1,-2,-4,-2,27.64146092938244
5,2,2,-3,-1,23.410574470234277
-2,4,-1,2,-4,17.42201055817663
0,5,0,5,1,22.0
4,1,-3,4,-1,28.99322743254573
-3,-1,-3,-4,2,23.79465019956109
-3,2,3,1,5,17.797376023647562
2,-4,0,-1,2,22.0
2,5,5,-2,1,33.32003996055593
3,0,-2,-4,-4,18.966435680003677
-2,3,4,5,0,20.898818813737915
3,0,4,-1,-2,18.5035368161897
-1,2,-5,-4,-4,30.66190563197078
-3,2,-3,-5,4,26.789230075622516
5,4,-4,2,-5,18.663782510481102
3,-3,-3,0,-1,22.0
5,3,-4,-4,-1,23.353825862201425
-3,4,-4,-5,-4,13.355520511498234
2,-5,4,-1,0,8.59092023395073
-1,5,-2,3,5,24.24028849726055
-3,3,4,3,-1,22.5019477526902
-3,3,1,-1,0,19.719006493097723
1,-5,-3,2,5,11.206728631293853
-1,3,4,4,-4,24.169027450106228
1,4,4,-2,1,19.643246387545144
-2,-2,-3,-2,1,31.884933592460573
0,1,-1,-2,1,23.62125690325267
0,0,-4,-1,-5,18.468192238004963
5,1,2,3,5,22.72779659258058
-2,0,-1,1,0,20.87989525688066
2,-1,-3,3,0,22.673084819430652
-3,-3,1,5,1,18.526155393999147
5,4,-1,-2,-1,24.542549031313744
0,5,-5,4,1,8.077488532143779
-1,5,2,0,-2,22.0
-4,2,1,-3,4,22.691272154159215
1,3,5,-1,0,24.41309035404384
0,5,-3,4,4,8.14508081304738
-5,5,-4,-3,-2,19.829684006178177
-2,-3,0,5,-3,22.0
-1,-1,-4,-4,-1,28.663247138242355
-3,1,4,2,5,31.7221217524678
-2,4,-5,-2,-4,28.01051589498022
3,-1,-2,3,-3,22.324211435369136
4,2,1,0,5,22.0
0,-2,-5,-3,0,22.70231413430984
