rows,50000
columns,3
x1,x2,F1
-1,1,2.2579070540515933
1,-1,13.210789439152324
5,0,6.25000053553478
1,1,3.210789439152323
-4,-4,42.250000000001805
-2,-2,20.25003571284964
-1,-3,30.257907054051593
0,3,0.4869277586821218
-2,5,6.250035712849642
5,-2,20.25000053553478
0,3,0.4869277586821218
4,3,0.2503936690406551
-3,-4,42.25000002182958
-5,4,2.25
-4,5,6.250000000001806
5,-1,12.250000535534781
-2,0,6.250035712849642
-4,0,6.250000000001806
-4,-1,12.250000000001807
0,1,2.4869277586821217
-4,3,0.25000000000180583
0,1,2.4869277586821217
4,3,0.2503936690406551
-4,-5,56.250000000001805
4,-1,12.250393669040655
-1,3,0.2579070540515934
-4,5,6.250000000001806
3,-1,12.289163895098987
5,1,2.25000053553478
-4,2,0.25000000000180583
-3,3,0.250000021829578
3,3,0.28916389509898704
-1,5,6.257907054051594
-3,0,6.250000021829578
-4,-2,20.250000000001805
0,1,2.4869277586821217
0,3,0.4869277586821218
-1,4,2.2579070540515933
-1,-2,20.257907054051593
-2,1,2.2500357128496415
-5,-1,12.25
0,2,0.4869277586821218
4,4,2.250393669040655
0,5,6.486927758682122
2,2,0.7772924240430485
-5,-5,56.25
-1,5,6.257907054051594
4,5,6.250393669040655
1,2,1.210789439152323
1,-5,57.21078943915232
-4,-4,42.250000000001805
5,4,2.25000053553478
3,-3,30.289163895098987
-2,4,2.2500357128496415
1,5,7.2107894391523235
4,0,6.250393669040655
-1,2,0.2579070540515934
-2,0,6.250035712849642
-1,-1,12.257907054051593
0,4,2.4869277586821217
-5,2,0.25
3,4,2.289163895098987
5,-5,56.25000053553478
1,-2,21.21078943915232
2,2,0.7772924240430485
-4,-1,12.250000000001807
-5,3,0.25
-3,3,0.250000021829578
-5,5,6.25
-2,1,2.2500357128496415
-3,-4,42.25000002182958
3,1,2.289163895098987
-2,-2,20.25003571284964
-5,-3,30.25
-1,-1,12.257907054051593
-3,-2,20.250000021829578
