rows,50
columns,3
x1,x2,F2
3,5,0.0
2,0,-0.00043480517831399185
-4,-3,-8.718046076754811e+27
-1,-5,-18.430374271881465
-1,-4,-16.58733684469332
1,-1,0.510503022090459
2,4,-8.696103566279837e-05
4,-3,1.0451484261733762e-27
-1,2,-5.52911228156444
5,-1,-9.733125414324023e-55
4,-3,1.0451484261733762e-27
1,3,0.17016767403015298
-5,-5,4.452490182319986e+54
1,3,0.17016767403015298
-5,5,-0.0
3,3,-3.7989749455041124e-13
2,2,-0.0002608831069883951
4,5,-0.0
-3,4,94892719833.39569
1,-1,0.510503022090459
3,2,-5.698462418256169e-13
-4,-1,-6.538534557566108e+27
3,-4,-1.7095387254768505e-12
-2,-3,11866.008552990608
4,4,1.3064355327167202e-28
-1,3,-3.6860748543762933
3,-1,-1.1396924836512338e-12
4,4,1.3064355327167202e-28
5,2,-4.8665627071620116e-55
2,3,-0.00017392207132559673
-4,-4,-9.807801836349163e+27
4,5,-0.0
-4,-5,-1.0897557595943515e+28
-1,1,-7.372149708752587
1,0,0.42541918507538246
5,2,-4.8665627071620116e-55
0,5,-0.0
1,3,0.17016767403015298
5,-4,-1.4599688121486036e-54
-5,4,4.4524901823199864e+53
-1,-1,-11.05822456312888
1,-5,0.8508383701507649
4,0,6.532177663583601e-28
3,-1,-1.1396924836512338e-12
5,-1,-9.733125414324023e-55
2,1,-0.00034784414265119347
-2,-5,14832.51069123826
-3,3,189785439666.79138
-3,-5,948927198333.9569
-5,-3,3.561992145855989e+54
