rows,50
columns,3
x1,x2,F10
2,-5,0.25806451612903225
-1,3,0.6666666666666666
4,-2,0.36363636363636365
5,-3,0.2222222222222222
-2,-3,0.5333333333333333
-4,2,0.36363636363636365
5,-5,0.15384615384615385
1,-5,0.2857142857142857
5,0,0.2962962962962963
-2,1,1.1428571428571428
-1,-4,0.42105263157894735
4,0,0.4444444444444444
-2,-5,0.25806451612903225
-1,1,2.0
-4,0,0.4444444444444444
-2,5,0.25806451612903225
1,-2,1.1428571428571428
-4,-5,0.18604651162790697
-4,-2,0.36363636363636365
-5,-1,0.2857142857142857
-2,5,0.25806451612903225
4,4,0.23529411764705882
2,4,0.36363636363636365
3,-5,0.2222222222222222
-3,-1,0.6666666666666666
-5,-4,0.18604651162790697
-2,-4,0.36363636363636365
3,4,0.2962962962962963
-4,-5,0.18604651162790697
5,1,0.2857142857142857
-5,1,0.2857142857142857
4,0,0.4444444444444444
0,-5,0.2962962962962963
0,5,0.2962962962962963
4,-4,0.23529411764705882
-5,5,0.15384615384615385
5,-2,0.25806451612903225
-5,5,0.15384615384615385
-4,-2,0.36363636363636365
-2,5,0.25806451612903225
5,1,0.2857142857142857
2,-2,0.8
-3,-4,0.2962962962962963
3,-4,0.2962962962962963
1,3,0.6666666666666666
4,-2,0.36363636363636365
4,2,0.36363636363636365
1,2,1.1428571428571428
1,2,1.1428571428571428
5,5,0.15384615384615385
