rows,50
columns,6
x1,x2,x3,x4,x5,F21
5,5,5,-1,-1,2.6082406525990702
-2,5,3,3,-5,2.330405113183992
-2,4,-1,3,1,0.5200605757649652
1,4,-4,5,-5,1.5796780939992932
-1,2,-2,0,-5,1.5796780939992932
-3,-1,-3,1,-1,1.1287426430051362
2,1,4,2,-2,2.791764124836436
2,0,-1,2,5,1.6695948868160084
-3,2,-4,-3,-1,1.1287426430051362
5,-2,2,2,1,1.39175934740093
-4,1,-3,4,-2,2.0756176630475145
-5,-5,4,-5,-3,1.5658515034912057
0,4,-3,1,-1,4.023472189376106
-5,-5,1,5,0,2.0
2,-4,-1,-1,4,3.3569075477866983
-4,0,-5,4,1,1.8586579548098925
3,4,-4,3,-3,2.621883904002842
1,3,4,-2,4,0.27382221401989026
-4,2,-5,0,1,1.8586579548098925
0,-4,-4,-4,0,2.0
-2,-2,4,2,0,2.0
-4,-5,4,-4,-5,2.0315554364414834
3,3,-5,3,-2,1.53387935514664
-2,-3,1,3,-2,2.791764124836436
-5,-4,3,2,-2,2.3254073241842117
5,-1,2,-5,2,1.6745926758157883
-3,5,1,1,2,2.46612064485336
0,2,3,-4,-5,2.4517519749844126
-1,5,4,-5,2,3.0072356412623353
0,-5,-1,3,1,-0.0234721893761054
-1,4,-3,-4,-1,0.11730831413114706
5,2,3,0,0,2.0
3,5,2,1,2,2.46612064485336
5,2,0,-4,2,1.6745926758157883
3,4,-1,-5,-5,1.805486710512446
-1,0,-4,2,1,3.8826916858688527
4,-2,3,-5,0,2.0
-3,0,-1,-4,-2,1.53387935514664
-4,-3,-3,5,-5,2.0315554364414834
-1,-1,-3,5,-3,3.3438229774956336
-1,0,-3,-4,-2,0.9927643587376644
1,2,-3,-3,-5,1.5796780939992932
-2,-3,-3,1,4,3.3569075477866983
-2,2,-2,5,2,1.208235875163564
3,0,1,-1,5,2.194513289487554
5,-3,4,-5,-4,1.442324247285332
-1,4,-4,0,4,0.27382221401989026
-2,-5,5,2,2,1.208235875163564
0,2,-4,2,3,3.4443089342863455
1,0,3,2,5,2.420321906000707
