rows,50000
columns,3
x1,x2,F2
3,-4,-1.2226728622910379
-5,2,-12802.547913649487
4,-2,6.6839764664076755
-4,0,3053.5865720315064
-2,-4,-264.7160507616039
-5,4,-4267.515971216496
1,3,0.17016767403015298
-4,-3,4885.73851525041
0,3,0.0
1,2,0.2552515110452295
3,3,-0.2717050805091195
0,2,0.0
3,1,-0.543410161018239
5,-5,-2.644532510910102
-4,-2,4275.0212008441085
-4,5,-0.0
-1,4,1.8430374271881467
5,-5,-2.644532510910102
3,1,-0.543410161018239
-3,-1,-580.3371111227135
-1,-5,18.430374271881465
1,1,0.34033534806030596
-5,3,-8535.031942432992
-3,4,-96.72285185378558
-1,1,7.372149708752587
-1,4,1.8430374271881467
5,-3,-2.1156260087280816
-2,0,-147.0644726453355
-2,5,0.0
5,-5,-2.644532510910102
4,-5,9.548537809153823
-4,-5,6107.173144063013
-1,2,5.52911228156444
0,0,0.0
-1,1,7.372149708752587
-4,2,1832.1519432189039
-2,5,0.0
0,3,0.0
4,1,3.819415123661529
-1,5,-0.0
-2,5,0.0
-4,-2,4275.0212008441085
-5,-5,-42675.15971216496
-4,-3,4885.73851525041
-1,5,-0.0
-3,-2,-677.059962976499
-4,-1,3664.3038864378077
-1,0,9.215187135940733
0,1,0.0
0,-2,0.0
2,-1,-1.6839641135194299
1,-3,0.6806706961206119
1,3,0.17016767403015298
4,-2,6.6839764664076755
0,3,0.0
-3,-3,-773.7828148302847
3,1,-0.543410161018239
3,2,-0.4075576207636793
2,2,-0.8419820567597149
3,-1,-0.8151152415273586
-4,4,610.7173144063013
-3,-4,-870.5056666840703
-2,1,-117.65157811626841
1,3,0.17016767403015298
0,1,0.0
0,2,0.0
-2,-5,-294.128945290671
-3,-1,-580.3371111227135
3,-3,-1.086820322036478
-2,1,-117.65157811626841
4,2,2.8645613427461467
-1,1,7.372149708752587
5,5,0.0
-1,3,3.6860748543762933
0,5,-0.0
-3,4,-96.72285185378558
-1,-2,12.901261990317026
3,3,-0.2717050805091195
-5,-2,-29872.61179851547
5,-1,-1.586719506546061
4,4,0.9548537809153822
-3,-1,-580.3371111227135
-3,4,-96.72285185378558
5,3,-0.5289065021820204
-5,4,-4267.515971216496
2,2,-0.8419820567597149
1,-4,0.7657545331356884
2,5,0.0
2,5,0.0
-2,-2,-205.89026170346972
-5,5,0.0
1,1,0.34033534806030596
-5,3,-8535.031942432992
0,3,0.0
4,5,-0.0
0,2,0.0
4,1,3.819415123661529
3,4,-0.13585254025455976
3,-2,-0.9509677817819183
1,0,0.42541918507538246
