rows,100
columns,3
x1,x2,F2
2,0,-1.4033034279328582
0,5,-0.0
4,-2,6.6839764664076755
-5,0,-21337.57985608248
2,2,-0.8419820567597149
-3,1,-386.89140741514234
-1,3,3.6860748543762933
3,-2,-0.9509677817819183
1,-1,0.510503022090459
-1,-3,14.744299417505173
-5,5,0.0
5,4,-0.2644532510910102
2,-4,-2.525946170279145
-5,-5,-42675.15971216496
-3,5,0.0
1,-3,0.6806706961206119
-1,-3,14.744299417505173
0,-2,0.0
0,-4,0.0
3,5,0.0
3,1,-0.543410161018239
-3,3,-193.44570370757117
-2,4,-29.412894529067103
-4,1,2442.869257625205
0,1,0.0
-2,4,-29.412894529067103
4,5,-0.0
-5,-5,-42675.15971216496
-4,-4,5496.455829656712
-4,5,-0.0
4,-5,9.548537809153823
1,0,0.42541918507538246
0,4,0.0
4,5,-0.0
-3,2,-290.16855556135675
2,2,-0.8419820567597149
2,2,-0.8419820567597149
0,3,0.0
-5,5,0.0
2,4,-0.28066068558657165
-4,2,1832.1519432189039
-4,1,2442.869257625205
2,-1,-1.6839641135194299
-3,5,0.0
4,-1,5.729122685492293
-1,0,9.215187135940733
-4,4,610.7173144063013
4,4,0.9548537809153822
0,2,0.0
-1,4,1.8430374271881467
-3,4,-96.72285185378558
1,-5,0.8508383701507649
-5,-2,-29872.61179851547
0,-2,0.0
-4,2,1832.1519432189039
-3,1,-386.89140741514234
-3,1,-386.89140741514234
2,3,-0.5613213711731433
0,4,0.0
3,-5,-1.3585254025455975
2,-3,-2.245285484692573
-4,-2,4275.0212008441085
-2,3,-58.825789058134205
0,5,-0.0
-1,3,3.6860748543762933
-5,2,-12802.547913649487
5,1,-1.0578130043640408
5,-5,-2.644532510910102
-3,4,-96.72285185378558
4,3,1.9097075618307644
-5,-1,-25605.095827298974
-1,-1,11.05822456312888
2,1,-1.1226427423462866
4,-3,7.638830247323058
1,-2,0.5955868591055354
0,3,0.0
-1,-1,11.05822456312888
-5,0,-21337.57985608248
-3,-1,-580.3371111227135
5,-4,-2.380079259819092
1,3,0.17016767403015298
-2,5,0.0
-4,-2,4275.0212008441085
0,2,0.0
-4,3,1221.4346288126026
-2,-2,-205.89026170346972
5,2,-0.7933597532730305
3,-3,-1.086820322036478
1,1,0.34033534806030596
4,-5,9.548537809153823
-5,2,-12802.547913649487
0,5,-0.0
-1,1,7.372149708752587
4,0,4.774268904576911
0,1,0.0
1,2,0.2552515110452295
-3,1,-386.89140741514234
-5,-1,-25605.095827298974
-5,-2,-29872.61179851547
-5,-5,-42675.15971216496
