rows,1000
columns,3
x1,x2,F2
2,5,0.0
-3,1,-386.89140741514234
4,1,3.819415123661529
5,3,-0.5289065021820204
-1,0,9.215187135940733
1,-2,0.5955868591055354
4,3,1.9097075618307644
5,4,-0.2644532510910102
5,1,-1.0578130043640408
5,5,0.0
3,2,-0.4075576207636793
2,0,-1.4033034279328582
4,4,0.9548537809153822
5,-1,-1.586719506546061
-5,-3,-34140.12776973197
-1,4,1.8430374271881467
5,0,-1.322266255455051
-4,-3,4885.73851525041
-3,-5,-967.2285185378558
1,-2,0.5955868591055354
-1,3,3.6860748543762933
3,0,-0.6792627012727988
5,1,-1.0578130043640408
-5,2,-12802.547913649487
-4,-1,3664.3038864378077
-3,-1,-580.3371111227135
2,-2,-1.9646247991060015
2,-1,-1.6839641135194299
2,4,-0.28066068558657165
2,3,-0.5613213711731433
-1,3,3.6860748543762933
1,4,0.08508383701507649
-4,3,1221.4346288126026
-2,5,0.0
1,4,0.08508383701507649
-3,4,-96.72285185378558
4,-3,7.638830247323058
-1,4,1.8430374271881467
4,1,3.819415123661529
4,-4,8.59368402823844
5,0,-1.322266255455051
1,1,0.34033534806030596
4,1,3.819415123661529
4,0,4.774268904576911
-5,-4,-38407.643740948464
5,-2,-1.8511727576370713
3,0,-0.6792627012727988
0,-4,0.0
-1,-3,14.744299417505173
-5,-3,-34140.12776973197
-2,4,-29.412894529067103
-1,2,5.52911228156444
3,-2,-0.9509677817819183
1,5,-0.0
-2,-4,-264.7160507616039
4,-2,6.6839764664076755
-2,-1,-176.47736717440262
1,1,0.34033534806030596
-2,3,-58.825789058134205
-2,3,-58.825789058134205
-1,4,1.8430374271881467
0,4,0.0
1,5,-0.0
1,-4,0.7657545331356884
-1,1,7.372149708752587
3,-2,-0.9509677817819183
1,4,0.08508383701507649
-5,0,-21337.57985608248
2,-3,-2.245285484692573
-2,-3,-235.30315623253682
1,5,-0.0
3,-1,-0.8151152415273586
0,1,0.0
-2,2,-88.23868358720131
5,1,-1.0578130043640408
1,-3,0.6806706961206119
0,0,0.0
2,0,-1.4033034279328582
5,-3,-2.1156260087280816
-4,4,610.7173144063013
2,-3,-2.245285484692573
4,-3,7.638830247323058
-1,-2,12.901261990317026
5,1,-1.0578130043640408
4,-4,8.59368402823844
3,1,-0.543410161018239
-4,2,1832.1519432189039
-1,-3,14.744299417505173
-5,-3,-34140.12776973197
-5,1,-17070.063884865984
-2,0,-147.0644726453355
3,5,0.0
-3,2,-290.16855556135675
-4,-2,4275.0212008441085
4,-5,9.548537809153823
-4,-3,4885.73851525041
-3,2,-290.16855556135675
3,5,0.0
5,-3,-2.1156260087280816
3,2,-0.4075576207636793
4,-4,8.59368402823844
-1,4,1.8430374271881467
3,0,-0.6792627012727988
2,1,-1.1226427423462866
5,-4,-2.380079259819092
3,3,-0.2717050805091195
-5,4,-4267.515971216496
-5,-1,-25605.095827298974
3,4,-0.13585254025455976
-2,-4,-264.7160507616039
-3,-3,-773.7828148302847
3,2,-0.4075576207636793
3,2,-0.4075576207636793
0,-5,0.0
-5,5,0.0
3,0,-0.6792627012727988
-2,-2,-205.89026170346972
3,-3,-1.086820322036478
2,-4,-2.525946170279145
1,-5,0.8508383701507649
3,0,-0.6792627012727988
-3,5,0.0
5,0,-1.322266255455051
4,1,3.819415123661529
4,-2,6.6839764664076755
-5,3,-8535.031942432992
5,4,-0.2644532510910102
-1,0,9.215187135940733
-5,-4,-38407.643740948464
-4,-3,4885.73851525041
-3,-4,-870.5056666840703
-5,-5,-42675.15971216496
1,-5,0.8508383701507649
4,5,-0.0
1,-2,0.5955868591055354
-5,-5,-42675.15971216496
-3,3,-193.44570370757117
3,-2,-0.9509677817819183
4,2,2.8645613427461467
1,4,0.08508383701507649
-5,-5,-42675.15971216496
4,4,0.9548537809153822
3,4,-0.13585254025455976
4,0,4.774268904576911
1,5,-0.0
5,-3,-2.1156260087280816
3,-2,-0.9509677817819183
-2,0,-147.0644726453355
