rows,50
columns,3
x1,x2,F2
-1,5,-0.0
4,-3,7.638830247323058
1,-2,0.5955868591055354
1,1,0.34033534806030596
-5,-4,-38407.643740948464
4,5,-0.0
-1,-3,14.744299417505173
3,5,0.0
-2,3,-58.825789058134205
0,-2,0.0
5,0,-1.322266255455051
-2,-5,-294.128945290671
-4,-3,4885.73851525041
3,-2,-0.9509677817819183
-4,-4,5496.455829656712
3,3,-0.2717050805091195
5,0,-1.322266255455051
4,-1,5.729122685492293
2,-4,-2.525946170279145
-3,-1,-580.3371111227135
-2,-4,-264.7160507616039
-2,-2,-205.89026170346972
0,5,-0.0
0,0,0.0
4,0,4.774268904576911
2,-3,-2.245285484692573
4,0,4.774268904576911
4,3,1.9097075618307644
-3,-2,-677.059962976499
-1,4,1.8430374271881467
4,-1,5.729122685492293
4,-5,9.548537809153823
-5,2,-12802.547913649487
-3,3,-193.44570370757117
-3,-3,-773.7828148302847
2,-2,-1.9646247991060015
2,3,-0.5613213711731433
0,-3,0.0
-1,5,-0.0
5,2,-0.7933597532730305
-3,2,-290.16855556135675
1,2,0.2552515110452295
-5,-5,-42675.15971216496
3,4,-0.13585254025455976
-4,-3,4885.73851525041
5,-4,-2.380079259819092
-4,-1,3664.3038864378077
-4,3,1221.4346288126026
3,-2,-0.9509677817819183
1,2,0.2552515110452295
