rows,500
columns,3
x1,x2,F2
4,-5,9.548537809153823
3,-1,-0.8151152415273586
4,-2,6.6839764664076755
2,-4,-2.525946170279145
-4,-2,4275.0212008441085
5,2,-0.7933597532730305
2,0,-1.4033034279328582
2,-4,-2.525946170279145
1,5,-0.0
-1,-2,12.901261990317026
2,3,-0.5613213711731433
1,-5,0.8508383701507649
2,-2,-1.9646247991060015
-2,4,-29.412894529067103
5,5,0.0
5,-3,-2.1156260087280816
-4,5,-0.0
-2,-4,-264.7160507616039
-2,4,-29.412894529067103
4,3,1.9097075618307644
0,1,0.0
1,0,0.42541918507538246
-1,-3,14.744299417505173
4,-1,5.729122685492293
-5,-3,-34140.12776973197
5,4,-0.2644532510910102
-4,-4,5496.455829656712
-4,-2,4275.0212008441085
-1,5,-0.0
-4,-1,3664.3038864378077
3,0,-0.6792627012727988
1,-5,0.8508383701507649
0,-2,0.0
2,1,-1.1226427423462866
-5,-1,-25605.095827298974
2,5,0.0
3,-3,-1.086820322036478
5,-3,-2.1156260087280816
-3,2,-290.16855556135675
5,0,-1.322266255455051
-5,-3,-34140.12776973197
0,1,0.0
-4,-4,5496.455829656712
-4,2,1832.1519432189039
-5,1,-17070.063884865984
-4,-3,4885.73851525041
0,1,0.0
-3,0,-483.6142592689279
4,5,-0.0
3,5,0.0
4,3,1.9097075618307644
-5,-5,-42675.15971216496
-1,-2,12.901261990317026
4,-5,9.548537809153823
5,4,-0.2644532510910102
-5,4,-4267.515971216496
5,0,-1.322266255455051
-3,-1,-580.3371111227135
-4,2,1832.1519432189039
1,1,0.34033534806030596
3,-3,-1.086820322036478
-5,-1,-25605.095827298974
-1,-2,12.901261990317026
0,-2,0.0
-4,-5,6107.173144063013
2,-1,-1.6839641135194299
1,1,0.34033534806030596
5,-3,-2.1156260087280816
-3,0,-483.6142592689279
-1,-5,18.430374271881465
3,2,-0.4075576207636793
5,5,0.0
3,3,-0.2717050805091195
-5,-4,-38407.643740948464
-1,1,7.372149708752587
5,-4,-2.380079259819092
-1,-4,16.58733684469332
1,1,0.34033534806030596
5,-4,-2.380079259819092
-1,-4,16.58733684469332
3,-5,-1.3585254025455975
4,3,1.9097075618307644
-1,3,3.6860748543762933
3,-1,-0.8151152415273586
-3,3,-193.44570370757117
1,5,-0.0
-2,-4,-264.7160507616039
2,-3,-2.245285484692573
-2,1,-117.65157811626841
-5,-3,-34140.12776973197
-5,-5,-42675.15971216496
0,-1,0.0
4,2,2.8645613427461467
-5,-4,-38407.643740948464
-1,-1,11.05822456312888
5,5,0.0
4,4,0.9548537809153822
-2,-4,-264.7160507616039
3,5,0.0
-1,-1,11.05822456312888
-5,2,-12802.547913649487
4,-3,7.638830247323058
4,-5,9.548537809153823
1,-2,0.5955868591055354
5,3,-0.5289065021820204
-4,4,610.7173144063013
-1,3,3.6860748543762933
3,0,-0.6792627012727988
0,5,-0.0
-2,3,-58.825789058134205
-3,1,-386.89140741514234
1,-4,0.7657545331356884
1,1,0.34033534806030596
-5,-2,-29872.61179851547
-5,-3,-34140.12776973197
-5,2,-12802.547913649487
-3,3,-193.44570370757117
5,-5,-2.644532510910102
2,1,-1.1226427423462866
-4,-2,4275.0212008441085
3,2,-0.4075576207636793
4,-3,7.638830247323058
4,-4,8.59368402823844
1,4,0.08508383701507649
-2,-4,-264.7160507616039
