rows,1000
columns,6
x1,x2,x3,x4,x5,F15
-1,-1,-3,-5,4,1.5888461538461538
-5,0,3,0,1,132.03
-2,3,-1,1,-5,0.8798945349952062
0,0,3,4,2,2.7626785714285713
-2,1,-3,-3,5,1.0435764003977461
2,3,2,-2,-1,-15.390000000000002
-4,-1,4,-1,-3,3.5975311720698255
-3,2,-3,-4,-1,-2.191195219123506
-2,1,-5,-2,-5,1.4149466537342388
-4,5,2,5,5,0.9574758620689656
-4,0,2,5,4,0.9738202247191012
-1,4,-5,3,-1,18.65867256637168
-4,-4,4,0,1,195.21
0,5,-3,-2,5,1.1006886517943744
1,-3,0,2,-3,0.47636155606407327
-2,-3,3,1,0,128.385
-5,5,2,0,-1,107.73
-4,2,-5,0,4,2.309765625
-1,-4,-5,-4,-4,2.39994140625
-5,3,1,-4,5,0.8862286510979436
-1,5,2,-4,2,-2.2275
-2,-2,0,4,4,0.7467187500000001
1,-3,-2,5,-1,1.0987128712871288
0,2,-5,-4,-5,1.4791181596375045
0,-5,3,1,4,1.131728971962617
-2,4,-1,2,0,9.163125
0,-5,-3,-5,-4,1.3396153846153847
2,4,3,-3,0,-7.0649999999999995
-5,5,-1,-4,-3,2.93013422818792
2,-2,-3,-1,5,0.9890772188401153
0,-3,-4,-4,-3,7.659664429530201
1,0,2,-2,5,0.9042774005819594
3,4,-3,1,0,213.435
-1,5,-3,-2,-4,1.5304326923076923
5,-5,-4,-1,-5,1.1058667093880168
-2,-3,3,1,-4,1.2074299065420562
-3,-2,-5,-4,0,-5.929453125
-5,1,-1,-1,2,2.4086842105263155
3,3,1,2,3,1.3104576659038902
1,1,-1,4,-3,0.9938124054462936
0,-5,2,1,2,1.3885714285714288
-1,3,1,-3,-2,-7.000714285714286
-3,5,-2,-5,-1,-0.27
0,2,2,3,0,4.41
-3,-5,-2,0,-2,1.4175
0,-1,-1,5,2,0.851896551724138
-1,-4,-3,2,-4,1.161905487804878
2,3,5,-2,-1,-72.08999999999999
-4,4,3,-4,-4,1.64056640625
-5,-3,2,1,3,1.166479217603912
3,-2,4,-4,4,1.854140625
3,3,-5,5,4,1.9157865168539325
1,-4,-3,-4,-3,3.9086577181208053
-2,-5,-5,1,2,19.613571428571426
1,-1,0,2,2,0.3760714285714286
-1,-5,-1,2,1,-3.787297297297297
-5,1,5,0,0,inf
-3,-2,-5,0,-5,1.3620960000000002
-2,4,4,-4,-5,1.2843116068316487
2,-3,-3,0,5,0.973296
4,0,0,-2,-2,0.81
-4,3,1,1,0,55.48500000000001
5,-4,1,4,-3,0.6261875945537065
-3,5,0,1,-5,0.887660594439118
-4,0,5,4,-3,3.5671860816944023
0,-3,-2,-1,-1,146.61
-3,4,-2,1,-1,54.81
-1,-4,3,-3,-4,1.2039419795221844
-2,5,-2,5,-3,1.4007182320441989
-2,-1,5,-5,1,-2.773636363636364
2,1,3,4,3,1.8761119515885023
2,1,-4,2,-3,3.590320366132723
3,-1,5,-3,0,-15.615
1,5,1,-5,-1,0.17181818181818176
-3,-5,3,1,4,1.131728971962617
4,-4,5,1,5,1.3303259827420901
-1,3,3,1,-1,89.91
-1,5,-4,2,5,1.2564364903389293
1,-5,4,2,-3,2.9230434782608694
5,3,-5,0,-1,394.46999999999997
-4,2,-2,5,3,1.2396132596685083
2,4,3,3,-1,8.336548672566371
1,-3,5,5,-1,4.1301980198019805
4,0,4,3,3,3.083684210526316
-3,1,-1,-1,-5,0.8489298301826338
4,-4,-1,0,-4,0.715078125
3,4,-1,-3,5,0.8985979449784555
-4,-3,4,-3,-2,-35.64
1,-3,4,2,-5,1.1332815964523282
1,-2,3,-1,4,1.2480094043887147
-2,-5,-4,5,2,2.402068965517241
-4,-3,-5,-3,1,-15.468640776699027
-5,1,-2,1,-4,1.0749532710280374
1,-5,0,5,3,0.5414917127071823
-3,4,4,-5,0,-1.9116
-1,4,1,2,2,3.196607142857143
-5,3,-5,-5,3,-19.908947368421053
4,4,3,3,0,8.685
-1,-5,-3,2,3,1.755308924485126
4,-3,-5,0,2,21.76875
-3,-4,-3,-1,0,-114.615
-3,4,0,1,5,0.8721284755512944
-5,-2,5,3,-3,4.173157894736843
0,4,-3,-2,3,3.090160857908847
-5,2,5,-5,3,-19.397368421052633
1,-1,0,0,4,0.7720312500000001
-3,5,-4,-1,-4,1.9145454545454548
5,4,-2,-4,5,0.9793970024398746
5,-5,-3,3,-3,1.615263157894737
3,-2,5,4,3,3.4201361573373674
-4,-5,5,5,4,1.6973595505617978
-1,2,0,-1,2,2.088947368421053
3,5,-3,4,-4,1.3953515625000001
4,-4,-3,-5,4,1.4019230769230768
-3,-2,-2,-1,-1,195.21
1,-4,4,-4,0,-2.986875
5,5,-5,3,2,11.796702127659575
-5,3,1,-2,4,0.9852403846153847
3,5,4,4,-3,2.9422239031770046
-1,1,-3,5,5,1.0044
-2,2,3,1,4,1.3966822429906545
-5,4,-5,-2,1,-73.89
5,0,1,-5,-1,0.6627272727272728
1,-5,-5,2,-3,4.42441647597254
-5,-3,1,4,4,0.7625390625
1,5,0,2,2,2.9796428571428573
5,5,-4,4,4,1.727578125
-5,5,-2,-2,-4,1.2383653846153848
-3,3,2,5,1,1.6761386138613863
-3,3,2,1,-3,1.879437652811736
-5,-5,-3,-1,-3,1.8401745635910225
-1,5,-4,0,-3,4.290000000000001
-1,-4,0,-1,-2,-1.7478947368421052
-2,-3,-2,-1,-4,0.9242633228840126
-4,2,-1,2,-3,1.1992448512585812
0,4,5,0,3,5.790000000000001
-5,-2,-4,-5,4,2.180769230769231
2,-2,-4,0,-2,14.175
5,-2,1,0,-5,0.802224
4,-5,0,-2,-1,9.81
-1,0,-5,1,-5,1.3924544582933844
4,-1,4,2,-1,31.020810810810808
3,-4,3,-5,4,1.4019230769230768
4,0,4,2,2,11.224285714285715
-4,2,4,0,-5,1.214352
-1,2,4,3,-1,11.992300884955753
-2,4,-1,2,-4,1.013734756097561
-1,3,3,-3,0,-6.615
0,-4,-5,-1,-2,22.232368421052634
3,4,2,-2,-2,10.935
2,-3,-4,2,1,28.393783783783782
4,-4,-1,2,-5,0.7715140956604372
4,-1,-2,5,-2,1.2289655172413794
5,0,5,-3,1,-16.884174757281556
-3,4,0,-1,0,-47.79
5,-4,-5,-2,-5,1.3363821532492728
-2,3,2,4,4,1.094765625
1,-1,2,-4,-2,-0.5706818181818181
0,-3,5,2,-2,15.780535714285715
-3,4,2,4,2,2.2564285714285717
-3,-2,-3,0,4,1.246640625
-4,-3,0,-2,4,0.693173076923077
-3,-2,-4,5,-1,2.9272277227722774
0,5,-1,-3,-2,-10.472142857142858
3,-4,2,-4,3,1.4623489932885907
0,3,4,3,0,12.96
4,2,-1,-5,2,0.4050000000000001
2,-4,-3,1,4,1.1695794392523364
-1,-3,3,-1,3,2.082568578553616
5,0,3,5,-3,1.5349723756906077
-1,0,2,-5,4,1.183846153846154
-5,5,0,0,4,0.99984375
3,-3,2,3,1,2.1002654867256636
0,4,0,4,2,1.3885714285714288
-3,-3,3,-2,4,1.2188942307692308
-4,-1,5,3,-2,10.245638297872341
-1,-5,3,-3,4,1.1624744027303755
5,-5,2,-4,-5,0.8269397002439876
2,1,5,-5,4,3.208846153846154
4,-5,-5,-5,-2,-2.9507142857142856
-2,-2,2,-1,-1,195.21
4,-4,1,-2,2,-1.72125
-3,-3,2,1,3,1.166479217603912
-2,-4,-5,3,-4,1.9829827089337178
-2,0,2,0,-2,4.455
1,-3,4,-3,-1,-9.09873786407767
1,-3,1,4,5,0.788438331854481
0,2,2,-4,-4,1.1896875
-1,-5,-2,-4,1,0.6163745019920319
3,-3,1,-2,1,3.5100000000000002
5,2,4,2,2,12.092142857142859
-5,1,-3,-5,0,-0.5993999999999999
-4,2,-2,-4,-5,0.9455176019518997
-4,-1,1,3,5,0.8175162387875039
-5,1,-3,2,4,1.3471189024390244
-2,1,-3,-2,-2,15.49125
3,-5,1,1,-2,-1.2149999999999999
3,-5,0,0,-4,0.6201562500000001
-1,-3,4,3,-3,2.7994736842105263
-2,-2,-4,-1,-3,3.476334164588529
4,-2,-2,-2,-1,-6.390000000000001
0,4,-3,2,0,27.388125
5,1,-5,1,-2,23.085
2,-4,3,-2,2,10.42875
0,-2,5,1,-5,1.3613902205177373
-2,-4,1,0,1,-23.490000000000002
3,2,2,-4,5,0.9455176019518997
0,-3,5,1,1,187.11
4,3,4,2,2,12.526071428571429
5,4,-5,5,1,4.803861386138614
2,2,5,3,1,17.79849557522124
0,0,2,1,2,4.281428571428572
-3,-2,-5,-1,-4,2.1621159874608153
-3,1,2,-1,5,0.9190035245113746
-5,5,0,4,-2,1.5332142857142856
-2,0,0,3,1,0.81
