rows,100
columns,6
x1,x2,x3,x4,x5,F15
4,-5,-3,-2,2,9.416250000000002
-1,-5,2,-4,5,0.8269397002439876
5,4,1,3,0,3.285
0,0,3,3,-3,2.088947368421053
-4,-2,-4,-1,-4,1.6479310344827587
-3,-2,-3,-3,0,-4.365
2,-4,2,-2,2,2.835
3,4,3,5,4,1.287808988764045
5,-3,1,-3,2,3.4135714285714287
-2,1,3,4,5,1.0184294587400178
-2,-3,-5,-3,4,2.2406313993174063
-2,0,1,3,-2,1.1977659574468085
0,3,0,-4,5,0.8608191007319624
0,-1,0,1,-4,0.7721495327102804
4,-1,-2,-1,-4,1.0004388714733543
-4,2,-1,-4,2,-0.15647727272727263
-2,3,-5,1,-1,219.51
-3,5,3,5,-2,2.3601724137931033
5,0,2,-2,1,-9.99
-3,-5,-2,-3,1,0.3381553398058253
-2,-1,-4,2,-1,31.020810810810808
0,5,-2,-3,5,0.9871958899569109
-2,2,4,2,4,1.7731097560975613
-5,2,-2,-3,-2,-13.075714285714286
0,5,-1,-2,-2,7.391250000000001
1,3,4,0,1,263.25
1,3,4,1,2,16.431428571428572
5,3,-4,-4,-3,9.616711409395974
2,5,3,-5,-5,1.1525142857142858
1,-2,-5,-5,-5,1.467257142857143
5,-2,0,-4,0,1.1896875
0,5,-2,2,-3,2.033340961098398
-3,-1,4,-1,1,1118.61
5,5,-3,2,0,28.906875
-4,2,-2,-5,2,-0.11571428571428566
-1,0,5,0,0,inf
-1,-2,5,-5,-4,3.021923076923077
-4,3,4,4,-5,1.1981100266193434
3,3,-4,4,0,5.93578125
-2,-3,4,0,4,1.60734375
4,2,1,1,-3,1.2258924205378974
3,4,1,-5,3,-2.0036842105263157
-4,-1,3,1,5,1.004151486097795
0,-2,-4,4,-2,3.9921428571428574
-5,3,-4,-1,3,4.082319201995013
-2,-4,-2,-2,-2,2.835
2,-4,4,2,5,1.1178872347165032
2,-1,1,-2,-3,0.8751474530831099
5,3,-5,-2,-3,6.086943699731904
2,-4,-2,5,3,0.9174033149171271
3,-4,0,1,-4,0.6585981308411215
3,5,5,4,5,1.4209139307897072
-5,-3,-4,-1,-5,1.1370105735341238
2,2,0,-1,0,-23.490000000000002
-2,-1,-5,3,2,10.245638297872341
1,2,-4,5,5,1.1585793103448276
5,-5,-4,4,5,1.083114463176575
-5,3,3,-1,-5,1.0669368792053828
1,0,2,-1,-5,0.9034315924383212
-2,5,0,-3,0,-1.44
2,3,-2,3,-1,4.680796460176992
2,-5,3,2,-3,1.755308924485126
4,-1,-3,2,-5,1.0024295216978145
2,-2,1,2,-2,0.5930357142857143
-5,0,2,1,-1,33.21000000000001
-2,2,1,1,-3,1.2258924205378974
-4,1,4,0,4,1.75921875
2,5,4,-2,5,1.2656741028128031
-3,2,-5,5,5,1.3395724137931035
2,5,3,-2,-1,-32.49
-4,1,-5,2,0,59.28187500000001
3,0,4,-1,4,1.7241065830721003
1,-2,-1,3,-1,0.5949557522123894
-4,-4,0,2,0,-5.265000000000001
-3,-2,4,4,2,3.9921428571428574
5,5,-4,4,-4,1.727578125
-5,-5,2,-1,0,-11.34
3,1,5,-4,-3,13.367718120805371
0,-3,-4,-5,4,2.1184615384615384
3,3,-5,-2,1,-72.08999999999999
1,-4,-5,1,-2,20.19214285714286
-2,0,-1,1,0,19.035
0,-1,-2,-3,4,1.0173378839590443
-1,1,2,-3,5,0.9227610208816706
1,1,-2,4,3,1.324674735249622
-4,-5,-2,1,-1,6.210000000000001
-1,1,-5,2,-3,5.091693363844394
4,0,2,1,-2,4.281428571428572
-3,-3,1,5,3,0.7294475138121548
3,-3,5,3,5,1.328620476337767
-3,-2,-1,-3,2,1.677857142857143
0,0,2,-4,-3,2.767046979865772
0,-1,-2,-5,0,0.32400000000000007
3,0,-1,1,-4,0.8667757009345795
5,1,4,-2,-2,26.1225
-5,-3,1,-5,4,0.7165384615384616
4,-3,-2,-3,-5,0.8583261518064302
0,5,3,5,-3,1.8034806629834255
-4,0,-5,0,5,1.3932000000000002
-1,-5,2,-2,-2,1.8225
