rows,500
columns,6
x1,x2,x3,x4,x5,F15
-1,0,4,-4,4,1.9490625000000001
1,-2,3,5,5,0.9641793103448276
1,-5,1,3,4,0.687449567723343
-2,1,5,-2,-1,-68.49000000000001
3,2,0,-1,1,98.01
3,3,4,2,3,3.812745995423341
0,0,-4,5,3,2.098839779005525
-2,-5,-2,-1,-2,1.4494736842105262
4,0,3,-1,1,656.91
-2,-2,0,-3,-1,1.7536893203883497
-5,-5,5,-4,3,11.410671140939598
-5,-1,4,-3,-2,-39.11142857142857
1,-2,5,1,-1,192.51
-2,1,-4,1,-5,1.1983029721955898
3,4,-2,1,-1,54.81
5,-1,2,4,-4,0.968203125
-4,4,0,-5,4,1.0592307692307692
0,-3,-3,1,5,0.9730872483221478
0,2,-3,-1,-2,10.721842105263159
-4,-2,-5,-2,1,-63.089999999999996
4,0,3,-2,3,2.568981233243968
4,-1,-4,-5,4,2.2430769230769227
2,4,-1,-2,2,6.37875
-5,2,-3,-4,-4,1.5456445312500002
-3,1,0,4,-2,0.9546428571428572
-2,-4,0,-5,-5,0.7359428571428572
1,4,2,4,4,1.12640625
-2,-2,2,-2,2,4.859999999999999
2,1,4,-1,2,16.796842105263156
-5,-5,-3,4,-3,1.4349621785173978
5,-3,-1,-1,-2,-0.14921052631578946
-5,3,0,-4,-3,1.788523489932886
-1,-1,-5,-5,-2,-3.4135714285714287
-4,-1,2,3,0,3.06
3,-3,4,-2,-1,-36.99
2,0,-2,-2,2,6.885
5,-4,-2,-1,-1,98.01
5,1,0,2,4,0.8470426829268293
-4,-2,4,3,0,10.71
-2,1,-2,2,1,10.004594594594595
-2,3,4,-5,-2,-2.3142857142857145
3,-2,1,0,4,0.791015625
-4,3,-1,4,5,0.8746850044365573
0,3,2,-3,0,-3.2400000000000007
4,-4,-2,2,1,3.4370270270270273
-1,-3,-3,-5,-2,-0.405
4,-4,5,-4,-1,-5.676454183266932
-3,-4,-4,2,-4,1.5508536585365853
-5,0,0,3,-1,0.81
0,1,-2,0,2,5.0625
0,0,0,-1,-2,0.81
0,4,-1,-2,-3,1.5266219839142092
3,-4,4,-5,5,1.1802857142857144
-5,-4,-4,1,3,3.1865281173594133
-2,-1,-2,5,-5,0.8770344827586207
4,4,-3,1,5,1.081812080536913
3,-3,1,0,4,0.753046875
0,1,-1,-2,-3,1.1357372654155498
-4,2,-5,0,1,384.75
-1,-2,-5,-5,4,3.021923076923077
5,3,-4,3,-1,12.422389380530975
-3,-4,-5,2,0,51.68812500000001
0,-2,2,5,3,1.0248066298342542
3,-2,1,-4,5,0.8015301498780063
4,3,-4,5,1,3.4084158415841586
0,2,-4,-4,2,-6.369545454545456
-5,0,2,2,2,3.4135714285714287
2,5,5,-3,-5,1.4946204839244284
-2,-1,1,-5,3,0.5542105263157895
4,0,-1,-4,5,0.8354095503659812
-4,-1,0,4,1,0.6237931034482759
0,-4,-1,3,-1,-0.26522123893805305
0,-2,0,-2,-5,0.7785741998060136
4,-5,1,-4,-4,0.64388671875
0,-5,1,3,0,-0.7649999999999999
4,-3,5,-3,5,1.3657507457739477
4,-5,0,3,-2,-0.4825531914893617
-4,2,1,3,-5,0.8626136715125271
-5,-4,0,3,-5,0.7498700896999692
5,5,-4,0,2,18.4275
-4,-3,0,-4,4,0.6676171875000001
0,-4,-2,1,3,1.0476528117359414
5,2,-3,-3,0,-6.165000000000001
2,-2,-4,2,-3,3.2566819221967966
-4,-1,3,-4,0,-1.563046875
3,0,4,-1,-5,1.1837263697532843
-1,-4,-4,4,1,4.534137931034483
3,-2,-1,-1,-1,-23.490000000000002
-1,-3,-3,5,-4,1.096685393258427
-5,-2,3,-5,-5,1.0229142857142857
3,4,-1,-4,-5,0.9031683513419311
0,-5,5,3,3,3.8889473684210527
-2,-2,-5,4,-3,3.4201361573373674
-5,-2,4,0,0,inf
-3,1,-1,-5,5,0.8562857142857143
3,-1,-2,-1,2,4.0073684210526315
-5,0,4,-3,1,-10.514271844660195
-2,-1,-4,0,-4,1.68328125
-2,-2,-5,-2,-4,2.192451923076923
0,2,-3,3,-1,7.47637168141593
-4,-5,1,0,2,-1.3162499999999997
0,-1,3,-3,4,1.3283447098976109
-1,2,2,3,-1,4.25070796460177
0,-2,2,-5,-3,-1.236315789473684
-3,1,-3,-2,-3,2.6992761394101876
1,-4,2,4,0,1.1896875
1,-1,5,4,-4,1.9648828125000002
-2,3,-1,4,-1,1.6479310344827587
0,-4,-2,1,3,1.0476528117359414
-5,1,3,2,2,7.101964285714287
2,-3,3,-4,0,-1.183359375
-3,3,-4,-2,-3,4.327962466487936
-3,2,4,-1,4,1.8002821316614421
0,2,5,2,-5,1.4180772885650934
-3,1,-3,3,-2,4.558404255319149
2,0,-5,-4,3,13.041543624161074
-1,5,-4,5,-4,1.6017977528089888
3,1,-4,2,3,3.590320366132723
-2,4,4,-2,0,-41.714999999999996
-2,5,-2,-1,3,2.143167082294265
-1,-1,5,-2,5,1.3835208535402521
2,-3,-4,3,3,2.7994736842105263
0,-5,-3,-2,-1,-14.49
-3,-2,-4,1,5,1.151706615532119
5,-2,3,2,1,15.915405405405405
-1,-2,3,-4,5,1.0048065528058556
-1,2,0,3,5,0.8400649551500156
3,4,-5,-1,-2,27.348157894736843
-3,2,5,-3,5,1.446294332117998
4,-1,3,2,-4,1.2730335365853658
-2,0,3,1,-5,1.0196836049856184
-5,0,5,0,-5,1.3932000000000002
-5,1,0,-1,-1,49.410000000000004
-1,3,4,2,4,1.8101524390243904
-1,0,5,4,5,1.349041703637977
-2,1,-3,-4,0,-1.9427343750000001
-2,2,-5,0,4,2.309765625
5,2,5,-3,1,-17.827864077669904
4,-3,3,-3,3,2.5281818181818183
0,-5,4,2,-2,9.054642857142857
1,3,1,1,-2,3.4135714285714287
0,0,3,5,1,2.1092079207920795
-2,-2,0,5,-5,0.7831862068965518
2,3,3,-4,4,1.5931054687500001
1,2,-4,3,2,7.531276595744682
-5,5,1,-1,1,316.71000000000004
-1,-3,-5,0,5,1.3465440000000002
3,4,1,2,3,1.4216704805491993
-3,-1,-3,4,1,3.1375862068965517
-5,-1,4,-4,3,8.312013422818792
0,0,1,3,2,1.1977659574468085
1,-4,-2,1,2,1.9671428571428573
-4,-3,-4,-1,3,3.355137157107232
1,-1,-4,4,5,1.1406122448979592
-1,3,-3,-5,-3,-7.631052631578946
-3,-4,0,5,-3,0.5951933701657459
-1,-1,-1,-1,2,1.1297368421052632
1,-3,-4,-5,-5,1.1988
0,-1,-1,3,2,0.9392553191489362
5,-1,5,2,-2,16.64839285714286
-4,-4,-1,0,-2,-0.70875
-4,-5,-3,4,-3,1.4349621785173978
0,-2,-4,-5,-2,-1.7357142857142858
1,-1,1,-2,3,0.8751474530831099
-1,5,-2,-3,-4,1.2661433447098978
1,-1,0,-3,0,1.26
-3,3,-5,5,2,4.203620689655173
2,-2,1,2,-4,0.7914786585365854
2,-3,-1,-2,2,-0.70875
-1,4,-5,5,-2,4.287413793103449
5,3,3,2,-1,22.48297297297297
-5,-5,2,1,-3,0.9288264058679707
1,-5,-3,2,4,1.124862804878049
1,-5,-1,1,-1,-18.09
1,-4,-4,2,-5,1.1178872347165032
2,3,-4,-5,1,-1.8409090909090908
3,2,-5,-1,1,1920.51
2,5,1,-5,3,-2.5152631578947373
1,3,-5,2,5,1.4334716503009186
2,-4,-5,-5,-5,1.4302285714285716
0,-2,-4,0,5,1.152144
1,-3,2,-4,-5,0.8608191007319624
-5,-2,-5,-2,2,36.753750000000004
-4,5,2,-5,-4,1.4953846153846153
-5,-3,-2,4,0,1.37953125
-5,1,0,2,0,2.3287500000000003
-5,-4,1,-2,-2,-1.72125
5,-5,4,-4,-3,7.00731543624161
5,5,5,5,-2,4.371206896551724
0,-4,-4,5,4,1.3560674157303372
-5,0,-4,2,-2,11.224285714285715
-2,3,-4,-5,-1,-1.8409090909090908
5,1,-1,2,-5,0.848485904339563
2,-5,3,-3,2,-13.94357142857143
-4,3,2,-4,-5,0.9624573021958871
-5,-2,-5,5,-1,4.226435643564356
2,5,4,-5,-5,1.346914285714286
-3,1,-2,-3,1,-2.492912621359223
2,4,3,2,4,1.4582469512195122
5,-3,-1,-3,5,0.785836924096785
1,4,4,-5,4,2.5546153846153845
1,0,-4,1,1,130.41000000000003
2,3,-5,2,-3,5.314118993135011
-1,-2,0,3,-2,0.29297872340425535
-1,4,1,1,1,30.51
4,-5,3,-2,3,1.9175067024128687
3,3,3,1,3,2.7706356968215156
4,5,0,-3,-4,1.0173378839590443
-5,-1,-2,-3,5,0.8905435863440504
1,0,2,4,0,1.9490625000000001
3,-2,5,1,-3,5.028337408312959
-3,0,0,2,0,0.81
-5,-3,-3,5,0,1.8306
5,4,-4,0,-5,1.2454560000000001
-5,-5,-3,5,0,1.6362
4,-3,4,4,1,4.7203448275862065
2,0,5,-2,-3,5.696058981233245
-1,-3,-2,5,5,0.8502206896551725
0,1,0,1,4,0.8478504672897197
-4,-1,0,4,-5,0.795625554569654
-4,2,-3,2,4,1.3841615853658538
1,0,2,-4,-4,1.094765625
4,5,-5,-1,-4,2.4287304075235108
-2,-1,2,5,3,1.0785082872928178
-2,-1,2,-5,-1,0.31909090909090915
5,1,2,2,-4,1.069298780487805
-3,4,-3,-1,-1,851.31
-5,-1,2,3,5,0.8851623878750388
-1,3,2,5,1,1.6761386138613863
-1,4,-1,2,4,1.013734756097561
-3,-2,1,-1,-4,0.7909561128526647
-1,-5,-2,-2,-5,0.8257129000969933
0,2,-5,2,-5,1.4180772885650934
3,-2,2,-3,2,-6.132857142857143
2,4,2,0,5,0.96552
-1,5,-1,2,-5,0.9100633512828635
-2,-2,-3,1,-2,7.463571428571429
1,3,4,1,-3,4.018312958435208
-3,5,-3,1,-1,100.71000000000001
4,2,5,1,-2,23.663571428571426
3,4,-4,2,-4,1.8471951219512195
0,4,-1,5,-2,1.2708620689655172
-5,0,-5,-1,3,5.354887780548628
0,-1,5,1,3,5.14716381418093
-5,-2,-1,-4,1,0.9068127490039841
0,5,2,5,-1,1.8686138613861387
-3,2,1,3,-2,1.7147872340425532
4,-4,1,4,-2,0.4483928571428572
-1,3,-1,4,-1,1.6479310344827587
4,-4,5,2,1,44.81270270270271
4,-1,-2,1,0,61.56
-4,4,4,0,3,4.17
5,2,-2,-1,-2,5.92578947368421
-2,5,2,1,-3,2.1170904645476774
-3,5,1,4,-5,0.9034338952972494
1,-3,0,-5,5,0.7544571428571429
1,4,-4,-3,2,-47.79
-1,-3,-2,-5,-5,0.8655428571428572
-4,0,0,5,3,0.81
3,1,-4,-1,-1,1215.81
0,-3,-1,-3,3,0.5645454545454546
-5,1,-2,5,-2,1.396551724137931
2,0,4,3,3,3.083684210526316
0,-3,4,4,-1,4.7203448275862065
-5,5,2,-3,-4,1.2661433447098978
-4,-2,-1,-5,-2,0.8678571428571429
3,2,2,4,-1,2.299655172413793
-3,-2,2,-2,-2,4.859999999999999
-2,-4,-3,-5,5,0.9858857142857144
0,-4,3,-1,-2,6.885
-3,4,-1,-4,4,1.07103515625
-5,1,-1,1,3,1.1070660146699267
-5,-2,-5,-2,4,2.192451923076923
1,-2,3,0,-2,7.796250000000001
-4,3,-1,5,0,1.2474
-3,5,0,4,1,1.7410344827586206
-4,2,5,-3,2,-67.75071428571428
-3,0,-3,-4,1,-1.8039442231075697
4,5,0,-1,1,243.81
-3,-5,2,4,-1,0.9962068965517242
1,2,-5,-5,1,-3.0681818181818183
0,-1,-5,2,1,48.75324324324325
-4,5,-4,-4,0,-4.69546875
-4,-3,3,3,0,5.535
5,-5,3,-1,-1,413.91
2,2,2,-4,0,-0.70875
-2,4,-2,-4,5,0.9793970024398746
-3,-2,-5,2,-4,2.125015243902439
4,5,-4,5,-1,3.600891089108911
0,2,0,0,5,0.8411040000000001
