rows,500
columns,3
x1,x2,F1
-3,-1,8.366927488420753e-09
-5,0,3.113453463414187e-17
4,-5,2.1481253975053012e-06
2,-1,0.027351631313861886
-5,4,6.723254580416144e-17
1,2,0.6896551724137931
5,-3,3.578224951327794e-09
-1,-1,0.0013617575381958498
3,-4,0.00042153369134025726
2,-2,0.01715055669796934
-2,3,8.511020971495142e-05
5,4,3.261889122297365e-08
5,-2,5.246395091806952e-09
-2,1,3.577095770628393e-05
3,4,0.005308880837314255
5,2,7.761046532362697e-08
-1,0,0.0024584750186220374
-2,4,3.577095770628393e-05
5,-4,2.5899925136768495e-09
3,-3,0.0005823732556036305
-4,5,1.864153538921345e-12
3,2,0.012631475095678744
1,3,0.6896551724137931
3,-3,0.0005823732556036305
5,0,1.5105392579766323e-08
-4,4,4.02549097535189e-12
-5,-5,4.037463586150687e-18
3,1,0.005308880837314255
1,3,0.6896551724137931
-4,-2,6.474565904412131e-13
4,-1,9.17545011796874e-06
1,3,0.6896551724137931
3,2,0.012631475095678744
-4,3,9.577892320664842e-12
-3,-3,3.578224951327794e-09
0,-5,0.006403471560860615
2,2,0.25370995942858093
5,1,3.261889122297365e-08
3,-4,0.00042153369134025726
0,1,0.10663172207867894
-2,3,8.511020971495142e-05
-3,2,7.761046532362697e-08
-5,5,3.113453463414187e-17
3,5,0.0024584750186220374
4,-4,2.8402716705795066e-06
0,4,0.10663172207867894
-3,-1,8.366927488420753e-09
0,-3,0.011697279528503732
4,0,1.6565074374050946e-05
5,0,1.5105392579766323e-08
3,-1,0.0013617575381958498
4,3,8.511020971495142e-05
-1,5,0.0024584750186220374
1,-5,0.017406440382941687
5,3,7.761046532362697e-08
4,5,1.6565074374050946e-05
2,-5,0.006403471560860615
-2,3,8.511020971495142e-05
0,1,0.10663172207867894
-2,-3,3.924000129942117e-06
-5,-4,5.338372451653785e-18
4,3,8.511020971495142e-05
-3,5,1.5105392579766323e-08
-3,5,1.5105392579766323e-08
-3,1,3.261889122297365e-08
4,5,1.6565074374050946e-05
0,-1,0.027351631313861886
-1,-1,0.0013617575381958498
1,3,0.6896551724137931
-5,5,3.113453463414187e-17
1,-2,0.046620046620046623
3,-4,0.00042153369134025726
1,5,0.1342281879194631
2,2,0.25370995942858093
1,-5,0.017406440382941687
3,1,0.005308880837314255
-1,-1,0.0013617575381958498
-3,-2,5.246395091806952e-09
4,2,8.511020971495142e-05
4,-4,2.8402716705795066e-06
-5,-3,7.375271320329315e-18
-5,-4,5.338372451653785e-18
-2,0,1.6565074374050946e-05
-2,-4,2.8402716705795066e-06
2,5,0.049379790761267424
2,3,0.25370995942858093
3,2,0.012631475095678744
5,0,1.5105392579766323e-08
2,3,0.25370995942858093
0,0,0.049379790761267424
-1,-2,0.0008538759388687263
-1,5,0.0024584750186220374
-1,-3,0.0005823732556036305
0,-5,0.006403471560860615
5,2,7.761046532362697e-08
-4,3,9.577892320664842e-12
0,3,0.25370995942858093
-1,5,0.0024584750186220374
1,-5,0.017406440382941687
3,5,0.0024584750186220374
1,0,0.1342281879194631
-3,4,3.261889122297365e-08
-2,0,1.6565074374050946e-05
-1,3,0.012631475095678744
-5,-3,7.375271320329315e-18
5,0,1.5105392579766323e-08
-1,5,0.0024584750186220374
-5,4,6.723254580416144e-17
-5,5,3.113453463414187e-17
4,-3,3.924000129942117e-06
3,-3,0.0005823732556036305
-2,5,1.6565074374050946e-05
-1,0,0.0024584750186220374
5,0,1.5105392579766323e-08
0,-4,0.008466730521782331
-1,5,0.0024584750186220374
2,0,0.049379790761267424
0,1,0.10663172207867894
0,-4,0.008466730521782331
-1,-2,0.0008538759388687263
-3,0,1.5105392579766323e-08
-3,3,7.761046532362697e-08
-2,3,8.511020971495142e-05
-5,2,1.5996709174093585e-16
1,-5,0.017406440382941687
-4,4,4.02549097535189e-12
4,5,1.6565074374050946e-05
-4,3,9.577892320664842e-12
-2,-3,3.924000129942117e-06
-2,1,3.577095770628393e-05
2,5,0.049379790761267424
0,4,0.10663172207867894
1,0,0.1342281879194631
-2,1,3.577095770628393e-05
-3,1,3.261889122297365e-08
-5,2,1.5996709174093585e-16
-1,1,0.005308880837314255
-2,-1,9.17545011796874e-06
-3,1,3.261889122297365e-08
4,-3,3.924000129942117e-06
2,-4,0.008466730521782331
2,0,0.049379790761267424
1,-5,0.017406440382941687
4,-1,9.17545011796874e-06
-1,3,0.012631475095678744
-1,1,0.005308880837314255
5,4,3.261889122297365e-08
2,-3,0.011697279528503732
-5,-3,7.375271320329315e-18
-4,-2,6.474565904412131e-13
3,5,0.0024584750186220374
5,2,7.761046532362697e-08
1,-2,0.046620046620046623
-5,4,6.723254580416144e-17
4,-4,2.8402716705795066e-06
1,-4,0.02301495972382048
3,4,0.005308880837314255
-4,3,9.577892320664842e-12
-4,-1,1.0325608821534588e-12
0,-3,0.011697279528503732
3,2,0.012631475095678744
1,-2,0.046620046620046623
-5,1,6.723254580416144e-17
-4,2,9.577892320664842e-12
-3,-2,5.246395091806952e-09
-1,-1,0.0013617575381958498
3,2,0.012631475095678744
5,3,7.761046532362697e-08
-5,2,1.5996709174093585e-16
2,4,0.10663172207867894
2,1,0.10663172207867894
2,-1,0.027351631313861886
-3,5,1.5105392579766323e-08
5,3,7.761046532362697e-08
5,5,1.5105392579766323e-08
0,5,0.049379790761267424
1,1,0.2898550724637681
-1,-5,0.0003188100763922398
-3,-1,8.366927488420753e-09
-1,1,0.005308880837314255
-3,-4,2.5899925136768495e-09
-4,-2,6.474565904412131e-13
-2,-1,9.17545011796874e-06
5,1,3.261889122297365e-08
-1,-1,0.0013617575381958498
1,-2,0.046620046620046623
0,5,0.049379790761267424
-2,5,1.6565074374050946e-05
-2,1,3.577095770628393e-05
0,5,0.049379790761267424
-1,1,0.005308880837314255
1,1,0.2898550724637681
-5,-5,4.037463586150687e-18
-3,-1,8.366927488420753e-09
1,3,0.6896551724137931
-4,5,1.864153538921345e-12
5,-1,8.366927488420753e-09
2,-2,0.01715055669796934
5,1,3.261889122297365e-08
2,-5,0.006403471560860615
1,3,0.6896551724137931
