rows,50
columns,3
x1,x2,F1
-5,1,6.723254580416144e-17
5,-2,5.246395091806952e-09
-3,2,7.761046532362697e-08
3,5,0.0024584750186220374
4,2,8.511020971495142e-05
2,2,0.25370995942858093
-3,1,3.261889122297365e-08
3,-3,0.0005823732556036305
-2,1,3.577095770628393e-05
1,4,0.2898550724637681
-4,4,4.02549097535189e-12
-4,-1,1.0325608821534588e-12
5,4,3.261889122297365e-08
1,4,0.2898550724637681
5,4,3.261889122297365e-08
3,-5,0.0003188100763922398
5,3,7.761046532362697e-08
-3,-3,3.578224951327794e-09
5,5,1.5105392579766323e-08
-1,5,0.0024584750186220374
3,2,0.012631475095678744
5,-2,5.246395091806952e-09
3,-3,0.0005823732556036305
-1,4,0.005308880837314255
-1,0,0.0024584750186220374
-1,0,0.0024584750186220374
-1,1,0.005308880837314255
0,5,0.049379790761267424
4,-2,5.7533708198918215e-06
5,-1,8.366927488420753e-09
2,-1,0.027351631313861886
4,-2,5.7533708198918215e-06
-1,1,0.005308880837314255
-5,0,3.113453463414187e-17
-4,-2,6.474565904412131e-13
0,4,0.10663172207867894
0,3,0.25370995942858093
4,-2,5.7533708198918215e-06
3,-5,0.0003188100763922398
-2,5,1.6565074374050946e-05
-1,4,0.005308880837314255
1,-4,0.02301495972382048
-1,-5,0.0003188100763922398
-1,-3,0.0005823732556036305
-5,5,3.113453463414187e-17
-1,4,0.005308880837314255
-1,-1,0.0013617575381958498
-5,-5,4.037463586150687e-18
3,0,0.0024584750186220374
3,3,0.012631475095678744
