rows,100
columns,3
x1,x2,F1
0,2,0.25370995942858093
1,0,0.1342281879194631
4,4,3.577095770628393e-05
-3,4,3.261889122297365e-08
-1,3,0.012631475095678744
5,2,7.761046532362697e-08
4,-4,2.8402716705795066e-06
-4,1,4.02549097535189e-12
-5,-5,4.037463586150687e-18
0,1,0.10663172207867894
-1,-1,0.0013617575381958498
-5,0,3.113453463414187e-17
2,2,0.25370995942858093
-1,4,0.005308880837314255
3,4,0.005308880837314255
-4,-4,3.196304686988267e-13
4,1,3.577095770628393e-05
-1,-1,0.0013617575381958498
-4,4,4.02549097535189e-12
5,3,7.761046532362697e-08
-3,5,1.5105392579766323e-08
-1,2,0.012631475095678744
-2,3,8.511020971495142e-05
-1,2,0.012631475095678744
0,-3,0.011697279528503732
2,-3,0.011697279528503732
4,0,1.6565074374050946e-05
-4,4,4.02549097535189e-12
5,-2,5.246395091806952e-09
-4,-5,2.4173966692713697e-13
3,1,0.005308880837314255
-4,-3,4.415880402214315e-13
-2,-4,2.8402716705795066e-06
-3,5,1.5105392579766323e-08
2,4,0.10663172207867894
-5,5,3.113453463414187e-17
-3,4,3.261889122297365e-08
-3,1,3.261889122297365e-08
5,5,1.5105392579766323e-08
0,4,0.10663172207867894
2,-5,0.006403471560860615
5,4,3.261889122297365e-08
5,3,7.761046532362697e-08
5,0,1.5105392579766323e-08
5,3,7.761046532362697e-08
-5,-1,1.724552290143918e-17
3,5,0.0024584750186220374
5,4,3.261889122297365e-08
1,0,0.1342281879194631
-3,1,3.261889122297365e-08
3,4,0.005308880837314255
5,-4,2.5899925136768495e-09
2,3,0.25370995942858093
4,1,3.577095770628393e-05
-5,-2,1.081362624822177e-17
-1,-2,0.0008538759388687263
1,-5,0.017406440382941687
-4,-3,4.415880402214315e-13
-3,1,3.261889122297365e-08
1,5,0.1342281879194631
-2,-2,5.7533708198918215e-06
-1,1,0.005308880837314255
2,0,0.049379790761267424
1,-1,0.07434944237918216
-4,-3,4.415880402214315e-13
-3,-2,5.246395091806952e-09
1,0,0.1342281879194631
2,3,0.25370995942858093
1,0,0.1342281879194631
3,-3,0.0005823732556036305
2,-1,0.027351631313861886
2,-5,0.006403471560860615
-3,1,3.261889122297365e-08
1,-2,0.046620046620046623
2,-3,0.011697279528503732
-1,-1,0.0013617575381958498
-2,4,3.577095770628393e-05
-3,-1,8.366927488420753e-09
-5,-4,5.338372451653785e-18
-5,1,6.723254580416144e-17
-2,-4,2.8402716705795066e-06
-5,1,6.723254580416144e-17
-2,4,3.577095770628393e-05
5,2,7.761046532362697e-08
-1,1,0.005308880837314255
-5,-4,5.338372451653785e-18
-4,-2,6.474565904412131e-13
5,3,7.761046532362697e-08
-4,-2,6.474565904412131e-13
1,3,0.6896551724137931
1,2,0.6896551724137931
0,-2,0.01715055669796934
-1,3,0.012631475095678744
3,-5,0.0003188100763922398
-4,4,4.02549097535189e-12
-2,3,8.511020971495142e-05
5,-4,2.5899925136768495e-09
-5,4,6.723254580416144e-17
4,4,3.577095770628393e-05
0,-1,0.027351631313861886
