rows,500
columns,3
x1,x2,F8
-5,-5,1.996805111821086
-1,4,1.4961089494163424
4,-1,1.4961089494163424
0,-2,inf
3,3,1.975609756097561
5,4,1.9945115053268854
-4,1,1.4961089494163424
3,0,inf
-1,-1,1.0
-5,5,1.996805111821086
0,1,inf
4,0,inf
-2,4,1.9372854200045777
1,4,1.4961089494163424
5,-5,1.996805111821086
-2,-4,1.9372854200045777
2,-3,1.9289813486370158
2,-4,1.9372854200045777
-2,-4,1.9372854200045777
-1,1,1.0
1,-4,1.4961089494163424
-4,-4,1.9922178988326849
5,0,inf
-4,-4,1.9922178988326849
0,-4,inf
-3,-2,1.9289813486370158
2,5,1.9395790264987784
1,5,1.498402555910543
0,3,inf
-2,4,1.9372854200045777
-5,-1,1.498402555910543
-2,-4,1.9372854200045777
-5,-4,1.9945115053268854
-4,1,1.4961089494163424
3,1,1.4878048780487805
-3,-1,1.4878048780487805
1,-5,1.498402555910543
-5,-2,1.9395790264987784
3,-3,1.975609756097561
3,-5,1.9862074339593234
-1,-1,1.0
-3,2,1.9289813486370158
4,4,1.9922178988326849
1,-4,1.4961089494163424
-2,-1,1.4411764705882353
-5,3,1.9862074339593234
4,3,1.983913827465123
-5,2,1.9395790264987784
2,0,inf
3,2,1.9289813486370158
-5,-3,1.9862074339593234
4,5,1.9945115053268854
1,-4,1.4961089494163424
2,-3,1.9289813486370158
4,1,1.4961089494163424
0,5,inf
2,-5,1.9395790264987784
1,-1,1.0
5,4,1.9945115053268854
-5,3,1.9862074339593234
1,-1,1.0
4,0,inf
-3,-2,1.9289813486370158
3,-1,1.4878048780487805
-4,-3,1.983913827465123
3,2,1.9289813486370158
0,-5,inf
-3,-4,1.983913827465123
-2,-4,1.9372854200045777
4,4,1.9922178988326849
5,2,1.9395790264987784
-3,5,1.9862074339593234
-3,3,1.975609756097561
2,-4,1.9372854200045777
-5,-2,1.9395790264987784
5,4,1.9945115053268854
4,-2,1.9372854200045777
2,-1,1.4411764705882353
2,-5,1.9395790264987784
1,-4,1.4961089494163424
3,2,1.9289813486370158
-4,-5,1.9945115053268854
4,-1,1.4961089494163424
2,-3,1.9289813486370158
-3,2,1.9289813486370158
-2,-4,1.9372854200045777
-3,-2,1.9289813486370158
3,-5,1.9862074339593234
3,-3,1.975609756097561
4,1,1.4961089494163424
3,0,inf
5,5,1.996805111821086
5,-3,1.9862074339593234
-1,-2,1.4411764705882353
3,4,1.983913827465123
-4,-3,1.983913827465123
4,5,1.9945115053268854
-4,-1,1.4961089494163424
-4,1,1.4961089494163424
0,2,inf
-4,4,1.9922178988326849
4,-3,1.983913827465123
-3,2,1.9289813486370158
5,4,1.9945115053268854
2,-1,1.4411764705882353
-5,-1,1.498402555910543
2,4,1.9372854200045777
-2,3,1.9289813486370158
-2,1,1.4411764705882353
-5,4,1.9945115053268854
2,2,1.8823529411764706
1,5,1.498402555910543
-3,-2,1.9289813486370158
-3,-1,1.4878048780487805
2,0,inf
-1,-2,1.4411764705882353
3,0,inf
-1,0,inf
3,2,1.9289813486370158
-5,5,1.996805111821086
2,-4,1.9372854200045777
4,-5,1.9945115053268854
1,4,1.4961089494163424
3,0,inf
3,2,1.9289813486370158
-5,-3,1.9862074339593234
-1,-5,1.498402555910543
1,4,1.4961089494163424
-2,-1,1.4411764705882353
-4,3,1.983913827465123
2,4,1.9372854200045777
3,-2,1.9289813486370158
2,-3,1.9289813486370158
1,2,1.4411764705882353
-4,-1,1.4961089494163424
2,1,1.4411764705882353
1,-3,1.4878048780487805
1,-3,1.4878048780487805
2,1,1.4411764705882353
-3,5,1.9862074339593234
-3,0,inf
-4,5,1.9945115053268854
3,-2,1.9289813486370158
1,1,1.0
-4,-3,1.983913827465123
0,2,inf
2,5,1.9395790264987784
-1,-1,1.0
3,0,inf
-3,-4,1.983913827465123
4,1,1.4961089494163424
2,-5,1.9395790264987784
