rows,100
columns,3
x1,x2,F8
4,-3,1.983913827465123
1,5,1.498402555910543
-2,-2,1.8823529411764706
-5,4,1.9945115053268854
-1,-3,1.4878048780487805
3,4,1.983913827465123
-1,-1,1.0
3,1,1.4878048780487805
2,-2,1.8823529411764706
5,0,inf
-1,-4,1.4961089494163424
1,-5,1.498402555910543
-3,1,1.4878048780487805
4,-5,1.9945115053268854
-2,-4,1.9372854200045777
3,-4,1.983913827465123
-2,3,1.9289813486370158
0,4,inf
-5,3,1.9862074339593234
0,-3,inf
3,-4,1.983913827465123
4,5,1.9945115053268854
1,4,1.4961089494163424
-3,-3,1.975609756097561
-4,-3,1.983913827465123
3,4,1.983913827465123
4,-2,1.9372854200045777
-1,3,1.4878048780487805
-5,-5,1.996805111821086
3,5,1.9862074339593234
1,-2,1.4411764705882353
5,1,1.498402555910543
-1,-2,1.4411764705882353
-1,3,1.4878048780487805
0,-5,inf
1,-2,1.4411764705882353
2,-5,1.9395790264987784
1,0,inf
5,5,1.996805111821086
5,-2,1.9395790264987784
5,5,1.996805111821086
-4,-1,1.4961089494163424
-3,5,1.9862074339593234
-4,-4,1.9922178988326849
-2,0,inf
-2,2,1.8823529411764706
1,3,1.4878048780487805
3,-2,1.9289813486370158
5,5,1.996805111821086
4,2,1.9372854200045777
0,3,inf
-3,-2,1.9289813486370158
-2,-5,1.9395790264987784
0,-3,inf
1,2,1.4411764705882353
-4,4,1.9922178988326849
4,-5,1.9945115053268854
2,5,1.9395790264987784
-4,-2,1.9372854200045777
-1,4,1.4961089494163424
5,-4,1.9945115053268854
-3,1,1.4878048780487805
3,5,1.9862074339593234
-2,-2,1.8823529411764706
4,4,1.9922178988326849
3,4,1.983913827465123
-4,-3,1.983913827465123
-5,3,1.9862074339593234
-3,4,1.983913827465123
-5,-1,1.498402555910543
-4,-4,1.9922178988326849
2,-3,1.9289813486370158
-5,5,1.996805111821086
1,5,1.498402555910543
0,-5,inf
-4,-4,1.9922178988326849
-5,0,inf
3,-4,1.983913827465123
-2,-5,1.9395790264987784
-5,-4,1.9945115053268854
-5,-3,1.9862074339593234
1,-3,1.4878048780487805
4,-2,1.9372854200045777
5,5,1.996805111821086
1,3,1.4878048780487805
2,-4,1.9372854200045777
-5,3,1.9862074339593234
3,4,1.983913827465123
-5,1,1.498402555910543
4,2,1.9372854200045777
0,0,inf
2,3,1.9289813486370158
3,2,1.9289813486370158
-2,2,1.8823529411764706
4,-4,1.9922178988326849
1,3,1.4878048780487805
-1,-4,1.4961089494163424
2,-1,1.4411764705882353
4,-3,1.983913827465123
5,-1,1.498402555910543
