rows,100
columns,6
x1,x2,x3,x4,x5,F18
-1,0,1,-4,-5,0
-1,1,4,5,0,0
4,0,3,-1,1,0
3,4,-2,5,-5,600
-5,2,-5,5,-5,-1250
-2,-1,-1,4,3,-24
-2,-2,5,1,-5,-100
5,4,-2,3,5,-600
-1,-5,-3,-4,-3,-180
-2,-3,0,5,0,0
-3,0,-3,-3,-3,0
-5,0,-5,-5,2,0
0,-3,0,-5,-2,0
3,-3,1,-3,5,135
-4,4,-1,4,0,0
-5,5,3,-4,3,900
0,-4,-4,-4,3,0
2,-5,-5,-2,-3,300
-2,-3,1,-2,-3,36
-4,4,5,-4,-4,-1280
-2,2,4,5,0,0
5,-2,-3,4,3,360
-4,-2,-2,1,-5,80
2,0,-4,3,1,0
-1,-1,-3,1,-4,12
1,-1,5,0,5,0
-4,2,4,-4,-4,-512
2,5,2,3,-3,-180
-3,4,-2,-5,-2,240
4,-2,4,2,-2,128
-5,0,-2,-1,2,0
-3,-3,-4,2,5,-360
4,-3,3,2,1,-72
-3,-5,5,1,-1,-75
4,2,-5,-5,4,800
-4,2,0,-5,3,0
-4,4,3,-1,1,48
2,-3,4,-2,-1,-48
0,1,-5,1,5,0
-5,0,-1,3,-1,0
4,-1,4,3,1,-48
-2,5,-5,-2,-5,500
4,-2,4,2,-2,128
-2,-4,4,-1,1,-32
3,4,0,-2,-3,0
1,-3,-3,-1,-2,18
-2,-1,-1,-2,-4,-16
-5,-4,1,5,5,500
-5,-4,2,5,4,800
2,-4,-4,-5,-5,800
-5,0,3,-5,5,0
-2,0,0,-2,5,0
3,-5,1,-2,-1,-30
5,-1,2,0,-2,0
-1,4,3,2,-3,72
-4,-4,0,-1,4,0
4,-4,-3,1,-5,-240
-3,-5,-5,2,-2,300
-5,3,-1,4,1,60
-2,-4,0,-4,-4,0
-5,-1,3,0,-3,0
5,-4,1,3,-3,180
-4,-1,0,2,5,0
-1,-3,-1,1,3,-9
4,1,-3,-4,5,240
2,5,-1,-3,3,90
-5,4,-4,3,2,480
0,-2,4,-4,0,0
4,-4,1,1,1,-16
4,-4,-2,3,2,192
2,-3,0,3,-5,0
-4,1,-4,4,-1,-64
-1,-4,-5,1,5,-100
1,-2,0,-2,5,0
-2,-5,5,-3,-1,150
-5,3,1,-5,1,75
-2,1,-5,4,0,0
4,-5,5,-5,5,2500
-2,-1,-2,3,-2,24
-5,-2,-2,5,-5,500
3,-5,3,-3,1,135
5,-5,5,3,3,-1125
2,-1,2,0,2,0
1,4,-3,-1,-1,-12
-1,-1,-3,1,-1,3
-4,0,0,-5,1,0
5,2,4,-1,-5,200
-1,-5,-3,1,5,-75
-5,1,4,2,-1,40
0,-4,-1,1,5,0
-1,5,4,-5,-2,-200
4,5,-3,2,3,-360
-5,-3,4,1,-2,-120
-2,0,5,2,5,0
-2,-2,-5,4,-1,80
0,-1,-2,-1,3,0
-5,4,1,2,3,-120
0,4,-4,3,5,0
-3,-4,3,-1,-1,36
-2,3,-2,-1,3,-36
