rows,100
columns,6
x1,x2,x3,x4,x5,F21
1,-5,-3,-4,0,2.0
-5,-2,5,-5,1,1.39175934740093
-4,-1,-1,1,5,1.9684445635585164
-4,-3,2,-1,4,2.1295918500429156
-3,0,-3,1,1,2.871257356994864
1,-5,5,-1,-5,1.5796780939992932
-4,-4,0,-4,3,2.10088677261303
5,2,4,-4,3,2.434148496508794
0,-2,3,5,0,2.0
-3,3,2,5,0,2.0
3,2,3,0,-4,2.7988270765758507
4,4,5,-3,2,1.9243823369524855
-1,4,-4,-3,-5,1.5796780939992932
1,-3,-4,5,0,2.0
-2,1,-5,1,0,2.0
-3,-2,-3,2,-2,1.53387935514664
1,-1,-2,2,-4,3.7261777859801097
4,5,-3,2,3,2.10088677261303
3,-5,-3,-3,1,2.871257356994864
2,3,-4,2,2,1.208235875163564
-3,-3,0,1,2,2.46612064485336
1,2,-1,-1,0,2.0
1,-2,2,2,1,3.8826916858688527
5,-1,-3,0,-4,1.442324247285332
-3,-5,3,-1,-5,1.805486710512446
0,5,-3,3,-1,4.023472189376106
3,5,1,-2,-1,1.1287426430051362
0,-3,3,5,-4,0.14474522298767822
-4,-2,3,-4,2,1.9243823369524855
2,-4,5,-5,3,3.0563474723535986
-5,5,2,-3,0,2.0
1,-2,-5,-1,5,2.420321906000707
3,2,-2,5,2,2.46612064485336
5,4,-4,-4,-1,2.6082406525990702
4,-4,3,-5,-5,2.0315554364414834
-5,-1,0,1,1,1.39175934740093
2,2,-1,0,0,2.0
2,-2,5,0,0,2.0
3,1,-2,1,1,2.871257356994864
-3,-3,3,2,-3,2.621883904002842
-2,4,4,-1,3,3.0563474723535986
-4,-3,5,2,-1,2.1413420451901075
-5,1,1,5,-1,2.6082406525990702
1,1,4,3,4,0.27382221401989026
-1,-5,-1,4,2,3.0072356412623353
-5,-1,-3,0,5,1.8642067246982235
1,-3,4,0,2,3.0072356412623353
-3,5,-1,1,-4,2.7988270765758507
5,3,3,0,-1,2.6082406525990702
4,4,2,-4,1,1.8586579548098925
-4,-1,3,0,-1,2.1413420451901075
-4,-1,-2,1,-2,2.0756176630475145
1,3,2,-1,-1,0.11730831413114706
1,4,-2,-2,-4,3.7261777859801097
0,1,-2,5,4,3.8552547770123216
2,3,-5,1,-2,2.791764124836436
-3,0,-2,-5,3,1.3781160959971581
2,-4,-5,0,5,1.6695948868160084
4,2,5,5,-4,1.8704081499570844
0,-1,0,-4,4,3.8552547770123216
-5,2,4,5,-4,1.442324247285332
5,0,0,1,1,1.39175934740093
5,-3,5,-1,-4,1.442324247285332
-5,4,4,-5,-3,1.5658515034912057
-1,0,1,5,-3,3.3438229774956336
-4,4,0,0,0,2.0
-5,-2,-2,4,3,2.434148496508794
0,-5,0,0,-1,4.023472189376106
2,2,4,2,-1,3.4799394242350346
2,3,0,-3,5,1.6695948868160084
-4,-5,-4,2,1,1.8586579548098925
-4,5,4,-4,3,2.10088677261303
3,-2,0,3,-4,2.7988270765758507
-2,1,-2,-3,-5,2.330405113183992
-5,3,-4,4,3,2.434148496508794
-3,1,-4,-3,-2,1.53387935514664
-1,5,-2,5,-4,3.7261777859801097
1,1,-5,4,-2,0.9927643587376644
-4,5,-4,-3,0,2.0
0,0,1,0,-1,4.023472189376106
3,-5,-4,-4,-1,1.1287426430051362
-2,-5,-4,2,-4,0.6430924522133015
0,-1,4,-5,3,3.4443089342863455
-4,1,-3,1,2,1.9243823369524855
-2,-2,0,-5,3,3.0563474723535986
-4,-2,-5,-3,1,1.8586579548098925
5,5,4,-5,2,1.6745926758157883
1,1,-3,-5,3,0.6561770225043664
3,-5,-2,-1,-4,2.7988270765758507
4,1,-3,-4,-3,1.8991132273869702
-1,5,-4,3,0,2.0
-4,-2,-3,3,-1,2.1413420451901075
5,0,4,1,3,2.434148496508794
1,4,-5,-5,4,0.27382221401989026
4,-4,-3,0,-3,1.8991132273869702
-4,3,5,4,-3,1.8991132273869702
2,-4,3,-2,0,2.0
-5,3,-1,3,-2,2.3254073241842117
-4,4,-5,2,-4,1.8704081499570844
4,-4,2,2,2,1.9243823369524855
