rows,1000
columns,6
x1,x2,x3,x4,x5,F21
-5,-2,5,3,0,2.0
3,4,5,3,3,1.3781160959971581
3,-1,-1,-1,3,1.3781160959971581
-5,-5,-4,3,3,2.434148496508794
-5,-3,1,5,4,2.557675752714668
-3,-1,-5,-1,5,2.194513289487554
-5,2,2,4,-4,1.442324247285332
4,-2,-3,-4,4,2.1295918500429156
-3,2,0,2,2,2.46612064485336
1,0,-4,5,-5,1.5796780939992932
-2,2,-1,-4,2,1.208235875163564
-3,4,-2,3,5,2.194513289487554
-4,2,1,-1,-5,2.0315554364414834
-3,5,5,1,1,2.871257356994864
2,1,5,1,-3,0.9436525276464014
-2,1,1,-5,2,1.208235875163564
4,-5,-1,-2,5,1.9684445635585164
4,-4,-2,-1,5,1.9684445635585164
-4,-1,-2,-5,-4,1.8704081499570844
-1,3,-2,0,4,0.27382221401989026
0,0,0,1,-5,2.4517519749844126
2,3,-1,-3,0,2.0
-5,-2,3,-1,2,1.6745926758157883
3,4,-4,4,3,1.3781160959971581
3,-2,-1,-3,-3,2.621883904002842
-4,4,0,0,-3,1.8991132273869702
-1,1,4,1,4,0.27382221401989026
-3,-1,-1,4,-4,2.7988270765758507
0,5,0,5,-1,4.023472189376106
-3,-5,4,3,-2,1.53387935514664
3,0,3,-2,1,2.871257356994864
2,0,2,5,-1,3.4799394242350346
-1,-1,-1,-1,4,0.27382221401989026
0,-4,-1,-4,1,-0.0234721893761054
1,4,-4,4,5,2.420321906000707
0,3,0,-3,4,3.8552547770123216
-4,-1,3,3,4,2.1295918500429156
1,4,4,4,-3,3.3438229774956336
5,-4,-5,-5,-1,2.6082406525990702
0,4,0,-2,4,3.8552547770123216
-3,-1,-5,-2,-5,1.805486710512446
-1,3,1,-3,-1,0.11730831413114706
2,5,2,-2,3,3.0563474723535986
5,-1,-3,4,-2,2.3254073241842117
2,4,-2,2,3,3.0563474723535986
2,0,2,4,-5,2.330405113183992
-3,0,3,3,1,2.871257356994864
0,-3,-5,-1,2,0.9174471191749252
0,2,3,-5,-3,0.5556910657136542
-2,5,2,-4,-4,0.6430924522133015
0,5,3,-1,-4,0.14474522298767822
-3,-1,-4,0,5,2.194513289487554
-2,5,5,2,-3,0.9436525276464014
3,-3,1,-4,-3,2.621883904002842
-1,-1,4,4,2,3.0072356412623353
2,2,5,3,4,3.3569075477866983
-2,1,-3,2,5,1.6695948868160084
2,3,0,-5,4,3.3569075477866983
0,-5,4,4,4,3.8552547770123216
3,0,0,-3,-2,1.53387935514664
0,-3,-5,5,5,1.5482480250155874
-5,2,1,-4,-5,2.1357932753017765
1,0,-4,-4,4,0.27382221401989026
2,2,-4,1,-5,2.330405113183992
-2,0,-3,-1,-2,2.791764124836436
1,-3,5,1,3,0.6561770225043664
-1,-2,0,0,0,2.0
-2,1,-5,4,2,1.208235875163564
-5,-1,1,0,-3,1.5658515034912057
1,4,-2,-3,4,0.27382221401989026
-1,1,4,1,5,2.420321906000707
-2,2,3,4,-3,0.9436525276464014
3,-2,0,-4,-5,1.805486710512446
1,4,4,1,1,3.8826916858688527
0,-2,-3,-2,-2,3.082552880825075
4,1,-3,4,5,1.9684445635585164
-1,-4,3,3,-5,1.5796780939992932
-1,1,-1,5,-2,0.9927643587376644
-3,3,1,-4,2,2.46612064485336
5,1,-3,-2,-2,2.3254073241842117
3,-5,-2,-2,-5,1.805486710512446
5,-1,2,3,-4,1.442324247285332
1,1,-5,-5,-2,0.9927643587376644
0,3,-1,-4,-4,0.14474522298767822
1,-5,5,-2,3,0.6561770225043664
-3,3,5,-5,1,2.871257356994864
-3,-1,-1,3,1,2.871257356994864
-1,-4,-3,-3,-5,1.5796780939992932
-3,-4,4,-4,2,2.46612064485336
0,-4,-4,-5,-1,4.023472189376106
3,-4,-4,0,-2,1.53387935514664
4,3,-3,0,-2,2.0756176630475145
-4,5,-4,3,5,1.9684445635585164
-2,-3,4,-4,3,3.0563474723535986
-1,2,4,-3,4,0.27382221401989026
-2,3,-2,4,-5,2.330405113183992
-4,3,4,4,0,2.0
0,2,-2,5,-1,4.023472189376106
1,-1,-4,1,2,3.0072356412623353
-2,2,1,-1,-2,2.791764124836436
1,-1,0,0,4,0.27382221401989026
3,2,1,-1,2,2.46612064485336
0,2,-3,5,-5,2.4517519749844126
0,-4,4,-3,-1,4.023472189376106
3,-2,0,1,3,1.3781160959971581
2,0,1,-1,-1,3.4799394242350346
-5,5,4,4,-4,1.442324247285332
4,3,0,2,-4,1.8704081499570844
-5,-3,-1,3,-2,2.3254073241842117
3,-4,4,4,1,2.871257356994864
3,3,4,5,5,2.194513289487554
0,-4,5,-2,-2,3.082552880825075
3,-3,0,4,-3,2.621883904002842
-2,3,3,0,1,0.5200605757649652
3,3,0,-4,-3,2.621883904002842
-1,-3,-4,-2,-2,0.9927643587376644
-1,-5,1,0,4,0.27382221401989026
1,3,-5,0,4,0.27382221401989026
2,0,1,2,-3,0.9436525276464014
3,-3,0,5,-1,1.1287426430051362
-3,0,0,2,-3,2.621883904002842
5,2,-5,-5,5,1.8642067246982235
1,-2,-2,0,-5,1.5796780939992932
-1,-1,2,3,0,2.0
-3,-2,3,-3,4,1.2011729234241493
0,-1,1,-4,5,1.5482480250155874
5,5,2,-2,0,2.0
-2,3,-4,-2,-1,3.4799394242350346
2,5,0,2,-4,0.6430924522133015
0,4,-4,-5,2,0.9174471191749252
5,-1,-4,-5,-5,2.1357932753017765
-5,1,1,-3,-2,2.3254073241842117
2,1,-5,3,3,3.0563474723535986
5,0,-1,5,2,1.6745926758157883
-4,4,1,-4,3,2.10088677261303
-1,4,-2,4,1,3.8826916858688527
2,-2,-1,-1,0,2.0
2,2,4,-1,-2,2.791764124836436
2,3,-3,-2,5,1.6695948868160084
3,-4,-4,1,1,2.871257356994864
-1,5,-2,5,-4,3.7261777859801097
3,1,0,-4,3,1.3781160959971581
5,5,-2,4,-2,2.3254073241842117
4,-2,2,4,-4,1.8704081499570844
3,5,2,-1,-2,1.53387935514664
-2,-2,-4,-1,3,3.0563474723535986
-3,-2,-5,3,4,1.2011729234241493
-2,-2,5,-1,-4,0.6430924522133015
0,1,1,-2,3,3.4443089342863455
2,1,-2,-1,0,2.0
4,-3,-5,4,3,2.10088677261303
-3,-4,5,4,-2,1.53387935514664
0,-1,-5,1,4,3.8552547770123216
3,0,-3,1,1,2.871257356994864
-2,-5,3,1,-1,3.4799394242350346
3,-3,-2,-2,-4,2.7988270765758507
-4,3,-3,-2,-5,2.0315554364414834
-3,-1,0,0,0,2.0
-2,0,-5,4,-1,3.4799394242350346
-4,-4,-1,0,0,2.0
3,0,3,-3,-5,1.805486710512446
-2,3,-4,-4,-2,2.791764124836436
4,-3,-1,0,3,2.10088677261303
3,0,1,-3,0,2.0
-1,1,4,-2,1,3.8826916858688527
-3,0,-2,-1,3,1.3781160959971581
4,-5,4,-5,3,2.10088677261303
-5,2,-2,5,5,1.8642067246982235
2,0,-5,0,-5,2.330405113183992
1,0,0,-3,4,0.27382221401989026
-5,0,-1,3,1,1.39175934740093
2,-4,-5,5,-1,3.4799394242350346
1,-2,3,-3,3,0.6561770225043664
1,4,-4,2,4,0.27382221401989026
5,-1,3,4,2,1.6745926758157883
-5,-4,3,0,-5,2.1357932753017765
-1,2,-5,-3,3,0.6561770225043664
4,5,1,3,2,1.9243823369524855
5,5,0,-2,5,1.8642067246982235
-4,3,-1,2,-1,2.1413420451901075
1,-2,2,4,2,3.0072356412623353
1,-4,0,3,-4,3.7261777859801097
1,3,3,0,2,3.0072356412623353
4,-1,-2,-1,-5,2.0315554364414834
-2,2,2,0,4,3.3569075477866983
-1,1,-2,-3,0,2.0
-3,0,-4,-1,-3,2.621883904002842
3,-5,-1,-2,1,2.871257356994864
-1,4,4,-1,5,2.420321906000707
-1,1,-4,-3,2,3.0072356412623353
-2,-5,1,5,5,1.6695948868160084
-4,5,-1,4,0,2.0
1,-3,2,-2,4,0.27382221401989026
3,-5,-4,3,0,2.0
-3,5,2,1,4,1.2011729234241493
-2,-5,-2,3,0,2.0
1,-3,-2,-2,-4,3.7261777859801097
-5,5,3,-4,-1,2.6082406525990702
-1,2,2,4,2,3.0072356412623353
-2,1,4,-2,5,1.6695948868160084
1,-4,3,4,-2,0.9927643587376644
-5,1,1,4,-3,1.5658515034912057
0,1,1,0,-3,0.5556910657136542
-5,5,-3,-4,-3,1.5658515034912057
-3,-1,2,-4,-1,1.1287426430051362
3,-3,0,5,-3,2.621883904002842
-5,1,0,5,1,1.39175934740093
-5,-1,0,-4,-3,1.5658515034912057
5,-2,0,5,-5,2.1357932753017765
3,3,4,4,-4,2.7988270765758507
-5,1,-3,-4,1,1.39175934740093
3,1,-1,3,-3,2.621883904002842
-5,5,-4,0,0,2.0
1,-2,5,0,3,0.6561770225043664
-1,1,2,2,-4,3.7261777859801097
-1,3,-1,5,5,2.420321906000707
-2,-4,-2,4,-2,2.791764124836436
1,-1,2,3,-4,3.7261777859801097
4,-1,0,-4,-1,2.1413420451901075
-4,-2,3,2,5,1.9684445635585164
1,1,1,3,3,0.6561770225043664
-1,-4,2,-3,2,3.0072356412623353
0,-2,2,-4,1,-0.0234721893761054
-1,-1,-3,2,-2,0.9927643587376644
5,0,0,5,-2,2.3254073241842117
-5,-5,-3,-1,4,2.557675752714668
1,5,1,-1,2,3.0072356412623353
-3,-3,3,0,4,1.2011729234241493
5,5,-4,-5,0,2.0
-3,-5,-1,1,4,1.2011729234241493
-1,-4,-5,-1,-4,3.7261777859801097
-2,1,4,2,3,3.0563474723535986
-3,2,-5,2,2,2.46612064485336
-3,2,-1,1,-1,1.1287426430051362
5,2,-4,1,-5,2.1357932753017765
0,3,4,1,-3,0.5556910657136542
3,1,-4,4,5,2.194513289487554
2,-1,5,0,-1,3.4799394242350346
