rows,500
columns,3
x1,x2,F10
-2,3,0.5333333333333333
5,3,0.2222222222222222
-4,-4,0.23529411764705882
1,-5,0.2857142857142857
-1,5,0.2857142857142857
1,2,1.1428571428571428
5,-5,0.15384615384615385
-1,5,0.2857142857142857
2,-1,1.1428571428571428
1,-5,0.2857142857142857
-2,0,1.3333333333333333
4,-3,0.2962962962962963
4,-4,0.23529411764705882
-3,3,0.4
-5,-2,0.25806451612903225
0,-5,0.2962962962962963
0,4,0.4444444444444444
0,-2,1.3333333333333333
-1,1,2.0
2,0,1.3333333333333333
-2,5,0.25806451612903225
3,-3,0.4
4,-5,0.18604651162790697
-1,4,0.42105263157894735
-5,4,0.18604651162790697
4,4,0.23529411764705882
-4,3,0.2962962962962963
4,2,0.36363636363636365
-4,-1,0.42105263157894735
-2,2,0.8
-3,5,0.2222222222222222
1,0,2.6666666666666665
2,1,1.1428571428571428
-5,4,0.18604651162790697
1,1,2.0
5,-3,0.2222222222222222
-5,-3,0.2222222222222222
0,1,2.6666666666666665
2,-4,0.36363636363636365
0,0,4.0
4,-1,0.42105263157894735
-2,4,0.36363636363636365
5,5,0.15384615384615385
4,1,0.42105263157894735
-2,0,1.3333333333333333
0,0,4.0
2,3,0.5333333333333333
-3,-2,0.5333333333333333
5,0,0.2962962962962963
0,2,1.3333333333333333
-3,-3,0.4
-4,2,0.36363636363636365
-5,0,0.2962962962962963
0,-1,2.6666666666666665
-5,2,0.25806451612903225
3,0,0.7272727272727273
1,4,0.42105263157894735
-2,-1,1.1428571428571428
4,-5,0.18604651162790697
2,4,0.36363636363636365
-5,-4,0.18604651162790697
1,-5,0.2857142857142857
-4,2,0.36363636363636365
-4,-5,0.18604651162790697
-4,2,0.36363636363636365
1,-5,0.2857142857142857
-3,-2,0.5333333333333333
-2,-2,0.8
4,0,0.4444444444444444
-4,-5,0.18604651162790697
-5,-5,0.15384615384615385
4,-3,0.2962962962962963
-4,-1,0.42105263157894735
5,2,0.25806451612903225
2,3,0.5333333333333333
-5,-5,0.15384615384615385
1,5,0.2857142857142857
-5,2,0.25806451612903225
0,4,0.4444444444444444
-3,2,0.5333333333333333
4,1,0.42105263157894735
-2,0,1.3333333333333333
-3,5,0.2222222222222222
0,-5,0.2962962962962963
-2,-1,1.1428571428571428
-4,-2,0.36363636363636365
-3,4,0.2962962962962963
-4,-1,0.42105263157894735
1,1,2.0
2,-2,0.8
-4,5,0.18604651162790697
-4,-3,0.2962962962962963
5,-1,0.2857142857142857
-2,-1,1.1428571428571428
-4,2,0.36363636363636365
-2,-1,1.1428571428571428
-1,2,1.1428571428571428
0,3,0.7272727272727273
3,-2,0.5333333333333333
-2,0,1.3333333333333333
3,0,0.7272727272727273
2,3,0.5333333333333333
1,5,0.2857142857142857
-4,4,0.23529411764705882
-5,4,0.18604651162790697
4,-1,0.42105263157894735
1,-1,2.0
2,-1,1.1428571428571428
-1,2,1.1428571428571428
-2,-2,0.8
1,-3,0.6666666666666666
3,4,0.2962962962962963
-2,4,0.36363636363636365
-1,3,0.6666666666666666
4,-1,0.42105263157894735
-2,-3,0.5333333333333333
4,1,0.42105263157894735
1,5,0.2857142857142857
0,3,0.7272727272727273
-2,5,0.25806451612903225
-5,3,0.2222222222222222
0,-1,2.6666666666666665
0,-1,2.6666666666666665
-2,-4,0.36363636363636365
-2,-1,1.1428571428571428
3,2,0.5333333333333333
-2,-5,0.25806451612903225
-2,-5,0.25806451612903225
1,4,0.42105263157894735
-5,5,0.15384615384615385
2,-2,0.8
-1,4,0.42105263157894735
-4,1,0.42105263157894735
-3,-2,0.5333333333333333
0,0,4.0
-5,5,0.15384615384615385
-4,2,0.36363636363636365
1,1,2.0
-5,-3,0.2222222222222222
1,0,2.6666666666666665
1,-5,0.2857142857142857
-2,4,0.36363636363636365
4,4,0.23529411764705882
3,5,0.2222222222222222
-1,1,2.0
4,-3,0.2962962962962963
5,3,0.2222222222222222
-3,5,0.2222222222222222
-3,2,0.5333333333333333
4,1,0.42105263157894735
-1,-2,1.1428571428571428
