rows,1000
columns,3
x1,x2,F7
-1,4,256.96153846153845
-5,4,4096.961538461538
5,3,16.0
5,-1,-47.956043956043956
-3,3,1296.0
4,1,-6.818181818181818
-3,1,1288.1818181818182
1,4,16.96153846153846
5,0,-10.884615384615385
4,-2,-123.9812030075188
0,3,81.0
-5,3,4096.0
-2,4,625.9615384615385
-1,2,255.1
3,0,-26.884615384615383
2,-3,-214.99055118110238
2,-3,-214.99055118110238
0,-3,-134.99055118110238
4,-1,-62.956043956043956
-2,5,632.978021978022
-3,3,1296.0
2,0,-25.884615384615383
3,-3,-215.99055118110238
-2,-4,282.0053598774885
4,-1,-62.956043956043956
-2,-3,409.0094488188976
-2,2,624.1
2,-1,-62.956043956043956
5,0,-10.884615384615385
0,0,54.11538461538461
-2,-5,113.00331812525923
-4,3,2401.0
1,-5,-495.9966818747408
-4,-5,1889.0033181252593
3,5,7.978021978021978
2,-4,-341.9946401225115
0,1,73.18181818181819
1,-4,-326.9946401225115
4,4,1.9615384615384615
-2,4,625.9615384615385
1,3,16.0
0,-2,-43.9812030075188
-5,-2,3971.0187969924814
-1,-1,192.04395604395606
2,3,1.0
-1,2,255.1
-2,3,625.0
-5,4,4096.961538461538
0,5,88.97802197802197
3,0,-26.884615384615383
2,-1,-62.956043956043956
-3,2,1295.1
0,0,54.11538461538461
-5,0,4069.1153846153848
5,-5,-495.9966818747408
3,0,-26.884615384615383
0,4,81.96153846153847
4,-4,-341.9946401225115
-2,3,625.0
4,3,1.0
1,2,15.1
-4,-1,2337.043956043956
-3,-4,953.0053598774886
5,1,8.181818181818182
0,2,80.1
1,4,16.96153846153846
-2,-2,500.0187969924812
4,5,8.978021978021978
2,4,1.9615384615384615
-5,-5,3584.0033181252593
4,-5,-510.9966818747408
-4,-2,2276.0187969924814
1,0,-10.884615384615385
-5,-1,4032.043956043956
-4,0,2374.1153846153848
-5,-5,3584.0033181252593
-3,-3,1080.0094488188977
0,-5,-430.9966818747408
1,3,16.0
-3,2,1295.1
-1,-3,40.00944881889764
0,2,80.1
1,4,16.96153846153846
-4,0,2374.1153846153848
2,5,8.978021978021978
3,3,0.0
0,5,88.97802197802197
0,3,81.0
5,-1,-47.956043956043956
2,1,-6.818181818181818
5,3,16.0
-3,4,1296.9615384615386
-2,3,625.0
0,2,80.1
-5,0,4069.1153846153848
1,-1,-47.956043956043956
0,-1,17.043956043956044
