rows,100
columns,3
x1,x2,F7
-2,0,598.1153846153846
-5,-2,3971.0187969924814
4,-2,-123.9812030075188
-1,-5,-255.99668187474077
4,4,1.9615384615384615
4,5,8.978021978021978
1,-3,-199.99055118110238
-5,-1,4032.043956043956
-3,-1,1232.043956043956
0,-4,-261.9946401225115
3,0,-26.884615384615383
-4,-2,2276.0187969924814
-4,-2,2276.0187969924814
2,-3,-214.99055118110238
-4,4,2401.9615384615386
0,-1,17.043956043956044
3,5,7.978021978021978
-5,-3,3880.0094488188975
5,4,16.96153846153846
3,1,-7.818181818181818
2,5,8.978021978021978
5,0,-10.884615384615385
4,-4,-341.9946401225115
5,5,23.978021978021978
0,-1,17.043956043956044
2,4,1.9615384615384615
1,3,16.0
4,-5,-510.9966818747408
0,-5,-430.9966818747408
1,0,-10.884615384615385
-2,4,625.9615384615385
4,1,-6.818181818181818
1,4,16.96153846153846
0,4,81.96153846153847
-2,-5,113.00331812525923
-5,0,4069.1153846153848
-2,1,617.1818181818181
3,5,7.978021978021978
1,-1,-47.956043956043956
0,-1,17.043956043956044
0,-4,-261.9946401225115
5,4,16.96153846153846
5,5,23.978021978021978
1,2,15.1
-3,0,1269.1153846153845
2,5,8.978021978021978
5,5,23.978021978021978
3,1,-7.818181818181818
-1,-3,40.00944881889764
-1,-1,192.04395604395606
-3,-2,1171.0187969924812
4,0,-25.884615384615383
0,-5,-430.9966818747408
-4,2,2400.1
1,-3,-199.99055118110238
-4,-4,2058.0053598774884
4,3,1.0
1,3,16.0
-4,-2,2276.0187969924814
2,-2,-123.9812030075188
2,-4,-341.9946401225115
0,-2,-43.9812030075188
1,0,-10.884615384615385
-4,2,2400.1
-5,-3,3880.0094488188975
5,-5,-495.9966818747408
1,0,-10.884615384615385
1,1,8.181818181818182
4,-3,-214.99055118110238
-3,5,1303.978021978022
-2,1,617.1818181818181
5,-2,-108.9812030075188
4,-4,-341.9946401225115
-4,3,2401.0
-2,1,617.1818181818181
-2,-2,500.0187969924812
2,-3,-214.99055118110238
3,-3,-215.99055118110238
-5,-2,3971.0187969924814
-2,0,598.1153846153846
-5,-3,3880.0094488188975
3,-1,-63.956043956043956
4,4,1.9615384615384615
-4,-2,2276.0187969924814
0,-2,-43.9812030075188
4,3,1.0
2,4,1.9615384615384615
2,-5,-510.9966818747408
2,-5,-510.9966818747408
-4,0,2374.1153846153848
-4,2,2400.1
5,-5,-495.9966818747408
0,-5,-430.9966818747408
1,-2,-108.9812030075188
-1,-3,40.00944881889764
2,-3,-214.99055118110238
-1,-1,192.04395604395606
2,5,8.978021978021978
3,-4,-342.9946401225115
2,5,8.978021978021978
