rows,500
columns,3
x1,x2,F6
3,1,0.2822400161197344
-2,-1,18.023936751814276
-4,-2,33.46349067735267
-5,-5,62.74022401145109
-1,-4,29.490226320958698
-3,-3,34.092494694481054
-3,3,1.3139731974375781
5,4,2.0
-4,4,-7.0
3,1,0.2822400161197344
4,2,-1.0
-5,-1,33.701807049068236
0,4,-3.0
-2,-4,33.46349067735267
3,-4,1.9787164932467636
-1,-2,18.023936751814276
1,4,-2.0
-2,4,-5.0
4,-3,-6.0
-5,3,0.8242369704835132
0,3,-1.5136049906158564
-4,-2,33.46349067735267
0,-4,22.10285336248338
-5,-2,38.88242190229677
2,1,1.4411690036021483
1,-4,12.188843275986752
1,-4,12.188843275986752
2,2,-0.5136049906158564
0,0,8.424193366669869
3,1,0.2822400161197344
-1,-5,33.701807049068236
-2,1,8.498025506456647
-5,-4,56.507646725524076
3,-2,-0.5588309963978517
-3,5,-13.313973197437578
-3,-2,28.16695690416873
4,5,2.0
5,-1,-6.082151450673723
-4,3,1.9787164932467636
0,-2,13.188843275986752
4,-4,-7.0
-5,-5,62.74022401145109
-1,-2,18.023936751814276
-4,5,-15.978716493246763
3,-5,0.8242369704835132
1,2,1.4411690036021483
-3,-3,34.092494694481054
-3,-3,34.092494694481054
5,-3,-13.313973197437578
1,-4,12.188843275986752
-1,0,13.825890501455255
-1,-5,33.701807049068236
-1,3,-1.917848549326277
-1,5,-6.082151450673723
4,4,1.0
-4,-5,56.507646725524076
5,-4,-15.978716493246763
-2,-3,28.16695690416873
2,-2,3.9268541639991303
3,3,1.682941969615793
1,5,-4.282240016119735
-4,-2,33.46349067735267
4,3,0.0
-2,-3,28.16695690416873
0,0,8.424193366669869
3,-1,-1.917848549326277
-2,4,-5.0
2,-4,6.424193366669869
2,3,1.8185948536513634
0,-3,18.54181157661574
1,-4,12.188843275986752
0,2,4.978716493246764
-1,3,-1.917848549326277
1,0,4.92685416399913
3,4,0.0
4,3,0.0
-2,5,-9.441169003602148
-3,5,-13.313973197437578
-1,0,13.825890501455255
3,-1,-1.917848549326277
-3,-3,34.092494694481054
-3,0,18.54181157661574
3,5,-1.682941969615793
-1,1,9.300575680314234
-5,5,-16.824236970483515
2,2,-0.5136049906158564
1,5,-4.282240016119735
1,-2,8.498025506456647
3,1,0.2822400161197344
2,-1,2.9119577782212605
4,-4,-7.0
3,3,1.682941969615793
1,2,1.4411690036021483
-5,0,22.01644229311377
-3,-3,34.092494694481054
-2,-1,18.023936751814276
-4,1,12.188843275986752
-2,-3,28.16695690416873
-3,-5,48.33471140060561
2,5,-3.8185948536513634
-3,-4,40.956897995826175
-1,5,-6.082151450673723
5,3,-1.682941969615793
4,-5,-8.0
-4,1,12.188843275986752
1,1,4.824236970483513
-1,-3,23.1436346610077
