rows,50000
columns,3
x1,x2,F6
2,-2,3.9268541639991303
4,3,0.0
-4,-3,40.956897995826175
-3,3,1.3139731974375781
2,-5,6.4980255064566474
5,-2,-9.441169003602148
2,3,1.8185948536513634
-5,3,0.8242369704835132
1,0,4.92685416399913
3,4,0.0
0,2,4.978716493246764
-4,-5,56.507646725524076
-2,-2,23.01644229311377
-4,0,22.10285336248338
1,2,1.4411690036021483
5,-5,-16.824236970483515
3,4,0.0
3,3,1.682941969615793
-4,0,22.10285336248338
-2,4,-5.0
-2,-5,38.88242190229677
1,4,-2.0
-2,-5,38.88242190229677
-2,-1,18.023936751814276
1,-4,12.188843275986752
4,2,-1.0
-3,3,1.3139731974375781
-1,2,2.9119577782212605
-3,0,18.54181157661574
-3,-5,48.33471140060561
-4,-3,40.956897995826175
-3,-2,28.16695690416873
4,-2,-5.0
-4,-1,29.490226320958698
1,3,0.2822400161197344
0,0,8.424193366669869
-1,-3,23.1436346610077
-3,3,1.3139731974375781
-1,1,9.300575680314234
-5,1,17.912751856809006
5,3,-1.682941969615793
3,4,0.0
4,0,-3.0
2,-5,6.4980255064566474
5,-3,-13.313973197437578
-3,-4,40.956897995826175
1,-2,8.498025506456647
-1,0,13.825890501455255
-2,5,-9.441169003602148
4,-3,-6.0
3,-5,0.8242369704835132
2,3,1.8185948536513634
0,5,-4.486395009384143
1,2,1.4411690036021483
-3,1,13.673311277072113
3,-5,0.8242369704835132
2,3,1.8185948536513634
-4,5,-15.978716493246763
0,5,-4.486395009384143
3,2,1.8185948536513634
5,-1,-6.082151450673723
5,2,-3.8185948536513634
-2,3,-0.5588309963978517
5,-3,-13.313973197437578
3,-3,1.3139731974375781
2,-1,2.9119577782212605
4,-2,-5.0
-2,0,13.188843275986752
0,4,-3.0
-2,0,13.188843275986752
-3,2,7.9812147113897405
-1,-5,33.701807049068236
-2,-3,28.16695690416873
-1,2,2.9119577782212605
0,-2,13.188843275986752
3,-4,1.9787164932467636
-5,-3,48.33471140060561
1,1,4.824236970483513
-1,-1,15.735296499804454
4,1,-2.0
-1,-1,15.735296499804454
2,4,-1.0
-5,3,0.8242369704835132
-4,-5,56.507646725524076
0,0,8.424193366669869
1,5,-4.282240016119735
0,4,-3.0
3,-5,0.8242369704835132
4,-4,-7.0
2,3,1.8185948536513634
-4,-1,29.490226320958698
4,-1,-4.0
4,-2,-5.0
0,-5,22.01644229311377
1,-2,8.498025506456647
4,4,1.0
1,1,4.824236970483513
5,0,-4.486395009384143
5,-2,-9.441169003602148
-1,2,2.9119577782212605
-2,0,13.188843275986752
-1,4,-4.0
-1,-5,33.701807049068236
-3,-4,40.956897995826175
-4,3,1.9787164932467636
0,-5,22.01644229311377
1,-4,12.188843275986752
-4,-4,50.84005207639358
5,5,5.6829419696157935
1,5,-4.282240016119735
1,5,-4.282240016119735
0,-2,13.188843275986752
5,-5,-16.824236970483515
-3,-1,23.1436346610077
1,4,-2.0
-2,-5,38.88242190229677
-1,-5,33.701807049068236
-2,-5,38.88242190229677
-1,3,-1.917848549326277
3,-5,0.8242369704835132
-3,-2,28.16695690416873
4,-1,-4.0
4,3,0.0
-4,3,1.9787164932467636
-5,-4,56.507646725524076
5,2,-3.8185948536513634
-2,4,-5.0
0,-3,18.54181157661574
-5,5,-16.824236970483515
3,-1,-1.917848549326277
1,1,4.824236970483513
5,5,5.6829419696157935
-4,1,12.188843275986752
4,3,0.0
-3,3,1.3139731974375781
-1,-4,29.490226320958698
3,3,1.682941969615793
2,-3,7.9812147113897405
-5,-1,33.701807049068236
-5,-5,62.74022401145109
0,2,4.978716493246764
0,-5,22.01644229311377
-1,-2,18.023936751814276
1,0,4.92685416399913
2,4,-1.0
5,1,-4.282240016119735
-2,2,3.9268541639991303
4,0,-3.0
-4,4,-7.0
-4,1,12.188843275986752
3,3,1.682941969615793
5,-4,-15.978716493246763
1,2,1.4411690036021483
-4,-1,29.490226320958698
3,3,1.682941969615793
-1,0,13.825890501455255
-1,-4,29.490226320958698
1,-1,9.300575680314234
3,0,-1.5136049906158564
5,-1,-6.082151450673723
-4,4,-7.0
3,-3,1.3139731974375781
-4,-3,40.956897995826175
3,5,-1.682941969615793
1,4,-2.0
5,-1,-6.082151450673723
-1,0,13.825890501455255
3,5,-1.682941969615793
-4,3,1.9787164932467636
-2,-1,18.023936751814276
-3,4,-6.0
-4,1,12.188843275986752
4,3,0.0
0,3,-1.5136049906158564
3,1,0.2822400161197344
-5,1,17.912751856809006
-5,2,6.4980255064566474
-3,-2,28.16695690416873
4,-5,-8.0
0,3,-1.5136049906158564
5,-5,-16.824236970483515
-3,-1,23.1436346610077
3,0,-1.5136049906158564
2,2,-0.5136049906158564
-4,3,1.9787164932467636
-5,0,22.01644229311377
5,2,-3.8185948536513634
3,0,-1.5136049906158564
5,1,-4.282240016119735
-4,4,-7.0
1,0,4.92685416399913
0,-1,13.825890501455255
-2,2,3.9268541639991303
0,4,-3.0
-2,0,13.188843275986752
-2,4,-5.0
-4,2,6.424193366669869
0,-1,13.825890501455255
4,-3,-6.0
-5,4,-8.0
4,5,2.0
1,-5,17.912751856809006
-1,-5,33.701807049068236
-4,-4,50.84005207639358
3,-4,1.9787164932467636
-4,2,6.424193366669869
-3,-5,48.33471140060561
1,4,-2.0
-1,-3,23.1436346610077
-3,0,18.54181157661574
2,2,-0.5136049906158564
4,-1,-4.0
-5,5,-16.824236970483515
-2,0,13.188843275986752
-5,-3,48.33471140060561
-5,-2,38.88242190229677
5,3,-1.682941969615793
1,4,-2.0
-5,5,-16.824236970483515
5,5,5.6829419696157935
4,-1,-4.0
0,1,4.92685416399913
-4,0,22.10285336248338
4,-2,-5.0
4,2,-1.0
2,1,1.4411690036021483
3,0,-1.5136049906158564
-2,-1,18.023936751814276
2,-1,2.9119577782212605
2,-5,6.4980255064566474
-5,-2,38.88242190229677
-4,0,22.10285336248338
5,-3,-13.313973197437578
-2,-5,38.88242190229677
0,2,4.978716493246764
5,5,5.6829419696157935
5,4,2.0
1,3,0.2822400161197344
3,-5,0.8242369704835132
5,0,-4.486395009384143
2,-3,7.9812147113897405
