rows,500
columns,6
x1,x2,x3,x4,x5,F3
-1,-4,5,1,4,0.12658227848101267
-5,3,-4,-5,-4,0.04329004329004329
3,1,5,2,-4,0.15873015873015872
5,-5,-1,-1,5,0.09174311926605505
-5,3,-4,4,-1,0.07407407407407407
0,-4,5,-2,-2,0.08547008547008547
5,-1,-5,-1,4,0.09433962264150944
-3,-1,2,2,5,0.15873015873015872
3,3,-3,-2,5,0.14285714285714285
-4,-3,0,5,4,0.09615384615384616
-5,-3,5,3,-5,0.057803468208092484
-5,-2,-4,4,-2,0.05917159763313609
-1,0,0,2,-3,0.13157894736842105
-5,4,0,0,-2,0.08849557522123894
-1,2,5,-5,5,0.10638297872340426
1,3,-1,0,-5,0.10204081632653061
3,5,3,0,-4,0.14925373134328357
2,-4,-3,2,4,0.10752688172043011
4,-2,-3,3,4,0.14705882352941177
-4,-1,-4,3,-5,0.0546448087431694
-5,-4,1,-5,3,0.053763440860215055
-5,-4,-3,5,2,0.06289308176100629
5,-2,3,5,4,0.2564102564102564
-2,4,-2,1,5,0.15625
1,3,-4,-1,-4,0.08130081300813008
-1,4,0,-1,3,0.2127659574468085
-3,4,-3,-4,3,0.07874015748031496
-2,-5,5,3,-5,0.06172839506172839
0,3,1,4,-3,0.18181818181818182
-1,-1,5,0,0,0.1694915254237288
-4,-1,-3,-3,1,0.0684931506849315
1,1,-2,-4,-5,0.06622516556291391
-3,-3,-4,5,4,0.07633587786259542
5,-1,-4,2,-1,0.10989010989010989
3,-1,2,-4,2,0.1388888888888889
-2,0,3,3,5,0.23255813953488372
5,2,-5,0,0,0.10869565217391304
-5,5,-5,1,1,0.06896551724137931
3,-2,-4,0,-5,0.06578947368421052
-2,-1,3,2,-3,0.12048192771084337
-4,5,-4,0,1,0.08333333333333333
4,-3,3,5,-5,0.09090909090909091
2,-2,5,1,-1,0.18181818181818182
5,2,-3,5,5,0.18518518518518517
0,-3,2,-2,5,0.125
-2,-5,-4,-2,-2,0.05181347150259067
-5,1,4,3,-5,0.07246376811594203
0,-4,-5,4,2,0.07751937984496124
