rows,500
columns,6
x1,x2,x3,x4,x5,F19
2,-1,0,4,-1,-29.26165324831075
5,-3,-1,-2,-4,-1285.5749012206104
-2,2,4,-5,5,10.900861445965134
-5,0,-1,-2,1,76.60245031949482
5,-2,-3,2,0,-110.14043104726247
0,-1,2,3,-3,12.0
3,3,-1,-5,2,11.813469580600184
-1,2,-5,3,-1,5.857102638268564
0,5,-3,-3,2,12.0
-4,3,0,4,0,11.599547636593963
1,5,0,4,-3,12.072899188446819
2,5,0,0,1,12.0
2,3,3,-3,-2,13.865118090098704
-1,0,-3,2,3,4.384648726546045
-1,4,2,3,0,12.366695780123418
-1,5,5,-1,-3,12.412870024700336
-3,3,0,2,-4,11.906956967041937
-1,1,4,-1,-5,31.104309852244093
-2,5,-1,2,-2,11.89531820400141
-4,4,0,2,-3,12.278018832681761
0,1,3,-5,-4,12.0
-1,5,-5,-4,3,11.758087267306088
-2,4,-1,-5,-1,13.051859805263023
1,5,-5,3,3,12.305836850925294
-5,1,3,1,2,1.2357633039160394
5,-2,-2,1,2,-521.1589771238616
3,3,3,-2,4,12.03470250778349
0,0,-5,4,-1,12.0
2,-1,-5,-5,-1,-286.6591363464045
-2,4,-1,-5,-1,13.051859805263023
1,5,-1,-5,-5,12.275807668940457
0,1,-3,1,0,12.0
-1,0,4,1,-5,34.82467246682909
-3,3,-3,5,1,11.983796968255586
0,0,5,0,-2,12.0
-1,4,5,-5,-5,12.277174054912463
-2,-2,2,5,2,-509.22282492899967
5,-2,5,1,5,527.951253902321
-3,4,-3,-5,0,12.09995067854371
2,-5,3,4,-4,3596.3861050238293
4,0,-2,-1,-2,15.07465653478847
-4,1,5,-4,2,27.737124367971532
3,1,-2,-1,4,11.86074291889538
-1,-5,-5,2,3,-3891.8959452906092
5,5,-4,1,5,11.240489172686827
-5,1,1,5,4,-20.686228246096782
0,-2,5,-5,1,12.0
-3,-3,0,5,-4,-46.07299892301483
-3,-1,-5,-4,2,20.932643134347764
1,2,0,-3,3,12.180269104200354
1,-5,0,1,-3,2171.87346395925
5,-4,-4,1,5,-6142.379977620858
-1,-3,1,-4,-5,416.99764019748756
3,5,1,-5,5,11.98628150548393
5,1,0,3,0,13.063644077459788
4,-1,4,-4,-4,-85.39878747630617
-1,4,-4,2,3,11.689370471140728
2,-5,-2,-4,-5,-1626.6540917936047
3,-2,-2,-3,-2,-1.5402651453582639
1,2,-2,4,-5,15.993485927591715
2,4,4,0,-1,12.96048962623169
-4,-2,0,-4,3,71.43240032318299
5,5,0,-3,-3,11.980518679171105
1,4,0,-3,1,12.024396770275766
2,4,5,-5,-3,12.388874634084512
2,5,-2,-2,4,11.630309913789597
-3,-3,-2,0,-3,46.357486250294016
0,-5,-4,2,1,12.0
0,5,2,-5,1,12.0
-5,2,-4,-4,-4,19.801830986376523
-5,1,5,-5,-2,-0.08416272321130158
-2,-1,-4,0,-2,154.54929971429817
4,-3,-4,3,-3,550.2411764157267
3,5,-3,1,2,11.973736450846092
-1,1,-3,-5,5,-9.93384789016848
4,5,-1,5,2,11.888572780721693
1,-4,4,-5,4,-304.0547291111304
-3,4,5,4,-5,11.93981232399902
-3,-1,-3,5,-1,11.115344441826634
2,5,-2,4,-5,11.721050393723356
2,3,0,1,1,10.983448246944157
4,-1,4,1,4,-34.125197616236434
4,2,5,-4,-1,6.210635481865146
2,3,4,0,-2,14.610881497409023
5,0,-2,4,-5,-52.0503733921655
2,-2,4,1,-5,248.61951401065892
-1,-1,4,-4,-1,143.01298646004778
1,-2,0,0,-4,12.0
-3,-4,-2,0,2,105.39333054570574
4,5,0,-5,-4,12.158235249887614
5,5,2,-1,4,12.486178056012742
3,3,-5,-4,-5,11.836392934029355
1,-2,0,0,-4,12.0
1,-5,-3,-1,5,2012.6429437229672
-2,-4,1,1,-1,410.9895539630953
0,3,1,2,-4,12.0
-2,-5,2,4,-2,-1626.6540917936047
-3,-4,1,3,3,-41.35311348059472
3,-4,0,2,4,114.03407510256335
-1,-1,0,-2,-3,-43.5018451297987
3,-5,5,4,-3,499.70579004165506
2,0,3,-1,0,71.74870530904164
0,1,-1,-3,-4,12.0
2,5,3,4,-4,12.16273087740971
0,-1,4,-5,-1,12.0
-4,3,0,-5,-2,10.830790861752108
2,-2,-4,-3,1,-389.2979815267301
-1,2,5,5,3,22.598278290947313
2,-1,-1,5,-1,96.83518677495724
-3,0,0,-4,-3,11.009739472219442
-4,-3,-4,-4,-1,-384.57707698982665
1,0,-5,-2,5,79.14021950998135
1,-1,3,5,1,-150.07043252586652
5,-4,-2,5,2,1540.8088141448554
1,-1,0,-1,0,-27.559462411237035
-3,5,5,0,-1,11.97118586843588
2,0,-1,1,4,-21.5282269499034
4,2,3,-3,-5,9.31352390769037
3,-4,5,3,-3,252.1397745720062
1,-3,-5,2,3,540.3348634821684
-1,5,5,1,-1,12.216753817581125
4,-1,-4,-3,-5,90.2266364560423
2,5,3,-3,4,12.252416284993238
1,3,-3,1,-2,14.120254595709266
-5,4,0,-2,1,12.8117373987051
-4,-5,4,0,4,4136.061940552731
3,-2,1,0,4,18.31970642090684
-1,-5,2,-3,5,2587.9885280151734
0,-4,2,5,4,12.0
-5,-2,-5,0,4,761.3644507329875
