rows,100
columns,6
x1,x2,x3,x4,x5,F19
-1,-2,-4,0,4,-264.1865531131923
-2,-2,1,3,-4,-98.68110322202595
5,5,5,5,-1,13.145334695791114
1,-2,-2,2,5,-0.7763805056838322
0,5,0,2,3,12.0
1,-5,-3,-2,-1,7202.814475195302
3,-5,3,0,-1,392.8040899824915
1,-1,-2,-2,1,118.30352253897273
-5,5,-2,-4,-4,12.115097521412817
2,5,2,4,3,12.074394780672439
-1,-4,5,3,5,2635.67316561615
-1,-2,0,0,4,12.0
5,0,-1,-4,4,15.201103279726961
4,0,0,0,0,12.0
1,5,-4,-1,3,12.15379143335298
0,-1,-2,-3,4,12.0
5,-5,2,-3,4,5603.450290773372
2,-2,0,4,4,-100.16080223706126
3,-2,-2,-3,-3,-1.5402651453582639
2,3,-1,2,-1,12.773499663170405
-2,-5,2,-5,-1,2698.1122423987053
1,2,-1,0,1,13.264633293186359
0,-5,5,-5,-2,12.0
-4,0,3,3,-1,33.83104361007295
1,2,-1,-2,4,16.027907451206243
-3,4,4,2,-4,11.90311143684363
-2,0,2,4,0,0.9588355796601604
1,4,-2,3,-2,12.317902239571886
0,1,3,-3,-4,12.0
5,-2,5,1,-5,527.951253902321
0,2,4,0,-4,12.0
2,2,-2,-3,5,8.198526948911937
-2,5,-2,1,-4,12.314247512899028
5,-1,-3,4,-5,-217.24212117181946
4,2,-3,2,5,12.766196530070106
-4,-1,3,4,4,46.7871637250821
5,-1,5,-4,4,351.51243131957796
1,1,1,-4,2,4.582209471353322
-1,-3,5,-2,-1,540.3348634821684
1,-1,5,1,-5,-75.44473111169803
2,5,-5,3,2,11.57091152153222
1,4,3,3,3,11.462154714952757
-2,4,-2,1,-1,12.854213303951878
2,0,-2,2,2,14.425916865113276
-1,5,0,0,3,12.0
-3,2,1,-4,4,11.750233350306637
4,3,3,5,-2,9.793189369594193
5,1,-1,0,-2,4.538268171781986
-2,5,-1,5,-2,11.789714596123678
2,-4,-3,-2,-2,-3699.4246014519913
-3,-1,-4,3,3,20.968155223957144
3,-4,3,-3,-4,145.43354761081676
2,4,-3,4,-4,11.001613947644472
5,0,-3,4,4,-72.33346342964502
-1,-1,-4,-4,-2,-60.193723176648334
4,5,-5,2,2,12.131762740244437
-3,-1,-2,3,1,16.31837509097558
5,-2,3,-1,-2,695.0318672704592
-3,4,-4,-3,-2,12.064892933795127
-3,1,3,-2,-5,11.743581223214225
2,4,-5,-3,2,10.765159348240879
2,0,2,1,-2,17.80249058880394
1,4,3,4,-5,11.68471202449292
2,1,1,2,-1,27.361407329677753
-5,5,4,-2,-3,11.751955958012731
4,-5,-3,-5,1,6590.40977459678
-3,5,1,0,5,11.994237173687177
-3,3,-2,-1,5,12.018846396513998
-3,3,-2,-3,-5,12.091233588902988
3,2,-1,-3,5,11.86775085382805
2,3,5,3,-2,15.356644904719342
-3,-1,-1,0,1,14.324890066490784
0,-5,-3,-2,-4,12.0
-2,1,5,-1,1,-19.626295245815093
2,-5,-2,-4,2,-1626.6540917936047
-2,-2,4,0,3,-375.4891710729389
0,-1,-4,3,-4,12.0
1,-3,-2,0,3,387.3764442961648
0,-3,4,-1,-4,12.0
0,3,4,4,5,12.0
-3,5,1,5,-1,11.974755852858282
-3,4,-2,1,4,12.055726742369195
-5,5,3,-1,1,11.377155558337043
-1,-2,3,-5,1,-14.273281995772347
3,-3,-1,-2,2,-42.71498165432298
0,0,1,1,5,12.0
5,3,-2,-1,3,11.55305456831707
5,1,2,-5,1,1.6989672385572607
-2,-5,-1,-5,0,8535.30828208938
1,4,1,-4,4,11.630689955811775
-4,0,0,5,-1,35.484193317206476
-1,1,-4,-1,4,3.603272247981705
-1,4,5,0,2,12.85574752461913
3,2,3,-5,-1,11.955955593243212
-4,-3,5,2,1,1014.5485340989403
-3,2,0,-2,0,12.252917185754617
-2,-4,-3,-2,4,3723.4246014519913
4,-3,-1,4,4,313.08678652272147
-2,1,0,4,1,17.584157529171037
5,-1,5,-2,-1,167.2032636658645
