rows,50
columns,3
x1,x2,F5
4,-5,-1.2880574986984195
0,-1,0.0
5,4,3.7607684101489594
-2,3,5.4011857784131045
-3,-4,0.5534531582673222
2,5,1.5475997719767653
0,5,0.0
-3,3,0.8382464945967775
1,-5,1.4321609913270068
-5,-1,3.1086539805205624
-1,3,4.998299766400829
5,2,2.394319820335969
-4,1,2.4534127998098136
4,3,4.495372750580056
-1,4,3.300132848169017
3,4,-0.5534531582673222
5,-1,-3.1086539805205624
-5,-5,1.6320633326681093
-2,-5,-1.5475997719767653
-4,5,1.2880574986984195
-2,-1,-2.9477729786032913
1,1,2.727892280477045
0,3,-0.0
5,-1,-3.1086539805205624
0,-1,0.0
-5,2,-2.394319820335969
3,3,-0.8382464945967775
0,-5,0.0
-1,4,3.300132848169017
-1,-4,3.300132848169017
5,-5,-1.6320633326681093
-3,2,0.35235986956572585
5,0,-5.7535456479788305
2,5,1.5475997719767653
0,-4,-0.0
-2,-2,2.270407485923785
4,-1,-2.4534127998098136
-4,-2,-1.8896457858802673
1,3,-4.998299766400829
-4,-2,-1.8896457858802673
-1,-4,3.300132848169017
0,0,0.0
4,-1,-2.4534127998098136
3,-4,-0.5534531582673222
-4,-5,1.2880574986984195
-4,1,2.4534127998098136
3,-1,0.4574847945532603
3,-5,0.2401824593931002
-4,3,-4.495372750580056
5,0,-5.7535456479788305
