rows,1000
columns,6
x1,x2,x3,x4,x5,F13
1,0,2,-3,0,inf
-4,1,-5,-4,-5,-5.328333333333333
0,-4,5,3,-1,-1.5988888888888884
-4,-4,5,0,1,inf
-4,-5,4,-1,4,-8.268333333333334
-2,5,4,3,3,-1.78037037037037
-5,5,0,-5,-4,-5.001666666666667
-1,-4,-4,-3,0,inf
4,-3,4,-4,5,-1.8983333333333334
-1,-3,1,-2,1,-2.143333333333333
-3,-3,2,1,0,inf
3,-5,5,-5,-2,-3.6133333333333333
5,5,1,0,1,inf
0,1,0,-3,-4,-3.6405555555555553
4,-1,-4,-4,-5,-2.225
-2,5,-2,4,-3,-3.6405555555555553
0,2,-3,2,-2,-4.593333333333334
-4,4,-2,5,4,-2.1433333333333335
-3,2,1,-2,-1,-4.593333333333334
3,2,-4,-2,2,-2.143333333333333
-1,5,4,0,-2,inf
5,3,4,-2,-4,0.9191666666666665
-3,4,-2,-4,4,-5.41
5,0,1,5,-1,-5.41
0,0,4,-3,1,-3.7766666666666664
3,-1,-5,0,1,inf
4,-1,-2,-2,-5,-0.6733333333333329
-3,-4,0,1,-1,7.656666666666668
0,1,4,4,5,-3.6950000000000003
-5,2,-1,-1,-1,-8.676666666666668
3,-3,-2,0,-3,inf
1,4,5,4,-5,-4.511666666666667
2,-5,-1,-5,-2,-3.9400000000000004
2,2,-2,-5,1,-3.776666666666667
0,-3,5,5,4,-4.0216666666666665
-5,3,5,-4,0,inf
3,5,1,4,4,-4.49125
2,5,-2,3,5,-4.321111111111112
5,0,-1,-3,0,inf
2,-2,5,-1,-4,-1.326666666666667
-5,-2,-3,-2,2,-7.043333333333334
-2,1,-1,-3,0,inf
1,-3,3,-3,2,-2.4155555555555552
3,2,2,3,4,-5.137777777777778
-4,4,5,4,1,-0.5099999999999998
3,1,3,-1,-2,1.9400000000000004
4,-1,4,0,1,inf
-5,-3,1,0,0,inf
0,-2,0,5,3,-3.9944444444444445
-3,-3,5,3,5,-2.4699999999999998
0,5,-1,5,-4,-4.1850000000000005
-2,-4,-3,-4,0,inf
5,-2,-5,5,-1,-4.756666666666667
5,1,2,-2,3,0.03444444444444539
-4,-4,-2,5,5,-2.7313333333333336
-5,-5,1,4,-3,-1.054444444444445
-3,3,-4,4,3,-2.143333333333333
-5,-3,-4,0,-2,inf
4,5,-4,-3,3,-2.5062962962962967
-2,-3,-2,1,-2,1.9400000000000004
-4,-4,-3,-1,5,-9.003333333333334
4,2,0,-3,-5,-1.3811111111111103
-5,-4,5,-4,-1,-7.451666666666666
0,3,1,1,4,-2.5516666666666663
-4,5,3,1,-1,-5.41
1,-4,-1,-3,1,-1.054444444444444
-4,-5,-3,2,4,-1.5308333333333333
-2,1,-4,1,-5,-0.8366666666666669
1,0,2,-3,0,inf
-4,-5,2,-4,5,-5.001666666666667
-2,2,1,2,0,inf
-3,1,0,1,1,2.756666666666666
-4,-3,-3,-4,2,-4.7975
3,-5,-4,4,-5,-4.593333333333334
4,-1,5,4,1,-5.818333333333333
-1,5,-2,0,-4,inf
2,-2,-1,4,-2,-4.1850000000000005
-5,0,4,-1,1,-11.943333333333335
3,-5,0,5,4,-5.165
-3,0,0,-5,2,-4.756666666666667
2,-5,-3,2,-3,-4.0488888888888885
3,0,3,-2,0,inf
2,5,2,-2,-4,-1.1224999999999996
-3,-2,-1,-5,-3,-4.974444444444445
4,2,-1,-1,5,2.1033333333333326
-1,-1,-4,-5,2,-3.9400000000000004
-4,4,-4,3,5,-1.163333333333334
-2,-4,2,2,-5,-1.4900000000000002
2,5,-5,4,2,-3.5725
5,5,4,4,4,-5.307916666666666
-3,-4,2,5,0,inf
3,-3,0,-2,-2,-2.5516666666666663
-1,1,1,-2,-1,-3.7766666666666664
1,-1,-3,3,1,-4.865555555555556
-4,-2,2,-4,-2,-5.818333333333333
3,-2,-2,-2,4,-0.918333333333333
4,-4,-5,4,-2,-4.593333333333334
-4,-3,0,3,-1,0.0344444444444445
2,-1,0,0,-3,inf
-2,4,5,-2,-4,-4.593333333333334
-2,0,3,1,-2,-0.5099999999999998
-5,-3,-5,-2,0,inf
-5,4,-5,-4,0,inf
3,-4,-5,-2,1,1.9400000000000004
-5,-1,2,-5,1,-5.083333333333333
0,-4,-5,5,4,-4.1033333333333335
5,-5,-3,-3,1,1.6677777777777782
0,-3,-5,1,-2,-1.326666666666667
-4,0,-2,-1,-4,-10.31
-1,3,-4,1,-2,-4.593333333333334
1,-2,-4,0,-5,inf
-1,0,4,-4,-3,-4.1850000000000005
2,-1,0,5,5,-4.495333333333333
-2,-4,0,-5,0,inf
-1,5,3,2,4,-1.9391666666666665
5,-4,-1,5,5,-5.671333333333333
2,3,-4,3,-1,-6.498888888888889
0,-4,-4,-3,3,-3.050740740740741
-3,-1,1,-1,-4,-9.085
2,0,-5,-3,4,-2.687777777777778
3,2,-5,4,1,-4.1850000000000005
0,4,-5,-2,5,-4.43
-3,-5,5,-3,2,-4.048888888888889
