rows,50
columns,6
x1,x2,x3,x4,x5,F13
3,-4,3,4,-1,-3.3683333333333336
3,2,2,4,1,-4.1850000000000005
0,-3,5,5,0,inf
-1,-3,2,-2,4,-3.980833333333333
-4,0,-1,-2,2,-7.043333333333334
-2,0,-1,-4,-5,-4.593333333333334
4,-4,-4,3,1,-8.132222222222222
2,2,4,4,-2,-5.001666666666667
3,1,3,2,-5,-6.390000000000001
-1,-5,4,0,4,inf
-5,1,2,5,-1,-2.47
2,-3,0,3,-1,-3.232222222222222
1,-3,1,4,0,inf
-3,3,2,3,-3,-2.687777777777778
2,0,-1,-3,5,-2.687777777777778
-5,-2,1,1,-3,5.478888888888891
-1,1,-3,2,1,-2.143333333333333
-3,3,3,0,4,inf
4,2,-3,2,-2,-7.86
4,-5,-3,0,0,inf
1,-3,-1,-1,0,inf
2,-4,-2,5,2,-5.083333333333333
2,-5,-1,4,0,inf
4,3,-1,1,5,-9.33
-5,0,-2,1,2,4.390000000000001
-3,3,0,-3,4,-5.818333333333333
-3,2,-2,1,-4,0.30666666666666753
4,-2,4,1,1,-13.576666666666666
4,5,-1,3,3,-5.047037037037037
0,-1,0,4,-5,-3.6950000000000003
2,-4,3,-1,2,2.756666666666666
-1,1,-2,-4,-4,-4.082916666666667
0,3,5,3,-5,-4.1033333333333335
-2,-1,4,2,5,-2.3066666666666666
3,2,-4,-2,-1,0.30666666666666753
3,3,2,-5,2,-3.2866666666666666
-3,1,5,4,-2,-2.7558333333333334
4,1,5,5,1,-4.756666666666667
0,-3,4,1,-3,-2.143333333333333
5,1,1,-2,4,0.10250000000000004
-2,2,-4,5,0,inf
-3,-2,3,0,-3,inf
5,4,-4,5,-3,-5.845555555555555
-1,1,0,1,-2,-2.96
3,2,2,2,-4,-6.635
-2,-3,-2,-3,3,-4.321111111111112
-3,-5,-2,-5,0,inf
0,5,2,-1,-5,-2.143333333333333
-1,3,3,-3,1,-5.954444444444444
1,1,3,-5,-3,-3.341111111111111
