rows,500
columns,6
x1,x2,x3,x4,x5,F13
4,3,-4,2,-3,-7.86
5,-1,-1,-5,2,-1.98
-5,0,5,-1,4,-11.943333333333335
0,-4,0,3,-5,-3.341111111111111
5,3,1,4,3,-5.41
2,-4,1,0,-5,inf
-5,3,-3,0,2,inf
-5,-3,2,-2,-2,-9.085
-2,-1,-1,-2,-1,-6.226666666666667
1,-3,3,2,4,-5.2058333333333335
4,-3,-3,5,2,-5.573333333333333
-1,5,1,-5,-3,-3.5588888888888888
-4,1,4,5,-3,-2.578888888888889
1,5,0,-4,0,inf
2,2,-4,2,-5,-5.736666666666667
1,0,-5,4,-3,-4.1850000000000005
1,2,2,-1,3,-3.232222222222222
-3,-4,1,5,-4,-2.47
4,0,1,4,-2,-5.41
2,-1,-2,-4,4,-2.8579166666666667
4,-2,-3,-3,0,inf
0,1,0,0,-4,inf
-2,-3,-3,-1,-5,-8.023333333333333
3,-5,5,-4,2,-1.5308333333333333
-1,-2,-1,-2,-5,-4.92
2,-4,2,5,1,-5.736666666666667
-5,3,-3,-3,-5,-6.1722222222222225
-4,-4,1,4,-1,-0.5099999999999998
-1,-2,0,2,-2,-2.143333333333333
-1,4,-5,4,3,-2.823888888888889
-4,4,1,5,5,-2.2086666666666663
-5,-2,2,2,-2,1.123333333333334
-3,-4,-5,3,-4,-1.5988888888888884
-2,2,1,2,-2,-2.96
-4,0,-5,-4,-2,-5.41
2,4,-4,1,0,inf
0,0,-3,3,-1,-3.7766666666666664
-4,4,3,-5,0,inf
-2,-2,3,1,0,inf
5,2,-1,0,4,inf
-2,1,-4,5,-1,-3.45
0,3,-5,4,-2,-4.389166666666667
-3,-2,3,-1,4,-7.86
3,-5,3,2,1,-10.31
1,1,-4,5,3,-3.9944444444444445
-2,-2,1,1,-2,1.123333333333334
-1,-1,-2,2,4,-3.1641666666666666
1,5,2,-1,-5,-0.5099999999999998
-5,1,-4,1,-2,3.573333333333334
1,-4,4,-1,-2,-5.41
-1,-1,-1,-2,-3,-4.865555555555556
0,1,4,0,2,inf
-1,0,5,2,1,-2.96
4,-1,-5,-5,5,-2.404666666666667
3,0,-3,2,0,inf
-3,5,5,0,-5,inf
3,-3,0,3,-4,-5.001666666666667
-1,-3,4,5,3,-3.776666666666667
0,-4,1,5,5,-4.038
2,-5,3,-1,-2,-4.593333333333334
0,-4,-2,4,1,-5.41
-2,-2,4,2,0,inf
1,-2,4,5,2,-4.43
-1,1,-5,-3,4,-4.457222222222223
0,-2,-2,-3,4,-3.5044444444444443
1,-1,-1,-3,-4,-3.3683333333333336
1,0,-2,-5,1,-3.45
-5,-4,1,4,-2,-0.918333333333333
2,-5,-1,1,4,-9.085
-5,1,5,-3,4,-6.635
2,2,1,-5,0,inf
-3,4,-3,4,3,-2.007222222222222
1,-1,-1,-3,5,-3.123333333333333
-1,0,-3,-3,-4,-4.321111111111112
-5,3,4,5,-2,-2.6333333333333333
1,-2,0,5,-2,-3.776666666666667
-4,5,4,0,-4,inf
-2,5,-1,2,-3,-3.5044444444444443
-3,2,2,4,0,inf
3,-4,-5,4,5,-5.328333333333333
3,-3,-5,2,1,-8.676666666666668
0,0,-3,-4,-2,-3.7766666666666664
3,-1,0,-3,3,-1.961851851851852
3,-2,3,4,-1,-4.1850000000000005
1,2,0,5,5,-3.9726666666666666
0,2,2,5,0,inf
4,1,2,4,0,inf
4,3,4,3,-2,-6.771111111111111
0,-2,1,3,-1,-2.687777777777778
2,0,-3,-5,-5,-3.123333333333333
1,-3,-2,-3,-3,-3.7766666666666664
-4,-3,-2,2,3,-1.326666666666667
2,5,0,0,5,inf
4,4,1,4,0,inf
-4,2,2,5,5,-2.3393333333333333
-4,2,-1,-2,1,-8.676666666666668
0,-5,4,-1,0,inf
1,4,-4,4,-3,-4.729444444444445
3,-4,-2,-3,3,-1.4174074074074072
5,3,-4,2,-4,-8.4725
-2,-3,-5,5,-2,-2.6333333333333333
2,0,-4,-1,5,-0.5099999999999998
0,5,-5,2,3,-2.4155555555555552
0,0,5,-4,0,inf
1,-1,-2,3,-3,-4.1396296296296295
-2,1,-3,-5,-2,-4.266666666666667
2,5,2,1,5,-5.41
-2,3,1,4,-1,-4.1850000000000005
0,5,-5,-2,-4,-2.7558333333333334
0,-2,2,4,1,-4.593333333333334
3,-1,-3,5,-2,-4.593333333333334
-4,-1,0,-5,3,-4.974444444444445
-3,2,-5,5,-2,-3.123333333333333
5,-2,4,2,-4,-7.451666666666666
0,-4,-5,5,-1,-2.47
-4,1,-3,0,4,inf
1,-4,-3,-5,-5,-3.711333333333333
2,2,-1,-2,0,inf
-5,1,-4,4,2,-1.5308333333333333
1,1,5,2,2,-4.1850000000000005
3,-1,5,2,-2,-5.818333333333333
3,-4,-2,0,2,inf
5,-2,0,-3,-4,-1.326666666666667
-4,5,-2,-5,-2,-4.266666666666667
3,3,4,4,1,-3.7766666666666664
-3,1,3,3,0,inf
3,-5,1,-4,5,-2.143333333333333
1,-4,-1,-1,-3,-4.321111111111112
-3,-1,-5,3,-1,-1.5988888888888884
0,-4,1,-4,0,inf
-1,1,3,2,-3,-3.2322222222222226
-2,4,-2,-2,-2,-3.7766666666666664
1,5,2,3,-3,-5.228518518518519
0,-3,-4,2,3,-4.593333333333334
0,5,3,-2,-3,-2.4155555555555552
-4,5,1,1,-2,-1.326666666666667
2,4,-4,5,-2,-5.083333333333333
-5,-1,2,-1,4,-11.535
4,5,-2,-1,3,0.03444444444444361
-1,-2,1,-1,-2,-7.043333333333334
-5,-1,-4,-4,-3,-5.954444444444444
3,1,-4,2,5,-6.0633333333333335
3,5,4,2,2,-4.1850000000000005
0,-1,-3,2,-2,-3.3683333333333336
-2,-5,-5,-3,-1,-7.587777777777778
0,-2,-3,-1,0,inf
