rows,50
columns,6
x1,x2,x3,x4,x5,F17
-3,-4,-3,-4,0,22.926787497163616
-1,-3,-4,-1,-2,20.01602933515171
3,3,3,-3,-1,-3.096877273437144
-2,-2,-2,-5,0,11.016874115762727
3,-2,-3,-3,-5,116.02770423658262
-3,-1,4,-1,5,24.83021711449511
5,3,-2,3,-3,34.228480527159256
-2,4,-2,0,-1,inf
-1,2,4,5,-1,33.9287416996574
3,-5,2,-2,1,2.5390221956294283
-5,-2,2,1,-5,31.148881339286348
1,-1,-1,2,-1,29.379252753409713
3,-1,-2,-1,-2,19.2697614723312
1,2,3,1,-3,8.464379800303151
3,5,2,4,4,34.78936645477593
0,-1,-3,-3,-2,-53.73692167240061
-3,5,5,4,-4,35.265393541761526
4,4,5,-4,-2,32.052109834250814
1,-3,2,3,5,10.587871917639257
2,-2,-4,3,0,-55.36434329604023
0,-1,1,0,3,inf
3,3,2,5,-2,18.421784876744894
4,-4,3,5,-1,24.197331370665456
-2,-5,5,-3,-3,-90.9856221803815
2,0,-5,-1,4,24.076908236580053
4,-4,-3,-4,-1,24.784180025665222
4,-4,1,1,-4,20.083462385000683
4,-3,2,4,3,17.740358966208976
-1,-3,4,-2,3,23.835982044959547
-3,-1,0,-5,0,22.0
0,-3,-2,-5,1,25.620470325325883
-1,-5,-3,1,-2,7.893866526508422
-5,1,-3,-5,1,16.448700834420123
-5,-2,4,1,0,31.483904165341208
5,-4,0,-2,2,22.0
5,-3,3,-5,3,21.384983009760983
4,1,-4,-1,-3,33.02852910833997
-4,0,-4,3,-5,2.559369505664865
2,-1,1,-1,2,26.33829101856575
-5,-1,4,-5,-3,13.941691704779918
-1,-4,5,1,3,13.524994167051137
3,-2,2,2,-1,36.1377710124468
5,4,5,-4,1,26.850849298225103
-1,-3,-4,4,5,19.794069444101662
-1,-4,-5,-2,0,14.15716299847036
-5,2,0,5,-4,22.0
3,0,2,-1,2,17.236441458243434
3,-3,5,0,4,inf
3,1,1,0,5,inf
5,-5,5,-2,3,7.697088209802795
