rows,1000
columns,6
x1,x2,x3,x4,x5,F17
-4,2,0,0,-3,inf
-5,-1,1,-2,-1,28.47645289662438
3,4,-4,-3,-4,85.88015229467295
0,3,5,4,-4,28.34017436460074
2,1,-2,1,-5,12.503824301780673
2,4,5,3,-3,68.84003331589106
-2,1,-4,0,0,inf
3,-1,4,-5,-5,19.51644040569212
-5,-4,0,0,2,inf
-4,4,-2,-1,0,30.716246984118342
-2,-1,-2,2,5,27.081801781141735
5,3,-4,2,5,23.967316746094344
5,-3,-5,5,1,21.381982602425236
-4,-1,5,1,-5,17.48948845397054
3,1,1,-4,1,32.76682167454571
5,-2,3,-1,-4,12.556662427794091
4,-3,2,-3,1,-0.8437271780873168
-5,-1,0,5,5,22.0
-4,-1,1,-1,-5,25.43549116178042
-2,-1,0,-3,3,22.0
-3,4,2,0,4,inf
4,1,4,2,0,32.20588750830861
-3,1,-5,0,-2,inf
3,3,-1,2,4,19.018883546852926
2,-5,-1,-4,0,5.953059013330975
-4,-5,-2,2,-3,4.036715083921123
3,-5,4,-3,-1,-107.98737954989883
2,1,5,0,-4,inf
-1,-1,-2,-4,2,33.22281099130486
-5,-1,-1,-3,-3,-19.730595362211062
-3,3,-1,4,3,25.581808380284738
-3,-5,-3,-1,5,43.706459580946834
1,-1,2,3,-4,-38.186018122856076
-5,0,-2,-2,0,20.736910189115786
-3,-4,0,1,-2,22.0
-3,-4,3,3,-4,17.02979697835575
-5,4,4,-5,-5,25.826168394294925
-5,2,-3,4,-4,8.367283879415645
0,-5,0,-3,-3,22.0
5,-5,-1,4,-4,35.08913369617943
-2,0,-4,0,4,inf
0,-2,-2,1,5,16.297929749623417
0,4,-5,2,3,21.271097462264667
-3,4,-4,5,0,31.400917095207127
2,-1,2,-4,-5,15.894220339019622
-2,-2,3,1,-3,34.91899257125458
0,3,0,-4,1,22.0
-2,4,0,2,5,22.0
-3,-2,0,2,-3,22.0
0,5,-5,-4,2,46.308181679516835
3,4,-4,-1,5,32.7131057035173
-4,1,-4,1,3,10.971470891660035
2,4,0,1,1,22.0
-4,0,-4,-3,-4,41.44063049433514
1,4,0,-5,4,22.0
-1,3,-4,-4,3,25.787040394742792
-2,-4,-2,-3,4,0.7203993941934428
-1,-5,4,5,-2,9.56847339806855
-2,-4,1,4,-2,25.134755360344254
-2,-4,-4,-3,-3,-0.05883816151323984
1,2,-3,-4,4,37.04993935675419
-2,-3,5,-1,-4,19.211669584019475
-5,3,4,4,2,24.36372906546351
4,1,1,4,2,12.654787829636481
-3,-1,5,5,1,24.4850007883603
-3,-1,-5,-1,3,19.1681405282682
0,5,3,0,4,inf
-1,-5,5,-1,-4,7.825048677530862
-4,2,-4,0,5,inf
2,-1,-2,-4,3,28.105779660980378
2,1,-5,4,-1,32.95157139279936
-2,2,-4,4,-4,12.189821134616746
3,0,5,5,-2,17.664317746708804
1,-3,-2,-4,-2,24.12800514922683
1,0,5,-3,3,38.07896481744245
-2,2,-2,0,-3,inf
-1,2,-5,4,-1,6.876638365218966
1,5,-2,2,-5,39.45859917557661
-5,1,-3,4,-5,29.033903242649632
-5,5,4,-4,-2,1.6786842944939657
0,-5,0,-4,-1,22.0
1,2,0,-5,-5,22.0
-3,0,5,-3,1,-7.46138550490539
2,0,-2,2,5,20.146983080539876
-1,0,2,-3,2,37.50197305615811
1,-3,-4,-1,-2,20.01602933515171
5,-3,-1,0,5,inf
5,0,-5,4,3,20.425912950870792
1,5,0,4,-3,22.0
2,4,-3,-5,5,15.140256325744948
-5,1,4,1,2,28.35333041182691
4,-3,-3,1,-5,18.045660692492323
