rows,100
columns,6
x1,x2,x3,x4,x5,F17
-5,0,-2,4,2,20.482398879486464
0,-4,4,5,0,31.444719640246767
5,0,0,-1,5,22.0
-3,4,4,-3,4,-41.88015229467295
4,0,-1,-1,-4,24.484704662434424
4,-2,2,0,-4,inf
3,4,0,0,2,inf
-4,3,1,-3,-4,10.415222460147252
4,-2,1,3,4,86.34299490007774
-2,1,0,5,-5,22.0
1,4,-3,0,-4,inf
-2,-1,1,2,3,17.985311397482256
-2,-2,2,-3,1,-52.63141596199591
5,-5,-5,3,3,-70.15986496701211
-2,-1,5,-1,-2,27.69581198373271
2,-2,1,4,-2,11.005844819610466
5,-2,-2,-4,-4,11.827572929278604
3,3,-1,4,2,25.581808380284738
5,-3,-4,-5,-3,22.617658973946956
-2,0,-2,-4,-2,19.773602059750118
-3,4,-1,-1,-2,30.164514638033268
4,-4,1,3,1,10.57206135057267
-4,-3,-1,-5,2,19.344138712506986
4,3,-1,-3,-1,33.58477753985275
-3,-3,5,1,-5,27.652282927981435
-3,1,-1,-5,2,13.502605862497196
3,-5,0,1,-1,22.0
-2,1,-4,-1,0,31.8439160941374
4,5,1,1,-4,11.634305562153028
3,0,0,-4,-5,22.0
5,-5,-3,-3,-3,113.71243883306562
-5,2,0,-4,5,22.0
-1,-1,4,-5,2,12.818385522988864
1,-2,-4,1,-3,13.796194120928899
3,5,-5,1,-5,33.93063470386767
-1,0,-2,-3,3,6.4980269438418965
4,5,-5,-2,4,9.405859062272201
-1,-4,-4,0,5,inf
5,3,-3,-3,5,9.377946512735178
3,1,-3,1,-5,9.348142085752285
1,-3,5,-2,-5,23.837047453822535
-4,2,-3,2,4,29.038463847414228
-4,0,1,3,3,36.81580753856312
4,0,-4,-3,1,41.44063049433514
3,-2,2,-2,-3,7.8622289875532
1,-5,-3,5,1,34.378351804620216
-1,3,-2,-1,-2,18.714328160791002
5,1,-1,1,4,17.1580932193554
-1,3,0,-1,0,22.0
1,3,3,-1,3,25.39142100312359
0,-3,4,-4,0,17.244612503896324
-2,1,-2,-2,-1,30.787835620061983
5,-3,4,2,-2,21.34863096924302
-5,0,-1,-4,-1,23.198924354803346
5,-2,-1,4,-5,30.036347889899936
-3,2,4,0,5,inf
-3,2,2,0,0,inf
0,2,2,1,0,6.674506222446713
3,-5,-5,-5,-4,2.8593177392357028
2,-1,-1,4,2,17.176355735599895
2,0,-3,0,4,inf
0,4,-2,1,-4,21.240609479173937
-1,4,-1,1,-4,19.652616454853586
-5,2,-2,0,5,inf
-2,2,5,0,-1,inf
0,-3,-1,-4,-4,25.62410601518771
3,-1,-1,3,0,34.8613124108785
3,5,5,3,-3,-49.1400394009887
-1,0,-1,-1,-2,19.94614126771267
-1,1,5,-2,-4,17.30246675314754
-2,-5,0,0,4,inf
-2,-3,4,4,5,18.90151868868405
-3,-3,-3,4,-2,28.254129870123585
-1,-4,-2,1,5,30.170881245454055
5,2,0,0,-5,inf
2,3,1,3,5,28.201558710590046
2,-2,-5,-4,-3,7.565597015162371
-4,-5,-5,1,-1,1.8662958732680615
5,0,3,-2,5,23.303742285625027
0,4,-5,-3,1,26.696635233242574
-2,4,3,4,0,13.308201587610215
0,3,0,-5,0,22.0
0,4,4,-2,2,21.2715201945258
-5,1,4,-4,-4,29.064119412390028
-2,1,1,-3,3,-22.733557572229408
-3,0,0,5,-1,22.0
1,5,0,-4,1,22.0
-3,5,5,-3,0,93.1400394009887
-5,-1,5,-5,-4,13.937015519028533
-4,3,-1,-3,-1,33.58477753985275
-5,-5,3,1,3,37.380756248258514
0,-2,-4,3,3,-13.245386579748583
-4,0,5,3,0,41.451911770253744
0,-3,-4,-5,5,25.75304830454067
3,5,-4,0,4,inf
-4,-4,2,-5,-5,19.871184438807084
-2,-1,1,-1,-2,26.33829101856575
-2,2,-4,5,-2,14.257607778938269
5,1,-5,5,-3,27.578381602331522
5,3,4,-4,-4,19.63627093453649
